Date,Place,Value
2001-12-31T23:30:00Z,Hagebro,10.1145
2001-12-31T23:00:00Z,Hagebro,10.115
2001-12-27T19:00:00Z,Hagebro,10.116090909090909
2001-12-27T12:00:00Z,Hagebro,10.165625
2001-12-24T00:00:00Z,Nørkærbro,3.23163757443425
2001-12-23T11:30:00Z,Nørkærbro,3.21078768139248
2001-12-17T02:00:00Z,Hagebro,10.113
2001-12-16T19:30:00Z,Hagebro,10.1671875
2001-12-10T10:00:00Z,Nørkærbro,3.25327619337539
2001-12-09T23:30:00Z,Nørkærbro,3.25435299348181
2001-12-06T09:30:00Z,Hagebro,10.1248
2001-12-06T03:00:00Z,Hagebro,10.16875
2001-11-26T22:00:00Z,Nørkærbro,3.34679899840131
2001-11-26T11:30:00Z,Nørkærbro,3.34410376161042
2001-11-25T17:00:00Z,Hagebro,10.1366
2001-11-25T10:30:00Z,Hagebro,10.1703125
2001-11-15T00:30:00Z,Hagebro,10.1484
2001-11-14T18:30:00Z,Hagebro,10.171875
2001-11-13T12:30:00Z,Nørkærbro,3.31966698177609
2001-11-13T00:00:00Z,Nørkærbro,3.34004666066604
2001-11-04T08:00:00Z,Hagebro,10.1602
2001-11-04T02:00:00Z,Hagebro,10.1734375
2001-10-30T22:00:00Z,Nørkærbro,3.3252278369473798
2001-10-30T12:00:00Z,Nørkærbro,3.32266883012615
2001-10-24T15:30:00Z,Hagebro,10.172
2001-10-24T09:30:00Z,Hagebro,10.175
2001-10-17T10:30:00Z,Nørkærbro,3.26767270632557
2001-10-17T00:30:00Z,Nørkærbro,3.28048254794286
2001-10-13T23:00:00Z,Hagebro,10.163400000000001
2001-10-13T17:00:00Z,Hagebro,10.1658
2001-10-03T22:30:00Z,Nørkærbro,3.37149064713851
2001-10-03T12:00:00Z,Nørkærbro,3.39838860350989
2001-10-03T06:30:00Z,Hagebro,10.1548
2001-10-03T00:30:00Z,Hagebro,10.1566
2001-09-22T14:00:00Z,Hagebro,10.1462
2001-09-22T08:00:00Z,Hagebro,10.1474
2001-09-20T11:00:00Z,Nørkærbro,3.22677640416975
2001-09-20T03:00:00Z,Nørkærbro,3.2383283417779447
2001-09-11T21:30:00Z,Hagebro,10.137599999999999
2001-09-11T15:30:00Z,Hagebro,10.1382
2001-09-06T22:30:00Z,Nørkærbro,3.08206216120099
2001-09-06T14:00:00Z,Nørkærbro,3.078268080046
2001-09-01T05:00:00Z,Hagebro,10.129
2001-08-31T23:00:00Z,Hagebro,10.129
2001-08-24T10:30:00Z,Nørkærbro,3.06051852031518
2001-08-24T02:30:00Z,Nørkærbro,3.05537820618633
2001-08-21T12:30:00Z,Hagebro,10.127749999999999
2001-08-21T06:30:00Z,Hagebro,10.13205078125
2001-08-10T23:00:00Z,Nørkærbro,3.08601387387144
2001-08-10T20:00:00Z,Hagebro,10.1265
2001-08-10T14:00:00Z,Hagebro,10.1351015625
2001-08-10T13:00:00Z,Nørkærbro,3.09746391517087
2001-07-31T03:30:00Z,Hagebro,10.12525
2001-07-30T21:30:00Z,Hagebro,10.13815234375
2001-07-28T12:00:00Z,Nørkærbro,3.01428483861927
2001-07-28T01:00:00Z,Nørkærbro,3.0132873751104
2001-07-20T11:00:00Z,Hagebro,10.123999999999999
2001-07-20T05:00:00Z,Hagebro,10.141203125
2001-07-15T01:00:00Z,Nørkærbro,3.0842317873713
2001-07-14T13:00:00Z,Nørkærbro,3.08297922047731
2001-07-09T18:30:00Z,Hagebro,10.12275
2001-07-09T12:30:00Z,Hagebro,10.14425390625
2001-07-01T11:00:00Z,Nørkærbro,3.06190943168642
2001-07-01T05:30:00Z,Nørkærbro,3.06319926004229
2001-06-29T02:00:00Z,Hagebro,10.1215
2001-06-28T20:00:00Z,Hagebro,10.1473046875
2001-06-18T09:30:00Z,Hagebro,10.12025
2001-06-18T03:30:00Z,Hagebro,10.15035546875
2001-06-17T23:00:00Z,Nørkærbro,3.12676475004415
2001-06-17T14:00:00Z,Nørkærbro,3.13312907455686
2001-06-07T17:00:00Z,Hagebro,10.119
2001-06-07T11:00:00Z,Hagebro,10.15340625
2001-06-04T11:00:00Z,Nørkærbro,3.40957908565627
2001-06-04T02:00:00Z,Nørkærbro,3.143501864261815
2001-05-28T00:30:00Z,Hagebro,10.125440625
2001-05-27T18:30:00Z,Hagebro,10.15645703125
2001-05-22T00:00:00Z,Nørkærbro,3.15131021089665
2001-05-21T14:00:00Z,Nørkærbro,3.15387465396677
2001-05-17T08:00:00Z,Hagebro,10.13188125
2001-05-17T02:00:00Z,Hagebro,10.1595078125
2001-05-08T12:00:00Z,Nørkærbro,3.20398755325303
2001-05-08T01:30:00Z,Nørkærbro,3.19888372250043
2001-05-06T15:30:00Z,Hagebro,10.138321874999999
2001-05-06T09:30:00Z,Hagebro,10.16255859375
2001-04-25T23:00:00Z,Hagebro,10.144762499999999
2001-04-25T17:00:00Z,Hagebro,10.165609375
2001-04-24T23:30:00Z,Nørkærbro,3.18195203800497
2001-04-24T14:00:00Z,Nørkærbro,3.1819235097636702
2001-04-15T06:30:00Z,Hagebro,10.151203125
2001-04-15T00:30:00Z,Hagebro,10.16866015625
2001-04-11T12:00:00Z,Nørkærbro,3.25257763382249
2001-04-11T02:00:00Z,Nørkærbro,3.26791711731698
2001-04-04T14:00:00Z,Hagebro,10.15764375
2001-04-04T08:00:00Z,Hagebro,10.1717109375
2001-03-29T00:00:00Z,Nørkærbro,3.15881268946239
2001-03-28T15:00:00Z,Nørkærbro,3.158744069231
2001-03-24T21:30:00Z,Hagebro,10.164084375
2001-03-24T15:30:00Z,Hagebro,10.17476171875
2001-03-15T12:00:00Z,Nørkærbro,3.32738173833627
2001-03-15T03:30:00Z,Nørkærbro,3.33125784523054
2001-03-14T05:00:00Z,Hagebro,10.170525
2001-03-13T23:00:00Z,Hagebro,10.1778125
2001-03-03T12:30:00Z,Hagebro,10.16389375
2001-03-03T06:30:00Z,Hagebro,10.169609375
2001-03-02T05:30:00Z,Nørkærbro,3.21952731255599
2001-03-01T15:00:00Z,Nørkærbro,3.22341163261614
2001-02-20T20:00:00Z,Hagebro,10.1572625
2001-02-20T14:00:00Z,Hagebro,10.16140625
2001-02-16T14:30:00Z,Nørkærbro,3.22597891809308
2001-02-16T03:00:00Z,Nørkærbro,3.229863314559005
2001-02-10T03:30:00Z,Hagebro,10.15063125
2001-02-09T21:30:00Z,Hagebro,10.153203125
2001-02-03T00:00:00Z,Nørkærbro,3.23243052363017
2001-02-02T14:30:00Z,Nørkærbro,3.23631499650187
2001-01-30T11:00:00Z,Hagebro,10.144
2001-01-30T05:00:00Z,Hagebro,10.145
2001-01-20T13:00:00Z,Nørkærbro,3.22890280568263
2001-01-20T03:00:00Z,Nørkærbro,3.23149651012432
2001-01-19T18:30:00Z,Hagebro,10.146666666666667
2001-01-19T12:30:00Z,Hagebro,10.147333333333332
2001-01-09T02:00:00Z,Hagebro,10.149333333333333
2001-01-08T20:00:00Z,Hagebro,10.149666666666668
2001-01-07T01:00:00Z,Nørkærbro,3.272940864629125
2001-01-06T15:00:00Z,Nørkærbro,3.278088908018725
