Date,Place,Value
1998-12-26T19:00:00Z,Nørkærbro,3.23399845931071
1998-12-26T11:30:00Z,Nørkærbro,3.20631741620962
1998-12-23T02:00:00Z,Hagebro,10.077666666666666
1998-12-22T21:30:00Z,Hagebro,10.078666666666669
1998-12-13T07:00:00Z,Nørkærbro,3.21608759177583
1998-12-12T21:30:00Z,Nørkærbro,3.1455341388342
1998-12-12T08:00:00Z,Hagebro,10.064833333333333
1998-12-01T16:30:00Z,Hagebro,10.051
1998-12-01T10:00:00Z,Hagebro,10.052
1998-11-29T17:30:00Z,Nørkærbro,3.16782756296263
1998-11-29T11:30:00Z,Nørkærbro,3.16631745066668
1998-11-20T21:30:00Z,Hagebro,10.097
1998-11-20T17:00:00Z,Hagebro,10.094
1998-11-16T06:30:00Z,Nørkærbro,3.28602584430075
1998-11-10T04:00:00Z,Hagebro,10.091
1998-11-10T00:00:00Z,Hagebro,10.089
1998-11-02T23:00:00Z,Nørkærbro,3.1904040834169103
1998-11-02T10:30:00Z,Nørkærbro,3.1904040834169103
1998-10-30T12:00:00Z,Hagebro,10.0845
1998-10-20T12:00:00Z,Nørkærbro,3.09478232253307
1998-10-19T19:00:00Z,Hagebro,10.079
1998-10-19T15:00:00Z,Hagebro,10.079
1998-10-09T02:30:00Z,Hagebro,10.073
1998-10-08T22:30:00Z,Hagebro,10.074
1998-10-06T20:00:00Z,Nørkærbro,2.99916056164923
1998-09-28T10:30:00Z,Hagebro,10.0855
1998-09-28T09:30:00Z,Hagebro,10.070333333333334
1998-09-23T07:00:00Z,Nørkærbro,3.06225911995345
1998-09-23T05:30:00Z,Nørkærbro,3.06528259015983
1998-09-17T17:30:00Z,Hagebro,10.098
1998-09-17T13:30:00Z,Hagebro,10.066666666666666
1998-09-10T00:00:00Z,Nørkærbro,3.07295109924186
1998-09-09T17:00:00Z,Nørkærbro,3.07093824917287
1998-09-07T05:30:00Z,Hagebro,10.063
1998-08-27T12:30:00Z,Hagebro,10.058333333333334
1998-08-27T09:30:00Z,Nørkærbro,3.08542029526673
1998-08-27T05:00:00Z,Hagebro,10.059333333333331
1998-08-26T22:30:00Z,Nørkærbro,3.1015531232329
1998-08-16T16:00:00Z,Hagebro,10.053666666666667
1998-08-16T14:30:00Z,Hagebro,10.055666666666667
1998-08-13T20:00:00Z,Nørkærbro,3.05226803164717
1998-08-13T12:30:00Z,Nørkærbro,3.04420604599021
1998-08-05T23:30:00Z,Hagebro,10.049
1998-08-05T21:00:00Z,Hagebro,10.052
1998-07-31T13:00:00Z,Nørkærbro,3.12294416258471
1998-07-31T04:30:00Z,Nørkærbro,3.1713342096328
1998-07-26T07:00:00Z,Hagebro,10.047
1998-07-17T21:00:00Z,Nørkærbro,3.06610312331989
1998-07-17T12:30:00Z,Nørkærbro,3.07618686451959
1998-07-15T14:30:00Z,Hagebro,10.0422
1998-07-15T11:30:00Z,Hagebro,10.0448
1998-07-05T07:00:00Z,Hagebro,10.0388
1998-07-04T19:30:00Z,Hagebro,10.0412
1998-07-04T08:30:00Z,Nørkærbro,3.02387804000136
1998-07-04T00:30:00Z,Nørkærbro,3.03194536647034
1998-06-24T06:00:00Z,Hagebro,10.0354
1998-06-24T02:30:00Z,Hagebro,10.0376
1998-06-21T06:00:00Z,Nørkærbro,2.95176218664272
1998-06-20T11:30:00Z,Nørkærbro,2.94726865275684
1998-06-13T14:00:00Z,Hagebro,10.032
1998-06-13T09:00:00Z,Hagebro,10.034
1998-06-07T10:30:00Z,Nørkærbro,2.97437815106452
1998-06-07T01:00:00Z,Nørkærbro,2.97088145117326
1998-06-02T21:00:00Z,Hagebro,10.042333333333334
1998-06-02T16:30:00Z,Hagebro,10.045
1998-05-25T04:00:00Z,Nørkærbro,3.00377075043708
1998-05-24T14:00:00Z,Nørkærbro,3.00226970565671
1998-05-23T04:00:00Z,Hagebro,10.052666666666667
1998-05-23T02:00:00Z,Hagebro,10.056
1998-05-12T13:00:00Z,Hagebro,10.063
1998-05-12T08:00:00Z,Hagebro,10.067
1998-05-11T08:00:00Z,Nørkærbro,3.07517207115262
1998-05-11T03:30:00Z,Nørkærbro,3.06663954384673
1998-05-01T19:00:00Z,Hagebro,10.0455
1998-05-01T16:00:00Z,Hagebro,10.048
1998-04-28T07:30:00Z,Nørkærbro,3.10463038373078
1998-04-27T17:30:00Z,Nørkærbro,3.11166053748295
1998-04-21T04:30:00Z,Hagebro,10.028
1998-04-20T23:00:00Z,Hagebro,10.029
1998-04-14T09:00:00Z,Nørkærbro,3.12007701254761
1998-04-14T02:30:00Z,Nørkærbro,3.12158542718213
1998-04-10T09:30:00Z,Hagebro,10.071
1998-04-10T06:30:00Z,Hagebro,10.075
1998-04-01T08:00:00Z,Nørkærbro,3.08605004629868
1998-03-31T16:30:00Z,Nørkærbro,3.08806357083432
1998-03-30T18:30:00Z,Hagebro,10.0261779597915
1998-03-30T15:30:00Z,Hagebro,10.0274113924051
1998-03-21T00:30:00Z,Hagebro,10.036529784065532
1998-03-18T14:30:00Z,Nørkærbro,3.15641891705499
1998-03-18T02:00:00Z,Hagebro,10.134
1998-03-18T00:00:00Z,Nørkærbro,3.1684996509613
1998-03-09T08:00:00Z,Hagebro,10.045392653263834
1998-03-09T04:30:00Z,Hagebro,10.0471371308017
1998-03-05T07:30:00Z,Hagebro,10.391
1998-03-04T23:00:00Z,Nørkærbro,3.19647297645811
1998-03-04T14:30:00Z,Nørkærbro,3.214549695856115
1998-02-26T17:30:00Z,Hagebro,10.055
1998-02-26T13:30:00Z,Hagebro,10.057
1998-02-20T13:00:00Z,Hagebro,10.115
1998-02-19T12:30:00Z,Nørkærbro,3.23652703586123
1998-02-19T00:00:00Z,Nørkærbro,3.26059974075093
1998-02-15T23:00:00Z,Hagebro,10.0451580412332
1998-02-15T20:00:00Z,Hagebro,10.0478768818653
1998-02-08T00:30:00Z,Hagebro,10.044
1998-02-06T05:00:00Z,Nørkærbro,3.1548769263726
1998-02-05T18:30:00Z,Nørkærbro,3.15737381676525
1998-02-05T08:30:00Z,Hagebro,10.0353160824664
1998-02-05T03:00:00Z,Hagebro,10.0387537637306
1998-01-26T00:00:00Z,Hagebro,10.041017884603281
