Date,Place,Level
2021-12-31T08:00:00Z,Hagebro,6.5
2021-12-30T03:00:00Z,Hagebro,4.7
2021-12-28T22:00:00Z,Hagebro,3.6
2021-12-27T17:00:00Z,Hagebro,1.2
2021-12-26T12:00:00Z,Hagebro,1.1
2021-12-25T07:00:00Z,Hagebro,1.9
2021-12-24T02:00:00Z,Hagebro,4.5
2021-12-22T21:00:00Z,Hagebro,4.9
2021-12-21T16:00:00Z,Hagebro,3.6
2021-12-20T11:00:00Z,Hagebro,4.4
2021-12-19T06:00:00Z,Hagebro,6.8
2021-12-18T01:00:00Z,Hagebro,7
2021-12-16T20:00:00Z,Hagebro,6.4
2021-12-15T15:00:00Z,Hagebro,7
2021-12-14T10:00:00Z,Hagebro,6.5
2021-12-13T05:00:00Z,Hagebro,5.8
2021-12-12T00:00:00Z,Hagebro,4.7
2021-12-10T19:00:00Z,Hagebro,5
2021-12-09T14:00:00Z,Hagebro,4.7
2021-12-08T09:00:00Z,Hagebro,4.1
2021-12-07T04:30:00Z,Hagebro,3.5
2021-12-05T23:00:00Z,Hagebro,3.8
2021-12-04T18:00:00Z,Hagebro,4.4
2021-12-03T13:00:00Z,Hagebro,3.6
2021-12-02T08:00:00Z,Hagebro,2.7
2021-12-01T03:00:00Z,Hagebro,4.7
2021-11-29T22:00:00Z,Hagebro,4.9
2021-11-28T17:00:00Z,Hagebro,6.1
2021-11-27T12:00:00Z,Hagebro,6
2021-11-26T07:00:00Z,Hagebro,6.4
2021-11-25T02:00:00Z,Hagebro,7.5
2021-11-23T21:00:00Z,Hagebro,6.9
2021-11-22T16:00:00Z,Hagebro,6.3
2021-11-21T11:00:00Z,Hagebro,8.3
2021-11-20T06:00:00Z,Hagebro,9
2021-11-19T01:00:00Z,Hagebro,8.8
2021-11-17T20:00:00Z,Hagebro,7.4
2021-11-16T15:00:00Z,Hagebro,7.9
2021-11-15T10:00:00Z,Hagebro,8.2
2021-11-14T05:00:00Z,Hagebro,8.3
