Date,Place,Level
2016-10-01T05:15:00Z,Karstoft Å - Fiskedamme,15.1384548570363
2016-10-10T10:45:00Z,Karstoft Å - Fiskedamme,15.1278218740082
2016-10-10T11:00:00Z,Karstoft Å - Fiskedamme,15.1266457619701
2016-01-01T00:00:00Z,Skjern Å - Gjaldbæk bro,5.39661535600841
2016-01-01T00:15:00Z,Skjern Å - Gjaldbæk bro,5.39610588420794
2016-01-01T00:30:00Z,Skjern Å - Gjaldbæk bro,5.39534342168481
2016-01-01T00:45:00Z,Skjern Å - Gjaldbæk bro,5.39471630462066
2016-01-01T01:00:00Z,Skjern Å - Gjaldbæk bro,5.3936189116776
2016-01-01T01:15:00Z,Skjern Å - Gjaldbæk bro,5.39304138567791
2016-01-01T01:30:00Z,Skjern Å - Gjaldbæk bro,5.39226503765673
2016-01-01T01:45:00Z,Skjern Å - Gjaldbæk bro,5.39198337957696
2016-01-01T02:00:00Z,Skjern Å - Gjaldbæk bro,5.39105566436828
2016-01-01T02:15:00Z,Skjern Å - Gjaldbæk bro,5.3905707592182
2016-01-01T02:30:00Z,Skjern Å - Gjaldbæk bro,5.39030374957591
2016-01-01T02:45:00Z,Skjern Å - Gjaldbæk bro,5.38971142255083
2016-01-01T03:00:00Z,Skjern Å - Gjaldbæk bro,5.38899046393396
2016-01-01T03:15:00Z,Skjern Å - Gjaldbæk bro,5.3886416671823
2016-01-01T03:30:00Z,Skjern Å - Gjaldbæk bro,5.38826677790136
2016-01-01T03:45:00Z,Skjern Å - Gjaldbæk bro,5.38772556781964
2016-01-01T04:00:00Z,Skjern Å - Gjaldbæk bro,5.38722387800157
2016-01-01T04:15:00Z,Skjern Å - Gjaldbæk bro,5.3864214374511
2016-01-01T04:30:00Z,Skjern Å - Gjaldbæk bro,5.38589365510376
2016-01-01T04:45:00Z,Skjern Å - Gjaldbæk bro,5.38530346430913
2016-01-01T05:00:00Z,Skjern Å - Gjaldbæk bro,5.38500547932507
2016-01-01T05:15:00Z,Skjern Å - Gjaldbæk bro,5.38461990889178
2016-01-01T05:30:00Z,Skjern Å - Gjaldbæk bro,5.38391710823387
2016-01-01T05:45:00Z,Skjern Å - Gjaldbæk bro,5.38327992036895
2016-01-01T06:00:00Z,Skjern Å - Gjaldbæk bro,5.38257666194739
2016-01-01T06:15:00Z,Skjern Å - Gjaldbæk bro,5.38221291158245
2016-01-01T06:30:00Z,Skjern Å - Gjaldbæk bro,5.38178339583666
2016-01-01T06:45:00Z,Skjern Å - Gjaldbæk bro,5.3814251386358
2016-01-01T07:00:00Z,Skjern Å - Gjaldbæk bro,5.38066420199156
2016-01-01T07:15:00Z,Skjern Å - Gjaldbæk bro,5.38012955318915
2016-01-01T07:30:00Z,Skjern Å - Gjaldbæk bro,5.38011187216016
2016-01-01T07:45:00Z,Skjern Å - Gjaldbæk bro,5.37883549362139
2016-01-01T08:00:00Z,Skjern Å - Gjaldbæk bro,5.37787146249474
2016-01-01T08:15:00Z,Skjern Å - Gjaldbæk bro,5.37728218722747
2016-01-01T08:30:00Z,Skjern Å - Gjaldbæk bro,5.37625254330785
2016-01-01T08:45:00Z,Skjern Å - Gjaldbæk bro,5.37513119406598
2016-01-01T09:00:00Z,Skjern Å - Gjaldbæk bro,5.37469755844714
2016-01-01T09:15:00Z,Skjern Å - Gjaldbæk bro,5.37451981272088
2016-01-01T09:30:00Z,Skjern Å - Gjaldbæk bro,5.37412447666259
2016-01-01T09:45:00Z,Skjern Å - Gjaldbæk bro,5.37355305417852
2016-01-01T10:00:00Z,Skjern Å - Gjaldbæk bro,5.37276983970227
2016-01-01T10:15:00Z,Skjern Å - Gjaldbæk bro,5.37273155930804
2016-01-01T10:30:00Z,Skjern Å - Gjaldbæk bro,5.37260142100366
2016-01-01T10:45:00Z,Skjern Å - Gjaldbæk bro,5.3720428159024
2016-01-01T11:00:00Z,Skjern Å - Gjaldbæk bro,5.37133116514684
2016-01-01T11:15:00Z,Skjern Å - Gjaldbæk bro,5.37075653831707
2016-01-01T11:30:00Z,Skjern Å - Gjaldbæk bro,5.37028612901659
2016-01-01T11:45:00Z,Skjern Å - Gjaldbæk bro,5.36972676097589
2016-01-01T12:00:00Z,Skjern Å - Gjaldbæk bro,5.36906103917542
2016-01-01T12:15:00Z,Skjern Å - Gjaldbæk bro,5.3691623767011
2016-01-01T12:30:00Z,Skjern Å - Gjaldbæk bro,5.3682839473811
2016-01-01T12:45:00Z,Skjern Å - Gjaldbæk bro,5.36732937670367
2016-01-01T13:00:00Z,Skjern Å - Gjaldbæk bro,5.36652373180748
2016-01-01T13:15:00Z,Skjern Å - Gjaldbæk bro,5.36601151342499
2016-01-01T13:30:00Z,Skjern Å - Gjaldbæk bro,5.36590075378272
2016-01-01T13:45:00Z,Skjern Å - Gjaldbæk bro,5.36655476464825
2016-01-01T14:00:00Z,Skjern Å - Gjaldbæk bro,5.36598318957629
2016-01-01T14:15:00Z,Skjern Å - Gjaldbæk bro,5.36495003613519
2016-01-01T14:30:00Z,Skjern Å - Gjaldbæk bro,5.36454707068237
2016-01-01T14:45:00Z,Skjern Å - Gjaldbæk bro,5.36395749023932
2016-01-01T15:00:00Z,Skjern Å - Gjaldbæk bro,5.36321669519666
2016-01-01T15:15:00Z,Skjern Å - Gjaldbæk bro,5.3629313750075
2016-01-01T15:30:00Z,Skjern Å - Gjaldbæk bro,5.36203524549218
2016-01-01T15:45:00Z,Skjern Å - Gjaldbæk bro,5.36123509376007
2016-01-01T16:00:00Z,Skjern Å - Gjaldbæk bro,5.36068457581701
2016-01-01T16:15:00Z,Skjern Å - Gjaldbæk bro,5.35977395045209
2016-01-01T16:30:00Z,Skjern Å - Gjaldbæk bro,5.35901957508716
2016-01-01T16:45:00Z,Skjern Å - Gjaldbæk bro,5.35870953565972
2016-01-01T17:00:00Z,Skjern Å - Gjaldbæk bro,5.35830107704284
2016-01-01T17:15:00Z,Skjern Å - Gjaldbæk bro,5.35758362794745
2016-01-01T17:30:00Z,Skjern Å - Gjaldbæk bro,5.357155027729
2016-01-01T17:45:00Z,Skjern Å - Gjaldbæk bro,5.35663228078204
2016-01-01T18:00:00Z,Skjern Å - Gjaldbæk bro,5.35650382094446
2016-01-01T18:15:00Z,Skjern Å - Gjaldbæk bro,5.35573128762054
2016-01-01T18:30:00Z,Skjern Å - Gjaldbæk bro,5.35505229067358
2016-01-01T18:45:00Z,Skjern Å - Gjaldbæk bro,5.3539114101817
2016-01-01T19:00:00Z,Skjern Å - Gjaldbæk bro,5.35381117910388
2016-01-01T19:15:00Z,Skjern Å - Gjaldbæk bro,5.35295044997919
2016-01-01T19:30:00Z,Skjern Å - Gjaldbæk bro,5.35259188760254
2016-01-01T19:45:00Z,Skjern Å - Gjaldbæk bro,5.35174672244268
2016-01-01T20:00:00Z,Skjern Å - Gjaldbæk bro,5.35086264737072
2016-01-01T20:15:00Z,Skjern Å - Gjaldbæk bro,5.34997185843158
2016-01-01T20:30:00Z,Skjern Å - Gjaldbæk bro,5.34877024795923
2016-01-01T20:45:00Z,Skjern Å - Gjaldbæk bro,5.34894452249664
2016-01-01T21:00:00Z,Skjern Å - Gjaldbæk bro,5.34768126651648
2016-01-01T21:15:00Z,Skjern Å - Gjaldbæk bro,5.34709931546795
2016-01-01T21:30:00Z,Skjern Å - Gjaldbæk bro,5.34625292960498
2016-01-01T21:45:00Z,Skjern Å - Gjaldbæk bro,5.34502782059747
2016-01-01T22:00:00Z,Skjern Å - Gjaldbæk bro,5.34445899210754
2016-01-01T22:15:00Z,Skjern Å - Gjaldbæk bro,5.34336816044379
2016-01-01T22:30:00Z,Skjern Å - Gjaldbæk bro,5.34297755461011
2016-01-01T22:45:00Z,Skjern Å - Gjaldbæk bro,5.34169797172564
2016-01-01T23:00:00Z,Skjern Å - Gjaldbæk bro,5.34095870256189
2016-01-01T23:15:00Z,Skjern Å - Gjaldbæk bro,5.34057908305633
2016-01-01T23:30:00Z,Skjern Å - Gjaldbæk bro,5.33973300236914
2016-01-01T23:45:00Z,Skjern Å - Gjaldbæk bro,5.33905812529523
2016-01-02T00:00:00Z,Skjern Å - Gjaldbæk bro,5.33801032341663
2016-01-02T00:15:00Z,Skjern Å - Gjaldbæk bro,5.33759606645989
2016-01-02T00:30:00Z,Skjern Å - Gjaldbæk bro,5.33731410320434
2016-01-02T00:45:00Z,Skjern Å - Gjaldbæk bro,5.33645047490973
2016-01-02T01:00:00Z,Skjern Å - Gjaldbæk bro,5.33565093352917
2016-01-02T01:15:00Z,Skjern Å - Gjaldbæk bro,5.33508012139667
2016-01-02T01:30:00Z,Skjern Å - Gjaldbæk bro,5.33431537005518
2016-01-02T01:45:00Z,Skjern Å - Gjaldbæk bro,5.33368123394805
2016-01-02T02:00:00Z,Skjern Å - Gjaldbæk bro,5.33292762152258
2016-01-02T02:15:00Z,Skjern Å - Gjaldbæk bro,5.3318306863432
2016-01-02T02:30:00Z,Skjern Å - Gjaldbæk bro,5.33115550409351
2016-01-02T02:45:00Z,Skjern Å - Gjaldbæk bro,5.3302119197442
2016-01-02T03:00:00Z,Skjern Å - Gjaldbæk bro,5.32917968183045
2016-01-02T03:15:00Z,Skjern Å - Gjaldbæk bro,5.32822221198309
2016-01-02T03:30:00Z,Skjern Å - Gjaldbæk bro,5.32702227997754
2016-01-02T03:45:00Z,Skjern Å - Gjaldbæk bro,5.32638768610675
2016-01-02T04:00:00Z,Skjern Å - Gjaldbæk bro,5.32599021381799
2016-01-02T04:15:00Z,Skjern Å - Gjaldbæk bro,5.32598580793549
2016-01-02T04:30:00Z,Skjern Å - Gjaldbæk bro,5.32530375923072
2016-01-02T04:45:00Z,Skjern Å - Gjaldbæk bro,5.32509732698101
2016-01-02T05:00:00Z,Skjern Å - Gjaldbæk bro,5.32388411982898
2016-01-02T05:15:00Z,Skjern Å - Gjaldbæk bro,5.32349229329217
2016-01-02T05:30:00Z,Skjern Å - Gjaldbæk bro,5.32288760664795
2016-01-02T05:45:00Z,Skjern Å - Gjaldbæk bro,5.3221222449549
2016-01-02T06:00:00Z,Skjern Å - Gjaldbæk bro,5.32128028414075
2016-01-02T06:15:00Z,Skjern Å - Gjaldbæk bro,5.32127725154925
2016-01-02T06:30:00Z,Skjern Å - Gjaldbæk bro,5.32017924825464
2016-01-02T06:45:00Z,Skjern Å - Gjaldbæk bro,5.31892743636627
2016-01-02T07:00:00Z,Skjern Å - Gjaldbæk bro,5.31888579903845
2016-01-02T07:15:00Z,Skjern Å - Gjaldbæk bro,5.31670533724774
2016-01-02T07:30:00Z,Skjern Å - Gjaldbæk bro,5.31643191891407
2016-01-02T07:45:00Z,Skjern Å - Gjaldbæk bro,5.31391789999444
2016-01-02T08:00:00Z,Skjern Å - Gjaldbæk bro,5.313372112276
2016-01-02T08:15:00Z,Skjern Å - Gjaldbæk bro,5.31300851449896
2016-01-02T08:30:00Z,Skjern Å - Gjaldbæk bro,5.31229991550122
2016-01-02T08:45:00Z,Skjern Å - Gjaldbæk bro,5.31158094052692
2016-01-02T09:00:00Z,Skjern Å - Gjaldbæk bro,5.31172881735926
2016-01-02T09:15:00Z,Skjern Å - Gjaldbæk bro,5.3101886143576
2016-01-02T09:30:00Z,Skjern Å - Gjaldbæk bro,5.3094354596958
2016-01-02T09:45:00Z,Skjern Å - Gjaldbæk bro,5.30876790684064
2016-01-02T10:00:00Z,Skjern Å - Gjaldbæk bro,5.30813209226672
2016-01-02T10:15:00Z,Skjern Å - Gjaldbæk bro,5.30646905601312
2016-01-02T10:30:00Z,Skjern Å - Gjaldbæk bro,5.30531947801148
2016-01-02T10:45:00Z,Skjern Å - Gjaldbæk bro,5.30444959361334
2016-01-02T11:00:00Z,Skjern Å - Gjaldbæk bro,5.30391204564099
2016-01-02T11:15:00Z,Skjern Å - Gjaldbæk bro,5.3034044048952
2016-01-02T11:30:00Z,Skjern Å - Gjaldbæk bro,5.30157108055566
2016-01-02T11:45:00Z,Skjern Å - Gjaldbæk bro,5.30157766100128
2016-01-02T12:00:00Z,Skjern Å - Gjaldbæk bro,5.30212836986487
2016-01-02T12:15:00Z,Skjern Å - Gjaldbæk bro,5.30161493077923
2016-01-02T12:30:00Z,Skjern Å - Gjaldbæk bro,5.3003348901311
2016-01-02T12:45:00Z,Skjern Å - Gjaldbæk bro,5.29925184044977
2016-01-02T13:00:00Z,Skjern Å - Gjaldbæk bro,5.29932113451843
2016-01-02T13:15:00Z,Skjern Å - Gjaldbæk bro,5.29872331432929
2016-01-02T13:30:00Z,Skjern Å - Gjaldbæk bro,5.29754642309522
2016-01-02T13:45:00Z,Skjern Å - Gjaldbæk bro,5.29641515564044
2016-01-02T14:00:00Z,Skjern Å - Gjaldbæk bro,5.29372123559778
2016-01-02T14:15:00Z,Skjern Å - Gjaldbæk bro,5.29177041858247
2016-01-02T14:30:00Z,Skjern Å - Gjaldbæk bro,5.29162181714331
2016-01-02T14:45:00Z,Skjern Å - Gjaldbæk bro,5.29146863806745
2016-01-02T15:00:00Z,Skjern Å - Gjaldbæk bro,5.28980529663807
2016-01-02T15:15:00Z,Skjern Å - Gjaldbæk bro,5.28861665613641
2016-01-02T15:30:00Z,Skjern Å - Gjaldbæk bro,5.28716525928711
2016-01-02T15:45:00Z,Skjern Å - Gjaldbæk bro,5.28642339612922
2016-01-02T16:00:00Z,Skjern Å - Gjaldbæk bro,5.286044692151
2016-01-02T16:15:00Z,Skjern Å - Gjaldbæk bro,5.28462961121967
2016-01-02T16:30:00Z,Skjern Å - Gjaldbæk bro,5.28330654078638
2016-01-02T16:45:00Z,Skjern Å - Gjaldbæk bro,5.28397687855621
2016-01-02T17:00:00Z,Skjern Å - Gjaldbæk bro,5.28331954908973
2016-01-02T17:15:00Z,Skjern Å - Gjaldbæk bro,5.28273805580488
2016-01-02T17:30:00Z,Skjern Å - Gjaldbæk bro,5.28178897829151
2016-01-02T17:45:00Z,Skjern Å - Gjaldbæk bro,5.27912649135431
2016-01-02T18:00:00Z,Skjern Å - Gjaldbæk bro,5.27879356374329
2016-01-02T18:15:00Z,Skjern Å - Gjaldbæk bro,5.27887872695257
2016-01-02T18:30:00Z,Skjern Å - Gjaldbæk bro,5.2774937058357
2016-01-02T18:45:00Z,Skjern Å - Gjaldbæk bro,5.27716306704304
2016-01-02T19:00:00Z,Skjern Å - Gjaldbæk bro,5.27804138210779
2016-01-02T19:15:00Z,Skjern Å - Gjaldbæk bro,5.27658037222138
2016-01-02T19:30:00Z,Skjern Å - Gjaldbæk bro,5.2762190632627
2016-01-02T19:45:00Z,Skjern Å - Gjaldbæk bro,5.27626348550518
2016-01-02T20:00:00Z,Skjern Å - Gjaldbæk bro,5.27600410525745
2016-01-02T20:15:00Z,Skjern Å - Gjaldbæk bro,5.2758442123144
2016-01-02T20:30:00Z,Skjern Å - Gjaldbæk bro,5.27462825858032
2016-01-02T20:45:00Z,Skjern Å - Gjaldbæk bro,5.27354658219001
2016-01-02T21:00:00Z,Skjern Å - Gjaldbæk bro,5.27351547342664
2016-01-02T21:15:00Z,Skjern Å - Gjaldbæk bro,5.27364305606952
2016-01-02T21:30:00Z,Skjern Å - Gjaldbæk bro,5.27180225492335
2016-01-02T21:45:00Z,Skjern Å - Gjaldbæk bro,5.27085348258576
2016-01-02T22:00:00Z,Skjern Å - Gjaldbæk bro,5.27040474076575
2016-01-02T22:15:00Z,Skjern Å - Gjaldbæk bro,5.27081659464887
2016-01-02T22:30:00Z,Skjern Å - Gjaldbæk bro,5.26812420048511
2016-01-02T22:45:00Z,Skjern Å - Gjaldbæk bro,5.26631651091119
2016-01-02T23:00:00Z,Skjern Å - Gjaldbæk bro,5.26505325493104
2016-01-02T23:15:00Z,Skjern Å - Gjaldbæk bro,5.26445879167549
2016-01-02T23:30:00Z,Skjern Å - Gjaldbæk bro,5.26429477885938
2016-01-02T23:45:00Z,Skjern Å - Gjaldbæk bro,5.26267721379718
2016-01-03T00:00:00Z,Skjern Å - Gjaldbæk bro,5.26071617339319
2016-01-03T00:15:00Z,Skjern Å - Gjaldbæk bro,5.26058161003998
2016-01-03T00:30:00Z,Skjern Å - Gjaldbæk bro,5.25898601763404
2016-01-03T00:45:00Z,Skjern Å - Gjaldbæk bro,5.25830732586286
2016-01-03T01:00:00Z,Skjern Å - Gjaldbæk bro,5.25853286993152
2016-01-03T01:15:00Z,Skjern Å - Gjaldbæk bro,5.25820833465448
2016-01-03T01:30:00Z,Skjern Å - Gjaldbæk bro,5.25792927056885
2016-01-03T01:45:00Z,Skjern Å - Gjaldbæk bro,5.25750494281135
2016-01-03T02:00:00Z,Skjern Å - Gjaldbæk bro,5.25684181500501
2016-01-03T02:15:00Z,Skjern Å - Gjaldbæk bro,5.25593195257954
2016-01-03T02:30:00Z,Skjern Å - Gjaldbæk bro,5.25509594269312
2016-01-03T02:45:00Z,Skjern Å - Gjaldbæk bro,5.25342237787507
2016-01-03T03:00:00Z,Skjern Å - Gjaldbæk bro,5.25326034870154
2016-01-03T03:15:00Z,Skjern Å - Gjaldbæk bro,5.25176500653974
2016-01-03T03:30:00Z,Skjern Å - Gjaldbæk bro,5.25168781623341
2016-01-03T03:45:00Z,Skjern Å - Gjaldbæk bro,5.2503879391595
2016-01-03T04:00:00Z,Skjern Å - Gjaldbæk bro,5.24940315607971
2016-01-03T04:15:00Z,Skjern Å - Gjaldbæk bro,5.24934915913276
2016-01-03T04:30:00Z,Skjern Å - Gjaldbæk bro,5.24862224958814
2016-01-03T04:45:00Z,Skjern Å - Gjaldbæk bro,5.2474969330611
2016-01-03T05:00:00Z,Skjern Å - Gjaldbæk bro,5.24617493074305
2016-01-03T05:15:00Z,Skjern Å - Gjaldbæk bro,5.24569811275117
2016-01-03T05:30:00Z,Skjern Å - Gjaldbæk bro,5.24475819051123
2016-01-03T05:45:00Z,Skjern Å - Gjaldbæk bro,5.24358648726545
2016-01-03T06:00:00Z,Skjern Å - Gjaldbæk bro,5.24326942879505
2016-01-03T06:15:00Z,Skjern Å - Gjaldbæk bro,5.24278681246333
2016-01-03T06:30:00Z,Skjern Å - Gjaldbæk bro,5.24138409115113
2016-01-03T06:45:00Z,Skjern Å - Gjaldbæk bro,5.24112669454597
2016-01-03T07:00:00Z,Skjern Å - Gjaldbæk bro,5.24041061874158
2016-01-03T07:15:00Z,Skjern Å - Gjaldbæk bro,5.23929598336689
2016-01-03T07:30:00Z,Skjern Å - Gjaldbæk bro,5.23854465975977
2016-01-03T07:45:00Z,Skjern Å - Gjaldbæk bro,5.23803015255891
2016-01-03T08:00:00Z,Skjern Å - Gjaldbæk bro,5.23751534018226
2016-01-03T08:15:00Z,Skjern Å - Gjaldbæk bro,5.23664148849897
2016-01-03T08:30:00Z,Skjern Å - Gjaldbæk bro,5.23500927499927
2016-01-03T08:45:00Z,Skjern Å - Gjaldbæk bro,5.23567991794489
2016-01-03T09:00:00Z,Skjern Å - Gjaldbæk bro,5.2320359856952
2016-01-03T09:15:00Z,Skjern Å - Gjaldbæk bro,5.23096453269355
2016-01-03T09:30:00Z,Skjern Å - Gjaldbæk bro,5.23106083481886
2016-01-03T09:45:00Z,Skjern Å - Gjaldbæk bro,5.22968786814534
2016-01-03T10:00:00Z,Skjern Å - Gjaldbæk bro,5.2294901334054
2016-01-03T10:15:00Z,Skjern Å - Gjaldbæk bro,5.23043268797211
2016-01-03T10:30:00Z,Skjern Å - Gjaldbæk bro,5.22766018516578
2016-01-03T10:45:00Z,Skjern Å - Gjaldbæk bro,5.2262165702989
2016-01-03T11:00:00Z,Skjern Å - Gjaldbæk bro,5.22468567515858
2016-01-03T11:15:00Z,Skjern Å - Gjaldbæk bro,5.22427935277217
2016-01-03T11:30:00Z,Skjern Å - Gjaldbæk bro,5.22422627135254
2016-01-03T11:45:00Z,Skjern Å - Gjaldbæk bro,5.22293585472785
2016-01-03T12:00:00Z,Skjern Å - Gjaldbæk bro,5.22245171251722
2016-01-03T12:15:00Z,Skjern Å - Gjaldbæk bro,5.22159128856831
2016-01-03T12:30:00Z,Skjern Å - Gjaldbæk bro,5.22156216344752
2016-01-03T12:45:00Z,Skjern Å - Gjaldbæk bro,5.21910414428376
2016-01-03T13:00:00Z,Skjern Å - Gjaldbæk bro,5.21830857018836
2016-01-03T13:15:00Z,Skjern Å - Gjaldbæk bro,5.21586550463788
2016-01-03T13:30:00Z,Skjern Å - Gjaldbæk bro,5.21476902722218
2016-01-03T13:45:00Z,Skjern Å - Gjaldbæk bro,5.21429480322444
2016-01-03T14:00:00Z,Skjern Å - Gjaldbæk bro,5.21375511902162
2016-01-03T14:15:00Z,Skjern Å - Gjaldbæk bro,5.2133326223188
2016-01-03T14:30:00Z,Skjern Å - Gjaldbæk bro,5.21162899768628
2016-01-03T14:45:00Z,Skjern Å - Gjaldbæk bro,5.21104521558307
2016-01-03T15:00:00Z,Skjern Å - Gjaldbæk bro,5.21029297644862
2016-01-03T15:15:00Z,Skjern Å - Gjaldbæk bro,5.20883791748994
2016-01-03T15:30:00Z,Skjern Å - Gjaldbæk bro,5.20889622523048
2016-01-03T15:45:00Z,Skjern Å - Gjaldbæk bro,5.20746420704329
2016-01-03T16:00:00Z,Skjern Å - Gjaldbæk bro,5.20762673231311
2016-01-03T16:15:00Z,Skjern Å - Gjaldbæk bro,5.20671717506342
2016-01-03T16:30:00Z,Skjern Å - Gjaldbæk bro,5.20596234193482
2016-01-03T16:45:00Z,Skjern Å - Gjaldbæk bro,5.20510420680427
2016-01-03T17:00:00Z,Skjern Å - Gjaldbæk bro,5.20395325551161
2016-01-03T17:15:00Z,Skjern Å - Gjaldbæk bro,5.20358492750996
