Date,Karup By (054764),Hagebro (001762),Nørkærbro (001767)
2016-01-01T23:27:00Z,NA,0.7309999999999999,NA
2016-01-01T23:42:00Z,NA,0.7300000000000004,NA
2016-01-01T23:57:00Z,NA,0.7300000000000004,NA
2016-01-02T00:12:00Z,NA,0.7289999999999992,NA
2016-01-02T00:27:00Z,NA,0.7289999999999992,NA
2016-01-02T00:42:00Z,NA,0.7289999999999992,NA
2016-01-02T00:57:00Z,NA,0.7270000000000003,NA
2016-01-02T01:12:00Z,NA,0.7270000000000003,NA
2016-01-02T01:27:00Z,NA,0.7270000000000003,NA
2016-01-02T01:42:00Z,NA,0.7270000000000003,NA
2016-01-02T01:57:00Z,NA,0.7270000000000003,NA
2016-01-02T02:12:00Z,NA,0.7270000000000003,NA
2016-01-02T02:27:00Z,NA,0.7270000000000003,NA
2016-01-02T02:42:00Z,NA,0.7270000000000003,NA
2016-01-02T02:57:00Z,NA,0.7270000000000003,NA
2016-01-02T03:12:00Z,NA,0.7240000000000002,NA
2016-01-02T03:27:00Z,NA,0.7240000000000002,NA
2016-01-02T03:42:00Z,NA,0.7240000000000002,NA
2016-01-02T03:57:00Z,NA,0.7240000000000002,NA
2016-01-02T04:12:00Z,NA,0.722999999999999,NA
2016-01-02T04:27:00Z,NA,0.722999999999999,NA
2016-01-02T04:42:00Z,NA,0.722999999999999,NA
2016-01-02T04:57:00Z,NA,0.7219999999999995,NA
2016-01-02T05:12:00Z,NA,0.7219999999999995,NA
2016-01-02T05:27:00Z,NA,0.7219999999999995,NA
2016-01-02T05:42:00Z,NA,0.7219999999999995,NA
2016-01-02T05:57:00Z,NA,0.7219999999999995,NA
2016-01-02T06:12:00Z,NA,0.7219999999999995,NA
2016-01-02T06:27:00Z,NA,0.7219999999999995,NA
2016-01-02T06:42:00Z,NA,0.7219999999999995,NA
2016-01-02T06:57:00Z,NA,0.7219999999999995,NA
2016-01-02T07:12:00Z,NA,0.7219999999999995,NA
2016-01-02T07:27:00Z,NA,0.7219999999999995,NA
2016-01-02T07:42:00Z,NA,0.7219999999999995,NA
2016-01-02T07:57:00Z,NA,0.7219999999999995,NA
2016-01-02T08:12:00Z,NA,0.7219999999999995,NA
2016-01-02T08:27:00Z,NA,0.7219999999999995,NA
2016-01-02T08:42:00Z,NA,0.7210000000000001,NA
2016-01-02T08:57:00Z,NA,0.7210000000000001,NA
2016-01-02T09:12:00Z,NA,0.7210000000000001,NA
2016-01-02T09:27:00Z,NA,0.7210000000000001,NA
2016-01-02T09:42:00Z,NA,0.7210000000000001,NA
2016-01-02T09:57:00Z,NA,0.7210000000000001,NA
2016-01-02T10:12:00Z,NA,0.7210000000000001,NA
2016-01-02T10:27:00Z,NA,0.7210000000000001,NA
2016-01-02T10:42:00Z,NA,0.718,NA
2016-01-02T10:57:00Z,NA,0.718,NA
2016-01-02T11:12:00Z,NA,0.718,NA
2016-01-02T11:27:00Z,NA,0.718,NA
2016-01-02T11:42:00Z,NA,0.718,NA
2016-01-02T11:57:00Z,NA,0.718,NA
2016-01-02T12:12:00Z,NA,0.718,NA
2016-01-02T12:27:00Z,NA,0.718,NA
2016-01-02T12:42:00Z,NA,0.718,NA
2016-01-02T12:57:00Z,NA,0.718,NA
2016-01-02T13:12:00Z,NA,0.718,NA
2016-01-02T13:27:00Z,NA,0.718,NA
2016-01-02T13:42:00Z,NA,0.718,NA
2016-01-02T13:57:00Z,NA,0.718,NA
2016-01-02T14:12:00Z,NA,0.718,NA
2016-01-02T14:27:00Z,NA,0.718,NA
2016-01-02T14:42:00Z,NA,0.706999999999999,NA
2016-01-02T14:57:00Z,NA,0.706999999999999,NA
2016-01-02T15:12:00Z,NA,0.706999999999999,NA
2016-01-02T15:27:00Z,NA,0.706999999999999,NA
2016-01-02T15:42:00Z,NA,0.706999999999999,NA
2016-01-02T15:57:00Z,NA,0.706999999999999,NA
2016-01-02T16:12:00Z,NA,0.706999999999999,NA
2016-01-02T16:27:00Z,NA,0.706999999999999,NA
2016-01-02T16:42:00Z,NA,0.706999999999999,NA
2016-01-02T16:57:00Z,NA,0.706999999999999,NA
2016-01-02T17:12:00Z,NA,0.706999999999999,NA
2016-01-02T17:27:00Z,NA,0.706999999999999,NA
2016-01-02T17:42:00Z,NA,0.702,NA
2016-01-02T17:57:00Z,NA,0.702,NA
2016-01-02T18:12:00Z,NA,0.702,NA
2016-01-02T18:27:00Z,NA,0.702,NA
2016-01-02T18:42:00Z,NA,0.702,NA
2016-01-02T18:57:00Z,NA,0.702,NA
2016-01-02T19:12:00Z,NA,0.702,NA
2016-01-02T19:27:00Z,NA,0.7010000000000005,NA
2016-01-02T19:42:00Z,NA,0.6989999999999998,NA
2016-01-02T19:57:00Z,NA,0.6989999999999998,NA
2016-01-02T20:12:00Z,NA,0.6989999999999998,NA
2016-01-02T20:27:00Z,NA,0.6989999999999998,NA
2016-01-02T20:42:00Z,NA,0.6989999999999998,NA
2016-01-02T20:57:00Z,NA,0.6989999999999998,NA
2016-01-02T21:12:00Z,NA,0.6989999999999998,NA
2016-01-02T21:27:00Z,NA,0.6989999999999998,NA
2016-01-02T21:42:00Z,NA,0.6989999999999998,NA
2016-01-02T21:57:00Z,NA,0.6989999999999998,NA
2016-01-02T22:12:00Z,NA,0.6969999999999992,NA
2016-01-02T22:27:00Z,NA,0.6969999999999992,NA
2016-01-02T22:42:00Z,NA,0.6969999999999992,NA
2016-01-02T22:57:00Z,NA,0.6969999999999992,NA
2016-01-02T23:00:00Z,NA,0.6969999999999992,NA
2016-01-02T23:12:00Z,NA,0.6969999999999992,NA
2016-01-02T23:27:00Z,NA,0.6969999999999992,NA
2016-01-02T23:42:00Z,NA,0.6969999999999992,NA
2016-01-02T23:57:00Z,NA,0.690999999999999,NA
2016-01-03T00:12:00Z,NA,0.690999999999999,NA
2016-01-03T00:27:00Z,NA,0.690999999999999,NA
2016-01-03T00:42:00Z,NA,0.690999999999999,NA
2016-01-03T00:57:00Z,NA,0.690999999999999,NA
2016-01-03T01:12:00Z,NA,0.690999999999999,NA
2016-01-03T01:27:00Z,NA,0.690999999999999,NA
2016-01-03T01:42:00Z,NA,0.690999999999999,NA
2016-01-03T01:57:00Z,NA,0.690999999999999,NA
2016-01-03T02:12:00Z,NA,0.690999999999999,NA
2016-01-03T02:27:00Z,NA,0.690999999999999,NA
2016-01-03T02:42:00Z,NA,0.6890000000000001,NA
2016-01-03T02:57:00Z,NA,0.6890000000000001,NA
2016-01-03T03:12:00Z,NA,0.6890000000000001,NA
2016-01-03T03:27:00Z,NA,0.6890000000000001,NA
2016-01-03T03:42:00Z,NA,0.6890000000000001,NA
2016-01-03T03:57:00Z,NA,0.6890000000000001,NA
2016-01-03T04:12:00Z,NA,0.6890000000000001,NA
2016-01-03T04:27:00Z,NA,0.6890000000000001,NA
2016-01-03T04:42:00Z,NA,0.6890000000000001,NA
2016-01-03T04:57:00Z,NA,0.6890000000000001,NA
2016-01-03T05:12:00Z,NA,0.6890000000000001,NA
2016-01-03T05:27:00Z,NA,0.6890000000000001,NA
2016-01-03T05:42:00Z,NA,0.6880000000000006,NA
2016-01-03T05:57:00Z,NA,0.6880000000000006,NA
2016-01-03T06:12:00Z,NA,0.6880000000000006,NA
2016-01-03T06:27:00Z,NA,0.6880000000000006,NA
2016-01-03T06:42:00Z,NA,0.6880000000000006,NA
2016-01-03T06:57:00Z,NA,0.6880000000000006,NA
2016-01-03T07:12:00Z,NA,0.6880000000000006,NA
2016-01-03T07:27:00Z,NA,0.6880000000000006,NA
2016-01-03T07:42:00Z,NA,0.6790000000000003,NA
2016-01-03T07:57:00Z,NA,0.6790000000000003,NA
2016-01-03T08:12:00Z,NA,0.6790000000000003,NA
2016-01-03T08:27:00Z,NA,0.6790000000000003,NA
2016-01-03T08:42:00Z,NA,0.6790000000000003,NA
2016-01-03T08:57:00Z,NA,0.6790000000000003,NA
2016-01-03T09:12:00Z,NA,0.6790000000000003,NA
