Date,Place,Value
1997-12-31T13:30:00Z,Hagebro,10.038061381915426
1997-12-27T10:30:00Z,Nørkærbro,3.24294862618189
1997-12-24T12:30:00Z,Hagebro,10.0259372778746
1997-12-24T09:30:00Z,Hagebro,10.0284765953764
1997-12-18T17:30:00Z,Hagebro,9.961083344317505
1997-12-13T20:30:00Z,Hagebro,10.0260916625996
1997-12-13T20:30:00Z,Nørkærbro,3.07463347133519
1997-12-13T17:00:00Z,Hagebro,10.0280919119699
1997-12-13T14:00:00Z,Nørkærbro,3.0861673551485
1997-12-06T01:30:00Z,Hagebro,9.956104986100572
1997-12-03T06:30:00Z,Hagebro,10.0031097775735
1997-12-03T02:00:00Z,Hagebro,10.0061100981925
1997-11-30T12:30:00Z,Nørkærbro,3.04868291384749
1997-11-30T03:30:00Z,Nørkærbro,3.0346221853377
1997-11-24T04:00:00Z,Hagebro,9.981125345407609
1997-11-22T15:30:00Z,Hagebro,10.011377972702249
1997-11-17T04:30:00Z,Nørkærbro,3.04831927293758
1997-11-16T15:30:00Z,Nørkærbro,3.05939313602356
1997-11-12T02:00:00Z,Hagebro,10.0181460075215
1997-11-10T10:00:00Z,Hagebro,10.025148857468226
1997-11-03T19:00:00Z,Nørkærbro,2.99251595582904
1997-11-03T03:00:00Z,Nørkærbro,2.99652995407821
1997-11-01T22:30:00Z,Hagebro,10.019164514363151
1997-10-31T23:00:00Z,Hagebro,10.0206646568605
1997-10-28T14:30:00Z,Hagebro,9.982170748621634
1997-10-21T10:30:00Z,Hagebro,10.0201830212048
1997-10-21T07:30:00Z,Nørkærbro,3.02335940856302
1997-10-21T06:30:00Z,Hagebro,10.0231833061995
1997-10-20T18:00:00Z,Nørkærbro,3.0339315488881198
1997-10-15T20:00:00Z,Hagebro,10.031192586338545
1997-10-10T17:00:00Z,Hagebro,10.023201320237835
1997-10-10T14:00:00Z,Hagebro,10.025534897004134
1997-10-07T12:00:00Z,Nørkærbro,2.95883494825926
1997-10-07T03:00:00Z,Nørkærbro,2.96738920174755
1997-10-03T02:00:00Z,Hagebro,9.922214388431115
1997-09-30T02:00:00Z,Hagebro,10.027053053539817
1997-09-23T23:00:00Z,Nørkærbro,2.96033527540578
1997-09-23T17:00:00Z,Nørkærbro,2.97748567233139
1997-09-20T07:00:00Z,Hagebro,9.956236261772357
