Date,Place,YGroup,Level,LevelRelative
2020-09-20T00:22:30Z,Fjederholt Å - A18,2018,4027.8,10.5
2020-09-20T01:22:30Z,Fjederholt Å - A18,2018,4027.7,10.5
2020-09-20T02:22:30Z,Fjederholt Å - A18,2018,4027.7,10.5
2020-09-20T03:22:30Z,Fjederholt Å - A18,2018,4027.7,10.5
2020-09-20T04:22:30Z,Fjederholt Å - A18,2018,4027.7,10.4
2020-09-20T05:22:30Z,Fjederholt Å - A18,2018,4027.6,10.4
2020-09-20T06:22:30Z,Fjederholt Å - A18,2018,4027.6,10.4
2020-09-20T07:22:30Z,Fjederholt Å - A18,2018,4027.6,10.4
2020-09-20T08:22:30Z,Fjederholt Å - A18,2018,4027.7,10.4
2020-09-20T09:22:30Z,Fjederholt Å - A18,2018,4027.7,10.5
2020-09-20T10:22:30Z,Fjederholt Å - A18,2018,4027.8,10.6
2020-09-20T11:22:30Z,Fjederholt Å - A18,2018,4027.8,10.6
2020-09-20T12:22:30Z,Fjederholt Å - A18,2018,4027.9,10.7
2020-09-20T13:22:30Z,Fjederholt Å - A18,2018,4027.9,10.7
2020-09-20T14:22:30Z,Fjederholt Å - A18,2018,4027.9,10.7
2020-09-20T15:22:30Z,Fjederholt Å - A18,2018,4027.9,10.7
2020-09-20T16:22:30Z,Fjederholt Å - A18,2018,4027.9,10.7
2020-09-20T17:22:30Z,Fjederholt Å - A18,2018,4027.9,10.7
2020-09-20T18:22:30Z,Fjederholt Å - A18,2018,4028.2,11
2020-09-20T19:22:30Z,Fjederholt Å - A18,2018,4028.4,11.2
2020-09-20T20:22:30Z,Fjederholt Å - A18,2018,4028.4,11.2
2020-09-20T21:22:30Z,Fjederholt Å - A18,2018,4028.5,11.3
2020-09-20T22:22:30Z,Fjederholt Å - A18,2018,4028.7,11.5
2020-09-20T23:22:30Z,Fjederholt Å - A18,2018,4028.8,11.6
2020-09-21T00:22:30Z,Fjederholt Å - A18,2018,4029,11.6
2020-09-21T01:22:30Z,Fjederholt Å - A18,2018,4029.2,11.8
2020-09-21T02:22:30Z,Fjederholt Å - A18,2018,4029.3,11.9
2020-09-21T03:22:30Z,Fjederholt Å - A18,2018,4029.6,12.2
2020-09-21T04:22:30Z,Fjederholt Å - A18,2018,4030.1,12.7
2020-09-21T05:22:30Z,Fjederholt Å - A18,2018,4030.5,13.1
2020-09-21T06:22:30Z,Fjederholt Å - A18,2018,4030.9,13.5
2020-09-21T07:22:30Z,Fjederholt Å - A18,2018,4031.2,13.9
2020-09-21T08:22:30Z,Fjederholt Å - A18,2018,4032.3,14.9
2020-09-21T09:22:30Z,Fjederholt Å - A18,2018,4032.4,15
2020-09-21T10:22:30Z,Fjederholt Å - A18,2018,4032.4,15
2020-09-21T11:22:30Z,Fjederholt Å - A18,2018,4032.4,15
2020-09-21T12:22:30Z,Fjederholt Å - A18,2018,4032.5,15.1
2020-09-21T13:22:30Z,Fjederholt Å - A18,2018,4032.5,15.1
2020-09-21T14:22:30Z,Fjederholt Å - A18,2018,4032.4,14.9
2020-09-21T15:22:30Z,Fjederholt Å - A18,2018,4032.3,14.9
2020-09-21T16:22:30Z,Fjederholt Å - A18,2018,4032.3,14.9
2020-09-21T17:22:30Z,Fjederholt Å - A18,2018,4032.5,15
2020-09-21T18:22:30Z,Fjederholt Å - A18,2018,4033,15.6
2020-09-21T19:22:30Z,Fjederholt Å - A18,2018,4033.5,16.1
2020-09-21T20:22:30Z,Fjederholt Å - A18,2018,4033.8,16.4
2020-09-21T21:22:30Z,Fjederholt Å - A18,2018,4034,16.6
2020-09-21T22:22:30Z,Fjederholt Å - A18,2018,4034,16.6
2020-09-21T23:22:30Z,Fjederholt Å - A18,2018,4034,16.6
2020-09-22T00:22:30Z,Fjederholt Å - A18,2018,4033.9,16.4
2020-09-22T01:22:30Z,Fjederholt Å - A18,2018,4033.9,16.4
2020-09-22T02:22:30Z,Fjederholt Å - A18,2018,4033.9,16.4
2020-09-22T03:22:30Z,Fjederholt Å - A18,2018,4033.9,16.4
2020-09-22T04:22:30Z,Fjederholt Å - A18,2018,4034,16.5
2020-09-22T05:22:30Z,Fjederholt Å - A18,2018,4034.1,16.6
2020-09-22T06:22:30Z,Fjederholt Å - A18,2018,4034.1,16.6
2020-09-22T07:22:30Z,Fjederholt Å - A18,2018,4034.2,16.7
2020-09-22T08:22:30Z,Fjederholt Å - A18,2018,4034.3,16.8
2020-09-22T09:22:30Z,Fjederholt Å - A18,2018,4034.6,17
2020-09-22T10:22:30Z,Fjederholt Å - A18,2018,4034.9,17.4
2020-09-22T11:22:30Z,Fjederholt Å - A18,2018,4035,17.5
2020-09-22T12:22:30Z,Fjederholt Å - A18,2018,4035.1,17.6
2020-09-22T13:22:30Z,Fjederholt Å - A18,2018,4035.1,17.6
2020-09-22T14:22:30Z,Fjederholt Å - A18,2018,4035,17.5
2020-09-22T15:22:30Z,Fjederholt Å - A18,2018,4035,17.5
2020-09-22T16:22:30Z,Fjederholt Å - A18,2018,4035.1,17.6
2020-09-22T17:22:30Z,Fjederholt Å - A18,2018,4035.2,17.7
2020-09-22T18:22:30Z,Fjederholt Å - A18,2018,4035.3,17.8
2020-09-22T19:22:30Z,Fjederholt Å - A18,2018,4035.4,17.9
2020-09-22T20:22:30Z,Fjederholt Å - A18,2018,4035.4,17.9
2020-09-22T21:22:30Z,Fjederholt Å - A18,2018,4035.5,18
2020-09-22T22:22:30Z,Fjederholt Å - A18,2018,4035.7,18.2
2020-09-22T23:22:30Z,Fjederholt Å - A18,2018,4035.6,18.1
2020-09-23T00:22:30Z,Fjederholt Å - A18,2018,4035.6,17.9
2020-09-23T01:22:30Z,Fjederholt Å - A18,2018,4035.7,18
2020-09-23T02:22:30Z,Fjederholt Å - A18,2018,4035.8,18.1
2020-09-23T03:22:30Z,Fjederholt Å - A18,2018,4035.9,18.1
2020-09-23T04:22:30Z,Fjederholt Å - A18,2018,4036,18.2
2020-09-23T05:22:30Z,Fjederholt Å - A18,2018,4035.9,18.2
2020-09-23T06:22:30Z,Fjederholt Å - A18,2018,4035.9,18.1
2020-09-23T07:22:30Z,Fjederholt Å - A18,2018,4035.8,18.1
2020-09-23T08:22:30Z,Fjederholt Å - A18,2018,4035.7,18
2020-09-23T09:22:30Z,Fjederholt Å - A18,2018,4035.6,17.9
2020-09-23T10:22:30Z,Fjederholt Å - A18,2018,4035.6,17.8
2020-09-23T11:22:30Z,Fjederholt Å - A18,2018,4035.4,17.7
2020-09-23T12:22:30Z,Fjederholt Å - A18,2018,4035.2,17.5
2020-09-23T13:22:30Z,Fjederholt Å - A18,2018,4035.1,17.4
2020-09-23T14:22:30Z,Fjederholt Å - A18,2018,4034.9,17.2
2020-09-23T15:22:30Z,Fjederholt Å - A18,2018,4034.7,17
2020-09-23T16:22:30Z,Fjederholt Å - A18,2018,4034.5,16.8
2020-09-23T17:22:30Z,Fjederholt Å - A18,2018,4034.3,16.6
2020-09-23T18:22:30Z,Fjederholt Å - A18,2018,4034.1,16.4
2020-09-23T19:22:30Z,Fjederholt Å - A18,2018,4033.9,16.2
2020-09-23T20:22:30Z,Fjederholt Å - A18,2018,4033.7,16
2020-09-23T21:22:30Z,Fjederholt Å - A18,2018,4033.5,15.8
2020-09-23T22:22:30Z,Fjederholt Å - A18,2018,4033.3,15.6
2020-09-23T23:22:30Z,Fjederholt Å - A18,2018,4033.1,15.4
2020-09-24T00:22:30Z,Fjederholt Å - A18,2018,4032.9,15.2
2020-09-24T01:22:30Z,Fjederholt Å - A18,2018,4032.7,14.9
2020-09-24T02:22:30Z,Fjederholt Å - A18,2018,4032.5,14.7
2020-09-24T03:22:30Z,Fjederholt Å - A18,2018,4032.3,14.5
2020-09-24T04:22:30Z,Fjederholt Å - A18,2018,4032.2,14.4
2020-09-24T05:22:30Z,Fjederholt Å - A18,2018,4032.2,14.3
2020-09-24T06:22:30Z,Fjederholt Å - A18,2018,4032.4,14.5
2020-09-24T07:22:30Z,Fjederholt Å - A18,2018,4032.1,14.3
2020-09-24T08:22:30Z,Fjederholt Å - A18,2018,4031.8,14
2020-09-24T09:22:30Z,Fjederholt Å - A18,2018,4031.6,13.8
2020-09-24T10:22:30Z,Fjederholt Å - A18,2018,4031.3,13.5
2020-09-24T11:22:30Z,Fjederholt Å - A18,2018,4031.1,13.4
2020-09-24T12:22:30Z,Fjederholt Å - A18,2018,4031.1,13.3
2020-09-24T13:22:30Z,Fjederholt Å - A18,2018,4031.2,13.4
2020-09-24T14:22:30Z,Fjederholt Å - A18,2018,4031.3,13.5
2020-09-24T15:22:30Z,Fjederholt Å - A18,2018,4031.2,13.4
2020-09-24T16:22:30Z,Fjederholt Å - A18,2018,4030.9,13.1
2020-09-24T17:22:30Z,Fjederholt Å - A18,2018,4030.6,12.8
2020-09-24T18:22:30Z,Fjederholt Å - A18,2018,4030.3,12.5
2020-09-24T19:22:30Z,Fjederholt Å - A18,2018,4030.1,12.3
2020-09-24T20:22:30Z,Fjederholt Å - A18,2018,4029.9,12.1
2020-09-24T21:22:30Z,Fjederholt Å - A18,2018,4029.7,11.9
2020-09-24T22:22:30Z,Fjederholt Å - A18,2018,4029.6,11.8
2020-09-24T23:22:30Z,Fjederholt Å - A18,2018,4029.5,11.7
2020-09-25T00:22:30Z,Fjederholt Å - A18,2018,4029.3,11.3
2020-09-25T01:22:30Z,Fjederholt Å - A18,2018,4029.3,11.2
2020-09-25T02:22:30Z,Fjederholt Å - A18,2018,4029.1,11.2
2020-09-25T03:22:30Z,Fjederholt Å - A18,2018,4029,11
2020-09-25T04:22:30Z,Fjederholt Å - A18,2018,4028.9,10.9
2020-09-25T05:22:30Z,Fjederholt Å - A18,2018,4028.8,10.8
2020-09-25T06:22:30Z,Fjederholt Å - A18,2018,4028.8,10.8
2020-09-25T07:22:30Z,Fjederholt Å - A18,2018,4028.6,10.6
2020-09-25T08:22:30Z,Fjederholt Å - A18,2018,4028.6,10.6
2020-09-25T09:22:30Z,Fjederholt Å - A18,2018,4028.5,10.5
2020-09-25T10:22:30Z,Fjederholt Å - A18,2018,4028.5,10.4
2020-09-25T11:22:30Z,Fjederholt Å - A18,2018,4028.4,10.4
2020-09-25T12:22:30Z,Fjederholt Å - A18,2018,4028.3,10.3
2020-09-25T13:22:30Z,Fjederholt Å - A18,2018,4028.3,10.3
2020-09-25T14:22:30Z,Fjederholt Å - A18,2018,4028.3,10.3
2020-09-25T15:22:30Z,Fjederholt Å - A18,2018,4028.3,10.3
2020-09-25T16:22:30Z,Fjederholt Å - A18,2018,4028.3,10.3
2020-09-25T17:22:30Z,Fjederholt Å - A18,2018,4028.2,10.2
2020-09-25T18:22:30Z,Fjederholt Å - A18,2018,4028.2,10.2
2020-09-25T19:22:30Z,Fjederholt Å - A18,2018,4028.2,10.2
2020-09-25T20:22:30Z,Fjederholt Å - A18,2018,4028.2,10.2
2020-09-25T21:22:30Z,Fjederholt Å - A18,2018,4028.2,10.2
2020-09-25T22:22:30Z,Fjederholt Å - A18,2018,4028.2,10.2
2020-09-25T23:22:30Z,Fjederholt Å - A18,2018,4028.3,10.3
2020-09-26T00:22:30Z,Fjederholt Å - A18,2018,4028.3,10.1
2020-09-26T01:22:30Z,Fjederholt Å - A18,2018,4028.3,10.1
2020-09-26T02:22:30Z,Fjederholt Å - A18,2018,4028.3,10.1
2020-09-26T03:22:30Z,Fjederholt Å - A18,2018,4028.3,10.1
2020-09-26T04:22:30Z,Fjederholt Å - A18,2018,4028.2,10.1
2020-09-26T05:22:30Z,Fjederholt Å - A18,2018,4028.3,10.1
2020-09-26T06:22:30Z,Fjederholt Å - A18,2018,4028.2,10
2020-09-26T07:22:30Z,Fjederholt Å - A18,2018,4028.2,10
2020-09-26T08:22:30Z,Fjederholt Å - A18,2018,4028.2,10
2020-09-26T09:22:30Z,Fjederholt Å - A18,2018,4028.4,10.2
2020-09-26T10:22:30Z,Fjederholt Å - A18,2018,4028.3,10.2
2020-09-26T11:22:30Z,Fjederholt Å - A18,2018,4028.3,10.1
2020-09-26T12:22:30Z,Fjederholt Å - A18,2018,4028.4,10.2
2020-09-26T13:22:30Z,Fjederholt Å - A18,2018,4028.5,10.3
2020-09-26T14:22:30Z,Fjederholt Å - A18,2018,4028.5,10.3
2020-09-26T15:22:30Z,Fjederholt Å - A18,2018,4028.5,10.3
2020-09-26T16:22:30Z,Fjederholt Å - A18,2018,4028.5,10.4
2020-09-26T17:22:30Z,Fjederholt Å - A18,2018,4028.6,10.3
2020-09-26T18:22:30Z,Fjederholt Å - A18,2018,4028.6,10.4
2020-09-26T19:22:30Z,Fjederholt Å - A18,2018,4028.7,10.5
2020-09-26T20:22:30Z,Fjederholt Å - A18,2018,4028.8,10.5
2020-09-26T21:22:30Z,Fjederholt Å - A18,2018,4028.8,10.7
2020-09-26T22:22:30Z,Fjederholt Å - A18,2018,4028.8,10.6
2020-09-26T23:22:30Z,Fjederholt Å - A18,2018,4028.9,10.7
2020-09-27T00:22:30Z,Fjederholt Å - A18,2018,4028.9,10.5
2020-09-27T01:22:30Z,Fjederholt Å - A18,2018,4028.9,10.5
2020-09-27T02:22:30Z,Fjederholt Å - A18,2018,4028.9,10.5
2020-09-27T03:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T04:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T05:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T06:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T07:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T08:22:30Z,Fjederholt Å - A18,2018,4029.1,10.7
2020-09-27T09:22:30Z,Fjederholt Å - A18,2018,4029.1,10.7
2020-09-27T10:22:30Z,Fjederholt Å - A18,2018,4029.1,10.7
2020-09-27T11:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T12:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T13:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T14:22:30Z,Fjederholt Å - A18,2018,4029,10.7
2020-09-27T15:22:30Z,Fjederholt Å - A18,2018,4028.9,10.4
2020-09-27T16:22:30Z,Fjederholt Å - A18,2018,4028.8,10.4
2020-09-27T17:22:30Z,Fjederholt Å - A18,2018,4028.8,10.4
2020-09-27T18:22:30Z,Fjederholt Å - A18,2018,4028.9,10.5
2020-09-27T19:22:30Z,Fjederholt Å - A18,2018,4028.9,10.5
2020-09-27T20:22:30Z,Fjederholt Å - A18,2018,4029,10.6
2020-09-27T21:22:30Z,Fjederholt Å - A18,2018,4029.1,10.7
2020-09-27T22:22:30Z,Fjederholt Å - A18,2018,4029.1,10.7
2020-09-27T23:22:30Z,Fjederholt Å - A18,2018,4029.1,10.7
2020-09-28T00:22:30Z,Fjederholt Å - A18,2018,4029,10.5
2020-09-28T01:22:30Z,Fjederholt Å - A18,2018,4028.9,10.4
2020-09-28T02:22:30Z,Fjederholt Å - A18,2018,4028.7,10.2
2020-09-28T03:22:30Z,Fjederholt Å - A18,2018,4028.6,10.2
2020-09-28T04:22:30Z,Fjederholt Å - A18,2018,4028.5,10
2020-09-28T05:22:30Z,Fjederholt Å - A18,2018,4028.3,9.8
2020-09-28T06:22:30Z,Fjederholt Å - A18,2018,4028.3,9.8
2020-09-28T07:22:30Z,Fjederholt Å - A18,2018,4028.2,9.7
2020-09-28T08:22:30Z,Fjederholt Å - A18,2018,4028.1,9.6
2020-09-28T09:22:30Z,Fjederholt Å - A18,2018,4028,9.5
2020-09-28T10:22:30Z,Fjederholt Å - A18,2018,4027.8,9.3
2020-09-28T11:22:30Z,Fjederholt Å - A18,2018,4027.8,9.2
2020-09-28T12:22:30Z,Fjederholt Å - A18,2018,4027.7,9.2
2020-09-28T13:22:30Z,Fjederholt Å - A18,2018,4027.6,9.1
2020-09-28T14:22:30Z,Fjederholt Å - A18,2018,4027.5,9
2020-09-28T15:22:30Z,Fjederholt Å - A18,2018,4027.4,8.8
2020-09-28T16:22:30Z,Fjederholt Å - A18,2018,4027.3,8.8
2020-09-28T17:22:30Z,Fjederholt Å - A18,2018,4027.3,8.8
2020-09-28T18:22:30Z,Fjederholt Å - A18,2018,4027.3,8.8
2020-09-28T19:22:30Z,Fjederholt Å - A18,2018,4027.2,8.7
2020-09-28T20:22:30Z,Fjederholt Å - A18,2018,4027.2,8.7
2020-09-28T21:22:30Z,Fjederholt Å - A18,2018,4027.2,8.7
2020-09-28T22:22:30Z,Fjederholt Å - A18,2018,4027.1,8.6
2020-09-28T23:22:30Z,Fjederholt Å - A18,2018,4027,8.5
2020-09-29T00:22:30Z,Fjederholt Å - A18,2018,4026.9,8.4
2020-09-29T01:22:30Z,Fjederholt Å - A18,2018,4026.8,8.2
2020-09-29T02:22:30Z,Fjederholt Å - A18,2018,4026.7,8.2
2020-09-29T03:22:30Z,Fjederholt Å - A18,2018,4026.7,8.1
2020-09-29T04:22:30Z,Fjederholt Å - A18,2018,4026.7,8.1
2020-09-29T05:22:30Z,Fjederholt Å - A18,2018,4026.6,8
2020-09-29T06:22:30Z,Fjederholt Å - A18,2018,4026.6,8
2020-09-29T07:22:30Z,Fjederholt Å - A18,2018,4026.5,7.9
2020-09-29T08:22:30Z,Fjederholt Å - A18,2018,4026.5,8
2020-09-29T09:22:30Z,Fjederholt Å - A18,2018,4026.5,7.9
2020-09-29T10:22:30Z,Fjederholt Å - A18,2018,4026.5,7.9
2020-09-29T11:22:30Z,Fjederholt Å - A18,2018,4026.4,7.8
2020-09-29T12:22:30Z,Fjederholt Å - A18,2018,4026.6,8
2020-09-29T13:22:30Z,Fjederholt Å - A18,2018,4026.7,8.1
2020-09-29T14:22:30Z,Fjederholt Å - A18,2018,4026.8,8.2
2020-09-29T15:22:30Z,Fjederholt Å - A18,2018,4026.8,8.3
2020-09-29T16:22:30Z,Fjederholt Å - A18,2018,4026.7,8.1
2020-09-29T17:22:30Z,Fjederholt Å - A18,2018,4026.6,8
2020-09-29T18:22:30Z,Fjederholt Å - A18,2018,4026.5,7.9
2020-09-29T19:22:30Z,Fjederholt Å - A18,2018,4026.4,7.8
2020-09-29T20:22:30Z,Fjederholt Å - A18,2018,4026.4,7.8
2020-09-29T21:22:30Z,Fjederholt Å - A18,2018,4026.4,7.8
2020-09-29T22:22:30Z,Fjederholt Å - A18,2018,4026.4,7.8
2020-09-29T23:22:30Z,Fjederholt Å - A18,2018,4026.3,7.7
2020-09-30T00:22:30Z,Fjederholt Å - A18,2018,4026.3,7.5
2020-09-30T01:22:30Z,Fjederholt Å - A18,2018,4026.3,7.5
2020-09-30T02:22:30Z,Fjederholt Å - A18,2018,4026.3,7.5
2020-09-30T03:22:30Z,Fjederholt Å - A18,2018,4026.2,7.4
2020-09-30T04:22:30Z,Fjederholt Å - A18,2018,4026.2,7.4
2020-09-30T05:22:30Z,Fjederholt Å - A18,2018,4026.2,7.4
2020-09-30T06:22:30Z,Fjederholt Å - A18,2018,4026.2,7.4
2020-09-30T07:22:30Z,Fjederholt Å - A18,2018,4026.1,7.3
2020-09-30T08:22:30Z,Fjederholt Å - A18,2018,4026.2,7.4
2020-09-30T09:22:30Z,Fjederholt Å - A18,2018,4026.3,7.5
2020-09-30T10:22:30Z,Fjederholt Å - A18,2018,4026.5,7.7
2020-09-30T11:22:30Z,Fjederholt Å - A18,2018,4026.7,7.8
2020-09-30T12:22:30Z,Fjederholt Å - A18,2018,4027,8.2
2020-09-30T13:22:30Z,Fjederholt Å - A18,2018,4027,8.2
2020-09-30T14:22:30Z,Fjederholt Å - A18,2018,4027,8.2
2020-09-30T15:22:30Z,Fjederholt Å - A18,2018,4027,8.2
2020-09-30T16:22:30Z,Fjederholt Å - A18,2018,4026.9,8.1
2020-09-30T17:22:30Z,Fjederholt Å - A18,2018,4026.9,8.2
2020-09-30T18:22:30Z,Fjederholt Å - A18,2018,4026.9,8.1
2020-09-30T19:22:30Z,Fjederholt Å - A18,2018,4026.8,8
2020-09-30T20:22:30Z,Fjederholt Å - A18,2018,4026.7,7.9
2020-09-30T21:22:30Z,Fjederholt Å - A18,2018,4026.7,7.9
2020-09-30T22:22:30Z,Fjederholt Å - A18,2018,4026.6,7.8
2020-09-30T23:22:30Z,Fjederholt Å - A18,2018,4026.5,7.7
2020-10-01T00:22:30Z,Fjederholt Å - A18,2018,4026.5,7.6
2020-10-01T01:22:30Z,Fjederholt Å - A18,2018,4026.4,7.6
2020-10-01T02:22:30Z,Fjederholt Å - A18,2018,4026.4,7.5
2020-10-01T03:22:30Z,Fjederholt Å - A18,2018,4026.4,7.5
2020-10-01T04:22:30Z,Fjederholt Å - A18,2018,4026.4,7.5
2020-10-01T05:22:30Z,Fjederholt Å - A18,2018,4026.7,7.8
2020-10-01T06:22:30Z,Fjederholt Å - A18,2018,4027.6,8.8
2020-10-01T07:22:30Z,Fjederholt Å - A18,2018,4027.5,8.6
2020-10-01T08:22:30Z,Fjederholt Å - A18,2018,4027.3,8.4
2020-10-01T09:22:30Z,Fjederholt Å - A18,2018,4027.1,8.2
2020-10-01T10:22:30Z,Fjederholt Å - A18,2018,4027,8.1
2020-10-01T11:22:30Z,Fjederholt Å - A18,2018,4026.9,8
2020-10-01T12:22:30Z,Fjederholt Å - A18,2018,4026.9,8
2020-10-01T13:22:30Z,Fjederholt Å - A18,2018,4026.9,8
2020-10-01T14:22:30Z,Fjederholt Å - A18,2018,4026.9,8
2020-10-01T15:22:30Z,Fjederholt Å - A18,2018,4027,8.1
2020-10-01T16:22:30Z,Fjederholt Å - A18,2018,4027.1,8.2
2020-10-01T17:22:30Z,Fjederholt Å - A18,2018,4027.1,8.2
2020-10-01T18:22:30Z,Fjederholt Å - A18,2018,4027,8.1
2020-10-01T19:22:30Z,Fjederholt Å - A18,2018,4027,8.1
2020-10-01T20:22:30Z,Fjederholt Å - A18,2018,4026.9,8.1
2020-10-01T21:22:30Z,Fjederholt Å - A18,2018,4026.9,8
2020-10-01T22:22:30Z,Fjederholt Å - A18,2018,4026.8,7.9
2020-10-01T23:22:30Z,Fjederholt Å - A18,2018,4026.8,7.9
2020-10-02T00:22:30Z,Fjederholt Å - A18,2018,4026.7,7.7
2020-10-02T01:22:30Z,Fjederholt Å - A18,2018,4026.7,7.7
2020-10-02T02:22:30Z,Fjederholt Å - A18,2018,4026.7,7.7
2020-10-02T03:22:30Z,Fjederholt Å - A18,2018,4026.6,7.7
2020-10-02T04:22:30Z,Fjederholt Å - A18,2018,4026.6,7.6
2020-10-02T05:22:30Z,Fjederholt Å - A18,2018,4026.6,7.6
2020-10-02T06:22:30Z,Fjederholt Å - A18,2018,4026.7,7.7
2020-10-02T07:22:30Z,Fjederholt Å - A18,2018,4026.9,7.9
2020-10-02T08:22:30Z,Fjederholt Å - A18,2018,4027.1,8.1
2020-10-02T09:22:30Z,Fjederholt Å - A18,2018,4027.3,8.3
2020-10-02T10:22:30Z,Fjederholt Å - A18,2018,4027.4,8.5
2020-10-02T11:22:30Z,Fjederholt Å - A18,2018,4027.6,8.6
2020-10-02T12:22:30Z,Fjederholt Å - A18,2018,4027.8,8.8
2020-10-02T13:22:30Z,Fjederholt Å - A18,2018,4027.9,8.9
2020-10-02T14:22:30Z,Fjederholt Å - A18,2018,4028.1,9
2020-10-02T15:22:30Z,Fjederholt Å - A18,2018,4028.2,9.2
2020-10-02T16:22:30Z,Fjederholt Å - A18,2018,4028.4,9.4
2020-10-02T17:22:30Z,Fjederholt Å - A18,2018,4029,10
2020-10-02T18:22:30Z,Fjederholt Å - A18,2018,4029.7,10.8
2020-10-02T19:22:30Z,Fjederholt Å - A18,2018,4030.6,11.6
2020-10-02T20:22:30Z,Fjederholt Å - A18,2018,4031.1,12.1
2020-10-02T21:22:30Z,Fjederholt Å - A18,2018,4031.2,12.2
2020-10-02T22:22:30Z,Fjederholt Å - A18,2018,4031.3,12.2
2020-10-02T23:22:30Z,Fjederholt Å - A18,2018,4031.2,12.2
2020-10-03T00:22:30Z,Fjederholt Å - A18,2018,4031.1,12
2020-10-03T01:22:30Z,Fjederholt Å - A18,2018,4031,11.9
2020-10-03T02:22:30Z,Fjederholt Å - A18,2018,4030.9,11.8
2020-10-03T03:22:30Z,Fjederholt Å - A18,2018,4030.7,11.6
2020-10-03T04:22:30Z,Fjederholt Å - A18,2018,4030.5,11.4
2020-10-03T05:22:30Z,Fjederholt Å - A18,2018,4030.3,11.2
2020-10-03T06:22:30Z,Fjederholt Å - A18,2018,4030.1,11
2020-10-03T07:22:30Z,Fjederholt Å - A18,2018,4030,10.9
2020-10-03T08:22:30Z,Fjederholt Å - A18,2018,4029.8,10.7
2020-10-03T09:22:30Z,Fjederholt Å - A18,2018,4029.6,10.5
2020-10-03T10:22:30Z,Fjederholt Å - A18,2018,4029.4,10.3
2020-10-03T11:22:30Z,Fjederholt Å - A18,2018,4029.2,10.1
2020-10-03T12:22:30Z,Fjederholt Å - A18,2018,4029,9.9
2020-10-03T13:22:30Z,Fjederholt Å - A18,2018,4029,9.8
2020-10-03T14:22:30Z,Fjederholt Å - A18,2018,4028.8,9.7
2020-10-03T15:22:30Z,Fjederholt Å - A18,2018,4028.9,9.8
2020-10-03T16:22:30Z,Fjederholt Å - A18,2018,4028.9,9.8
2020-10-03T17:22:30Z,Fjederholt Å - A18,2018,4028.7,9.6
2020-10-03T18:22:30Z,Fjederholt Å - A18,2018,4028.5,9.4
2020-10-03T19:22:30Z,Fjederholt Å - A18,2018,4028.3,9.2
2020-10-03T20:22:30Z,Fjederholt Å - A18,2018,4028.1,9
2020-10-03T21:22:30Z,Fjederholt Å - A18,2018,4027.9,8.8
2020-10-03T22:22:30Z,Fjederholt Å - A18,2018,4027.7,8.6
2020-10-03T23:22:30Z,Fjederholt Å - A18,2018,4027.6,8.5
2020-10-04T00:22:30Z,Fjederholt Å - A18,2018,4027.4,8.3
2020-10-04T01:22:30Z,Fjederholt Å - A18,2018,4027.3,8.2
2020-10-04T02:22:30Z,Fjederholt Å - A18,2018,4027.2,8
2020-10-04T03:22:30Z,Fjederholt Å - A18,2018,4027,8
2020-10-04T04:22:30Z,Fjederholt Å - A18,2018,4026.9,7.8
2020-10-04T05:22:30Z,Fjederholt Å - A18,2018,4026.8,7.7
2020-10-04T06:22:30Z,Fjederholt Å - A18,2018,4026.8,7.7
2020-10-04T07:22:30Z,Fjederholt Å - A18,2018,4026.7,7.6
2020-10-04T08:22:30Z,Fjederholt Å - A18,2018,4026.6,7.5
2020-10-04T09:22:30Z,Fjederholt Å - A18,2018,4026.6,7.5
2020-10-04T10:22:30Z,Fjederholt Å - A18,2018,4026.5,7.4
2020-10-04T11:22:30Z,Fjederholt Å - A18,2018,4026.5,7.4
2020-10-04T12:22:30Z,Fjederholt Å - A18,2018,4026.4,7.3
2020-10-04T13:22:30Z,Fjederholt Å - A18,2018,4026.4,7.3
2020-10-04T14:22:30Z,Fjederholt Å - A18,2018,4026.4,7.3
2020-10-04T15:22:30Z,Fjederholt Å - A18,2018,4026.4,7.3
2020-10-04T16:22:30Z,Fjederholt Å - A18,2018,4026.6,7.4
2020-10-04T17:22:30Z,Fjederholt Å - A18,2018,4026.8,7.7
2020-10-04T18:22:30Z,Fjederholt Å - A18,2018,4027,7.9
2020-10-04T19:22:30Z,Fjederholt Å - A18,2018,4027.1,8.1
2020-10-04T20:22:30Z,Fjederholt Å - A18,2018,4027.1,8
2020-10-04T21:22:30Z,Fjederholt Å - A18,2018,4026.9,7.8
2020-10-04T22:22:30Z,Fjederholt Å - A18,2018,4026.8,7.6
2020-10-04T23:22:30Z,Fjederholt Å - A18,2018,4026.7,7.6
2020-10-05T00:22:30Z,Fjederholt Å - A18,2018,4026.9,7.7
2020-10-05T01:22:30Z,Fjederholt Å - A18,2018,4026.8,7.6
