Date,Place,Level
2022-12-31T03:30:00Z,Hagebro,5.8
2022-12-29T22:30:00Z,Hagebro,6.3
2022-12-28T17:30:00Z,Hagebro,5.6
2022-12-27T12:30:00Z,Hagebro,5
2022-12-26T07:30:00Z,Hagebro,6
2022-12-25T02:30:00Z,Hagebro,3.8
2022-12-23T21:30:00Z,Hagebro,4
2022-12-22T16:30:00Z,Hagebro,5.6
2022-12-21T11:30:00Z,Hagebro,5.4
2022-12-20T06:30:00Z,Hagebro,4.5
2022-12-19T01:30:00Z,Hagebro,2.8
2022-12-17T20:30:00Z,Hagebro,2.6
2022-12-16T15:30:00Z,Hagebro,0.6
2022-12-15T10:30:00Z,Hagebro,2.8
2022-12-14T05:30:00Z,Hagebro,2.5
2022-12-13T00:30:00Z,Hagebro,2.8
2022-12-11T19:30:00Z,Hagebro,4.1
2022-12-10T14:30:00Z,Hagebro,4.3
2022-12-09T09:30:00Z,Hagebro,3.3
2022-12-08T04:30:00Z,Hagebro,3.3
2022-12-06T23:30:00Z,Hagebro,5.3
2022-12-06T01:30:00Z,Hagebro,5.5
2022-12-06T01:00:00Z,Hagebro,5.5
2022-12-06T00:30:00Z,Hagebro,5.5
2022-12-06T00:00:00Z,Hagebro,5.5
2022-12-05T23:30:00Z,Hagebro,5.5
2022-12-05T23:00:00Z,Hagebro,5.5
2022-12-05T22:30:00Z,Hagebro,5.5
2022-12-05T22:00:00Z,Hagebro,5.5
2022-12-05T21:30:00Z,Hagebro,5.5
2022-12-05T21:00:00Z,Hagebro,5.5
2022-12-05T20:30:00Z,Hagebro,5.533333333333333
2022-12-05T20:00:00Z,Hagebro,5.5
2022-12-05T19:30:00Z,Hagebro,5.5
2022-12-05T19:00:00Z,Hagebro,5.5
2022-12-05T18:30:00Z,Hagebro,5.5
2022-12-05T18:00:00Z,Hagebro,5.5
2022-12-05T17:30:00Z,Hagebro,5.5
2022-12-05T17:00:00Z,Hagebro,5.5
2022-12-05T16:30:00Z,Hagebro,5.5
2022-12-05T16:00:00Z,Hagebro,5.5
2022-12-05T15:30:00Z,Hagebro,5.5
2022-12-05T15:00:00Z,Hagebro,5.5
2022-12-05T14:30:00Z,Hagebro,5.5
2022-12-05T14:00:00Z,Hagebro,5.5
2022-12-05T13:30:00Z,Hagebro,5.5
2022-12-05T13:00:00Z,Hagebro,5.5
2022-12-05T12:30:00Z,Hagebro,5.533333333333333
2022-12-05T12:00:00Z,Hagebro,5.5
2022-08-28T17:00:00Z,Hagebro,15.1
2022-08-27T12:00:00Z,Hagebro,15.6
2022-08-26T07:00:00Z,Hagebro,15.2
2022-08-25T02:00:00Z,Hagebro,14.9
2022-08-23T21:00:00Z,Hagebro,14.3
2022-08-22T16:00:00Z,Hagebro,13.9
2022-08-21T11:30:00Z,Hagebro,14
2022-08-20T06:30:00Z,Hagebro,14.1
2022-08-19T01:30:00Z,Hagebro,14.1
2022-08-17T20:30:00Z,Hagebro,16.6
2022-08-16T15:30:00Z,Hagebro,17.8
2022-08-15T10:30:00Z,Hagebro,16.3
2022-08-14T05:30:00Z,Hagebro,14.9
2022-08-13T00:30:00Z,Hagebro,15.4
2022-08-11T19:30:00Z,Hagebro,16.3
2022-08-10T14:30:00Z,Hagebro,16
2022-08-09T09:30:00Z,Hagebro,13.9
2022-08-08T04:30:00Z,Hagebro,12.4
2022-08-06T23:30:00Z,Hagebro,13.1
2022-08-05T18:30:00Z,Hagebro,15.1
2022-08-04T13:30:00Z,Hagebro,16.2
2022-08-03T08:30:00Z,Hagebro,13.7
2022-08-02T03:30:00Z,Hagebro,13.3
2022-07-31T22:30:00Z,Hagebro,13.7
2022-07-30T17:30:00Z,Hagebro,14.8
2022-07-29T12:30:00Z,Hagebro,14.5
2022-07-28T07:30:00Z,Hagebro,12.6
2022-07-27T02:30:00Z,Hagebro,13.3
2022-07-25T21:30:00Z,Hagebro,14.8
2022-07-24T16:30:00Z,Hagebro,13.9
2022-07-23T11:30:00Z,Hagebro,13.6
2022-07-22T06:30:00Z,Hagebro,15.2
2022-07-21T01:30:00Z,Hagebro,17.1
2022-07-19T20:30:00Z,Hagebro,17.2
2022-07-18T15:30:00Z,Hagebro,16
2022-07-17T10:30:00Z,Hagebro,13.8
2022-07-16T05:30:00Z,Hagebro,12.7
2022-07-15T00:30:00Z,Hagebro,13.6
2022-07-13T19:30:00Z,Hagebro,16.3
2022-07-12T14:30:00Z,Hagebro,16.2
2022-07-11T09:30:00Z,Hagebro,14.1
2022-07-10T04:30:00Z,Hagebro,12.7
2022-07-08T23:30:00Z,Hagebro,14.7
2022-07-07T18:30:00Z,Hagebro,15.7
2022-07-06T13:30:00Z,Hagebro,14.6
2022-07-05T08:30:00Z,Hagebro,13.8
2022-07-04T03:30:00Z,Hagebro,14.8
2022-07-02T22:30:00Z,Hagebro,15
2022-07-01T17:30:00Z,Hagebro,14.9
2022-06-30T12:30:00Z,Hagebro,16.2
2022-06-29T07:30:00Z,Hagebro,13.7
2022-06-28T02:30:00Z,Hagebro,13.1
2022-06-26T21:30:00Z,Hagebro,17.1
2022-06-25T16:30:00Z,Hagebro,18.3
2022-06-24T11:30:00Z,Hagebro,16.3
2022-06-23T06:30:00Z,Hagebro,13.2
2022-06-22T01:30:00Z,Hagebro,13.7
2022-06-20T20:30:00Z,Hagebro,13.6
2022-06-19T15:30:00Z,Hagebro,14.4
2022-06-18T10:30:00Z,Hagebro,14.1
2022-06-17T05:30:00Z,Hagebro,13.4
2022-06-16T00:30:00Z,Hagebro,12.6
2022-06-14T19:30:00Z,Hagebro,13.8
2022-06-13T14:30:00Z,Hagebro,14
2022-06-12T09:30:00Z,Hagebro,14
2022-06-11T04:30:00Z,Hagebro,12.7
2022-06-09T23:30:00Z,Hagebro,12.6
2022-06-08T18:30:00Z,Hagebro,13
2022-06-07T14:00:00Z,Hagebro,12.5
2022-06-06T09:00:00Z,Hagebro,13.5
2022-06-05T04:00:00Z,Hagebro,13.1
2022-06-03T23:00:00Z,Hagebro,11
2022-06-02T18:00:00Z,Hagebro,11
2022-06-01T13:00:00Z,Hagebro,11.8
2022-05-31T08:00:00Z,Hagebro,10.7
2022-05-30T03:00:00Z,Hagebro,12.5
2022-05-28T22:00:00Z,Hagebro,13
2022-05-27T17:00:00Z,Hagebro,12.7
2022-05-26T12:00:00Z,Hagebro,13.1
2022-05-25T07:00:00Z,Hagebro,11.8
2022-05-24T02:00:00Z,Hagebro,13.4
2022-05-22T21:00:00Z,Hagebro,13.4
2022-05-21T16:00:00Z,Hagebro,13.9
2022-05-20T11:00:00Z,Hagebro,13.5
2022-05-19T06:00:00Z,Hagebro,13.1
2022-05-18T01:00:00Z,Hagebro,12.9
2022-05-16T20:00:00Z,Hagebro,12
2022-05-15T15:00:00Z,Hagebro,13.6
2022-05-14T10:00:00Z,Hagebro,11.1
2022-05-13T05:00:00Z,Hagebro,10.3
2022-05-12T00:00:00Z,Hagebro,10.7
2022-05-10T19:00:00Z,Hagebro,11.3
2022-05-09T14:00:00Z,Hagebro,12.8
2022-05-08T09:00:00Z,Hagebro,10.5
2022-05-07T04:00:00Z,Hagebro,10.6
2022-05-05T23:00:00Z,Hagebro,9.2
2022-05-04T18:00:00Z,Hagebro,11.6
2022-05-03T13:00:00Z,Hagebro,11.2
2022-05-02T08:00:00Z,Hagebro,8.9
2022-05-01T03:00:00Z,Hagebro,9.7
2022-04-29T22:00:00Z,Hagebro,10.1
2022-04-28T17:00:00Z,Hagebro,11.2
2022-04-27T12:00:00Z,Hagebro,9.8
2022-04-26T07:00:00Z,Hagebro,9.1
2022-04-25T02:00:00Z,Hagebro,10
2022-04-23T21:00:00Z,Hagebro,11.2
2022-04-22T16:00:00Z,Hagebro,12.1
2022-04-21T11:00:00Z,Hagebro,10.2
2022-04-20T06:00:00Z,Hagebro,9.1
2022-04-19T01:00:00Z,Hagebro,9.3
2022-04-17T20:00:00Z,Hagebro,9.7
2022-04-16T15:00:00Z,Hagebro,8.9
2022-04-15T10:00:00Z,Hagebro,7.7
2022-04-14T05:00:00Z,Hagebro,8.9
2022-04-13T00:00:00Z,Hagebro,7.3
2022-04-11T19:00:00Z,Hagebro,7.8
2022-04-10T14:00:00Z,Hagebro,7.2
2022-04-09T09:00:00Z,Hagebro,5.8
2022-04-08T04:00:00Z,Hagebro,6.5
2022-04-06T23:00:00Z,Hagebro,6.4
2022-04-05T18:00:00Z,Hagebro,6.4
2022-04-04T13:00:00Z,Hagebro,6.6
2022-04-03T08:00:00Z,Hagebro,4.6
2022-04-02T03:00:00Z,Hagebro,4.4
2022-03-31T22:00:00Z,Hagebro,5.4
2022-03-30T17:00:00Z,Hagebro,7
2022-03-29T12:00:00Z,Hagebro,7.2
2022-03-28T07:00:00Z,Hagebro,7.2
2022-03-27T02:00:00Z,Hagebro,7.9
2022-03-25T21:00:00Z,Hagebro,8.2
2022-03-24T16:00:00Z,Hagebro,7.9
2022-03-23T11:30:00Z,Hagebro,6.5
2022-03-22T06:30:00Z,Hagebro,5.3
2022-03-21T01:30:00Z,Hagebro,5.5
2022-03-19T20:30:00Z,Hagebro,6.9
2022-03-18T15:30:00Z,Hagebro,7.3
2022-03-17T10:30:00Z,Hagebro,6
2022-03-16T05:30:00Z,Hagebro,6
2022-03-15T00:30:00Z,Hagebro,6.2
