Date,Place,Value
2005-12-21T06:00:00Z,Hagebro,10.036548381351658
2005-12-20T11:30:00Z,Nørkærbro,3.16365411102478
2005-12-19T23:00:00Z,Nørkærbro,3.15369665423845
2005-12-08T12:30:00Z,Hagebro,10.073370369949721
2005-12-07T00:00:00Z,Nørkærbro,3.1927542785303
2005-12-06T11:00:00Z,Nørkærbro,3.19179937433679
2005-11-25T20:00:00Z,Hagebro,10.135192941236502
2005-11-23T12:00:00Z,Nørkærbro,3.16585699862864
2005-11-22T23:00:00Z,Nørkærbro,3.17290209443513
2005-11-12T23:30:00Z,Hagebro,10.110013181768426
2005-11-09T23:30:00Z,Nørkærbro,3.19896142045553
2005-11-09T11:00:00Z,Nørkærbro,3.2220039636692
2005-10-31T04:00:00Z,Hagebro,10.033834004989068
2005-10-27T12:00:00Z,Nørkærbro,3.2310632896896
2005-10-26T23:00:00Z,Nørkærbro,3.27410668376755
2005-10-18T10:30:00Z,Hagebro,9.974655847914956
2005-10-14T00:00:00Z,Nørkærbro,3.03216600978795
2005-10-13T11:30:00Z,Nørkærbro,3.03620855300162
2005-10-05T15:00:00Z,Hagebro,9.996476816807771
2005-09-30T12:00:00Z,Nørkærbro,3.07126787902202
2005-09-30T00:00:00Z,Nørkærbro,3.07230872050714
2005-09-22T22:30:00Z,Hagebro,9.980299242422372
2005-09-17T01:00:00Z,Nørkærbro,3.05336719566327
2005-09-16T11:30:00Z,Nørkærbro,3.05841314233403
2005-09-10T09:30:00Z,Hagebro,10.09412385311965
2005-09-03T13:30:00Z,Nørkærbro,3.08846906489734
2005-09-02T23:30:00Z,Nørkærbro,3.10151586243237
2005-08-28T07:30:00Z,Hagebro,10.189941034535828
2005-08-21T01:00:00Z,Nørkærbro,3.09257263585995
2005-08-20T12:30:00Z,Nørkærbro,3.09661517907362
2005-08-15T13:00:00Z,Hagebro,10.108762294773001
2005-08-07T12:30:00Z,Nørkærbro,3.18567790855112
2005-08-07T00:00:00Z,Nørkærbro,3.19671960090051
2005-08-02T19:00:00Z,Hagebro,10.08358413769889
2005-07-25T00:30:00Z,Nørkærbro,3.08877977778519
2005-07-24T12:00:00Z,Nørkærbro,3.09482317186313
2005-07-21T00:00:00Z,Hagebro,10.097405106591706
2005-07-11T12:30:00Z,Nørkærbro,3.02288249788353
2005-07-11T00:00:00Z,Nørkærbro,3.0269250410972
2005-07-08T05:30:00Z,Hagebro,10.00922651250106
2005-06-28T05:30:00Z,Nørkærbro,3.05196905156068
2005-06-25T11:30:00Z,Hagebro,9.982048355426947
2005-06-14T14:30:00Z,Nørkærbro,3.1830819820303
2005-06-14T00:30:00Z,Nørkærbro,3.16612963042961
2005-06-12T18:30:00Z,Hagebro,9.99887063536937
2005-06-01T01:00:00Z,Nørkærbro,3.16718895645001
2005-05-31T12:30:00Z,Nørkærbro,3.13823235052796
2005-05-30T22:30:00Z,Hagebro,9.962691021573473
2005-05-18T13:00:00Z,Nørkærbro,3.14029252741263
2005-05-18T06:30:00Z,Hagebro,9.96851388420461
2005-05-18T02:00:00Z,Nørkærbro,3.14432911457639
2005-05-05T09:00:00Z,Hagebro,10.07833368772
2005-05-05T01:00:00Z,Nørkærbro,3.3263943966467
2005-05-04T12:30:00Z,Nørkærbro,3.30543693986037
2005-04-22T17:00:00Z,Hagebro,9.980156404678958
2005-04-21T14:00:00Z,Nørkærbro,3.16749371328795
2005-04-21T01:00:00Z,Nørkærbro,3.17353880909444
2005-04-09T21:00:00Z,Hagebro,10.03597693655524
2005-04-08T03:30:00Z,Nørkærbro,3.27059217906493
2005-04-07T15:00:00Z,Nørkærbro,3.27663387141432
2005-03-28T01:30:00Z,Hagebro,10.079797759775879
2005-03-25T13:30:00Z,Nørkærbro,3.30970170607746
2005-03-25T01:30:00Z,Nørkærbro,3.32174254756258
2005-03-15T07:00:00Z,Hagebro,10.10561931135741
2005-03-12T01:30:00Z,Nørkærbro,3.2882959175330697
2005-03-11T13:00:00Z,Nørkærbro,3.3518461185252
2005-03-02T12:30:00Z,Hagebro,10.037440571594583
2005-02-26T18:30:00Z,Nørkærbro,3.26689012898868
2005-02-26T01:30:00Z,Nørkærbro,3.27294713689499
2005-02-17T18:30:00Z,Hagebro,10.044262414520473
2005-02-13T01:30:00Z,Nørkærbro,3.35100901550821
2005-02-12T13:30:00Z,Nørkærbro,3.32105070785761
2005-02-05T00:00:00Z,Hagebro,10.081083820429823
2005-01-30T14:00:00Z,Nørkærbro,3.30311088474228
2005-01-30T01:30:00Z,Nørkærbro,3.30015257709168
2005-01-23T05:00:00Z,Hagebro,10.234904789322641
2005-01-17T02:00:00Z,Nørkærbro,3.38121360484063
2005-01-16T14:00:00Z,Nørkærbro,3.38925359546148
2005-01-10T10:30:00Z,Hagebro,10.453726195231994
2005-01-03T14:00:00Z,Nørkærbro,3.3363154740747
2005-01-03T02:00:00Z,Nørkærbro,3.3753567409919603
