Group,Desc,Text,long,lat,LineGroupId,Club
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.169486,56.299595,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.169681,56.299515,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.169885,56.299458,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170014,56.299355,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170006,56.299259,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1701,56.299065,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170242,56.298759,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170234,56.298683,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170218,56.298622,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170212,56.298573,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170344,56.298561,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170548,56.298565,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170768,56.298531,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170878,56.298466,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170797,56.298325,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170835,56.298206,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170824,56.2981,6,HI-LF
Dagkort,Karup Å (Rosenborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.170891,56.298008,6,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1727514,56.2975753,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1728246,56.2975338,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1729032,56.2975221,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1731118,56.2975769,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.17335,56.297619,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1735326,56.2976378,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.173699,56.2977037,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1738358,56.2976935,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1739016,56.2976707,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1739617,56.2976539,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1739904,56.2975748,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1739798,56.2975163,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1740082,56.2974689,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.17408,56.297451,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1741732,56.2974853,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1742801,56.2975762,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1744853,56.2976393,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.174665,56.2976428,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1747137,56.2977457,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1747893,56.2978218,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1748743,56.2978359,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.17503,56.297791,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1751826,56.2977263,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1752926,56.2977352,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.175432,56.2977404,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1755782,56.2977285,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1756694,56.297695,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.17577,56.2976251,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1758169,56.2975656,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1759537,56.2974993,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1761093,56.2974353,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.176234,56.2973684,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1763547,56.2973185,7,HI-LF
Dagkort,Karup Å (Kronborgstykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1765103,56.2972761,7,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1840982,56.287414,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1843343,56.2876164,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.184522,56.2877594,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1847688,56.2880065,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1849512,56.2882357,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1850102,56.2883191,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1850263,56.2884084,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1849244,56.2884799,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1846991,56.2885216,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1844201,56.2885424,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1842055,56.2885097,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.184007,56.2884442,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.18383,56.2883608,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1836423,56.2883429,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1835135,56.2883876,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1833794,56.2884709,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1832238,56.2885752,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1831112,56.2886942,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1830951,56.2887597,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1832078,56.2888401,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1832936,56.2888937,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1834706,56.2889711,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1836423,56.288986,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1838408,56.2890009,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1839802,56.2890426,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1839534,56.289117,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1837978,56.2891706,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.183594,56.2891438,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1834331,56.2890813,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1832775,56.2889741,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1830736,56.2888759,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1828269,56.2887865,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.182575,56.288763,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.181953,56.288992,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.181652,56.289138,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.181692,56.289364,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.182012,56.289621,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.18206,56.28976,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.182301,56.289917,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.18208,56.28996,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.181549,56.290086,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.18135,56.29033,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.181065,56.290507,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.18079,56.29077,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.180511,56.290698,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.18023,56.29072,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.180046,56.29092,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.17969,56.29096,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.179154,56.290902,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.179022,56.291052,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.179018,56.291233,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.179032,56.291484,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.178857,56.291745,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.17862,56.291954,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1785836,56.2922103,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1785622,56.2924127,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1787016,56.2926092,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1788411,56.2927402,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.178884,56.2929069,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1786909,56.2930736,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1785192,56.293151,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.178251,56.2931331,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1780472,56.2931629,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1778004,56.2931867,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1776717,56.2930617,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1774035,56.2929664,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1771889,56.2929545,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1768885,56.2930438,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1766095,56.2932998,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1764486,56.2934606,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1762555,56.2936035,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1762018,56.2936452,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1759872,56.2937047,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1758263,56.2937404,8,HI-LF
Dagkort,Karup Å (Uhrestykket) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.1756439,56.2938833,8,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106277,56.346425,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106304,56.346452,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106379,56.346562,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106598,56.34674,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106872,56.346865,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.107178,56.346963,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.107419,56.347034,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.107468,56.347192,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.107307,56.347362,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106877,56.34743,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.105848,56.347448,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.105751,56.347495,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.105901,56.347959,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.105912,56.348087,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.10588,56.348304,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.105917,56.34839,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106164,56.3485,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106218,56.348634,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106126,56.348976,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106255,56.349139,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106464,56.349472,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106556,56.349692,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106652,56.34982,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.106722,56.349814,9,HI-LF
Dagkort,Karup Å (Høgild bro) - Fiskeret,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",9.107092,56.349558,9,HI-LF
Dagkort,Karup Å (Agerskov vest) - Fiskevand,"Fiskesæson, fredningstider og mindstemål  https://www.hi-lf.dk/fiskevande/regler/",9.200197,56.266736,10,HI-LF
Dagkort,Karup Å (Agerskov vest) - Fiskevand,"Fiskesæson, fredningstider og mindstemål  https://www.hi-lf.dk/fiskevande/regler/",9.200256,56.266552,10,HI-LF
