Date,Place,YGroup,Level,LevelRelative
2020-12-14T08:22:30Z,Karup By,2017,46.2,4
2020-12-14T09:22:30Z,Karup By,2017,46.9,4.8
2020-12-14T10:22:30Z,Karup By,2017,47.8,5.7
2020-12-14T11:22:30Z,Karup By,2017,48.6,6.5
2020-12-14T12:22:30Z,Karup By,2017,49.4,7.3
2020-12-14T13:22:30Z,Karup By,2017,49.8,7.7
2020-12-14T14:22:30Z,Karup By,2017,50.5,8.4
2020-12-14T15:22:30Z,Karup By,2017,50.8,8.7
2020-12-14T16:22:30Z,Karup By,2017,51,8.9
2020-12-14T17:22:30Z,Karup By,2017,50.4,8.2
2020-12-14T18:22:30Z,Karup By,2017,50.1,8
2020-12-14T19:22:30Z,Karup By,2017,50.2,8.1
2020-12-14T20:22:30Z,Karup By,2017,50.8,8.7
2020-12-14T21:22:30Z,Karup By,2017,50.2,8.1
2020-12-14T22:22:30Z,Karup By,2017,49.7,7.6
2020-12-14T23:22:30Z,Karup By,2017,49.8,7.7
2020-12-15T00:22:30Z,Karup By,2017,49.7,7.7
2020-12-15T01:22:30Z,Karup By,2017,49.8,7.8
2020-12-15T02:22:30Z,Karup By,2017,50.2,8.2
2020-12-15T03:22:30Z,Karup By,2017,50.2,8.2
2020-12-15T04:22:30Z,Karup By,2017,50.3,8.3
2020-12-15T05:22:30Z,Karup By,2017,50.8,8.8
2020-12-15T06:22:30Z,Karup By,2017,50.9,8.9
2020-12-13T00:22:30Z,Karup By,2018,39.1,-3.2
2020-12-13T01:22:30Z,Karup By,2018,39,-3.4
2020-12-13T02:22:30Z,Karup By,2018,38.9,-3.4
2020-12-13T03:22:30Z,Karup By,2018,38.6,-3.6
2020-12-13T04:22:30Z,Karup By,2018,38.6,-3.7
2020-12-13T05:22:30Z,Karup By,2018,38.5,-3.9
2020-12-13T06:22:30Z,Karup By,2018,38.4,-3.9
2020-12-13T07:22:30Z,Karup By,2018,38.3,-4
2020-12-13T08:22:30Z,Karup By,2018,38.1,-4.2
2020-12-13T09:22:30Z,Karup By,2018,38.2,-4.1
2020-12-13T10:22:30Z,Karup By,2018,38.3,-4
2020-12-13T11:22:30Z,Karup By,2018,37.9,-4.4
2020-12-13T12:22:30Z,Karup By,2018,37.5,-4.8
2020-12-13T13:22:30Z,Karup By,2018,37.5,-4.9
2020-12-13T14:22:30Z,Karup By,2018,37.5,-4.9
2020-12-13T15:22:30Z,Karup By,2018,37.4,-4.9
2020-12-13T16:22:30Z,Karup By,2018,37.4,-5
2020-12-13T17:22:30Z,Karup By,2018,37.4,-4.9
2020-12-13T18:22:30Z,Karup By,2018,37.4,-4.9
2020-12-13T19:22:30Z,Karup By,2018,37.2,-5.1
2020-12-13T20:22:30Z,Karup By,2018,37.2,-5.1
2020-12-13T21:22:30Z,Karup By,2018,37.1,-5.1
2020-12-13T22:22:30Z,Karup By,2018,37.1,-5.2
2020-12-13T23:22:30Z,Karup By,2018,36.9,-5.4
2020-12-14T00:22:30Z,Karup By,2018,36.9,-5.2
2020-12-14T01:22:30Z,Karup By,2018,36.9,-5.2
2020-12-14T02:22:30Z,Karup By,2018,36.8,-5.3
2020-12-14T03:22:30Z,Karup By,2018,36.6,-5.5
2020-12-14T04:22:30Z,Karup By,2018,36.7,-5.4
2020-12-14T05:22:30Z,Karup By,2018,36.6,-5.4
2020-12-14T06:22:30Z,Karup By,2018,36.4,-5.7
2020-12-14T07:22:30Z,Karup By,2018,36.6,-5.5
2020-12-14T08:22:30Z,Karup By,2018,36.4,-5.7
2020-12-14T09:22:30Z,Karup By,2018,36.5,-5.6
2020-12-14T10:22:30Z,Karup By,2018,36.5,-5.6
2020-12-14T11:22:30Z,Karup By,2018,36.1,-5.9
2020-12-14T12:22:30Z,Karup By,2018,36.1,-6
2020-12-14T13:22:30Z,Karup By,2018,36,-6.1
2020-12-14T14:22:30Z,Karup By,2018,35.9,-6.2
2020-12-14T15:22:30Z,Karup By,2018,36.1,-6
2020-12-14T16:22:30Z,Karup By,2018,35.9,-6.2
2020-12-14T17:22:30Z,Karup By,2018,36,-6.1
2020-12-14T18:22:30Z,Karup By,2018,35.7,-6.4
2020-12-14T19:22:30Z,Karup By,2018,35.8,-6.3
2020-12-14T20:22:30Z,Karup By,2018,35.9,-6.2
2020-12-14T21:22:30Z,Karup By,2018,35.9,-6.2
2020-12-14T22:22:30Z,Karup By,2018,36.2,-5.9
2020-12-14T23:22:30Z,Karup By,2018,36.2,-5.9
2020-12-15T00:22:30Z,Karup By,2018,36.4,-5.7
2020-12-15T01:22:30Z,Karup By,2018,36.5,-5.5
2020-12-15T02:22:30Z,Karup By,2018,36.5,-5.4
2020-12-15T03:22:30Z,Karup By,2018,36.5,-5.5
2020-12-15T04:22:30Z,Karup By,2018,36.4,-5.6
2020-12-15T05:22:30Z,Karup By,2018,36.4,-5.6
2020-12-15T06:22:30Z,Karup By,2018,36.4,-5.6
2020-12-13T00:22:30Z,Karup By,2019,58.5,16.2
2020-12-13T01:22:30Z,Karup By,2019,58.5,16.2
2020-12-13T02:22:30Z,Karup By,2019,58.1,15.8
2020-12-13T03:22:30Z,Karup By,2019,57.9,15.6
2020-12-13T04:22:30Z,Karup By,2019,57.6,15.3
2020-12-13T05:22:30Z,Karup By,2019,57.4,15.1
2020-12-13T06:22:30Z,Karup By,2019,57.3,15
2020-12-13T07:22:30Z,Karup By,2019,56.9,14.6
2020-12-13T08:22:30Z,Karup By,2019,57.1,14.8
2020-12-13T09:22:30Z,Karup By,2019,56.9,14.6
2020-12-13T10:22:30Z,Karup By,2019,56.7,14.4
2020-12-13T11:22:30Z,Karup By,2019,56.5,14.2
2020-12-13T12:22:30Z,Karup By,2019,56.4,14
2020-12-13T13:22:30Z,Karup By,2019,56,13.7
2020-12-13T14:22:30Z,Karup By,2019,55.9,13.6
2020-12-13T15:22:30Z,Karup By,2019,55.9,13.6
2020-12-13T16:22:30Z,Karup By,2019,55.5,13.2
2020-12-13T17:22:30Z,Karup By,2019,55.3,13
2020-12-13T18:22:30Z,Karup By,2019,55.2,13
2020-12-13T19:22:30Z,Karup By,2019,54.5,12.2
2020-12-13T20:22:30Z,Karup By,2019,54.6,12.3
2020-12-13T21:22:30Z,Karup By,2019,54.6,12.3
2020-12-13T22:22:30Z,Karup By,2019,54.2,11.8
2020-12-13T23:22:30Z,Karup By,2019,54,11.7
2020-12-14T00:22:30Z,Karup By,2019,53.6,11.6
2020-12-14T01:22:30Z,Karup By,2019,53.7,11.6
2020-12-14T02:22:30Z,Karup By,2019,53.3,11.2
2020-12-14T03:22:30Z,Karup By,2019,53.3,11.2
2020-12-14T04:22:30Z,Karup By,2019,53.2,11.1
2020-12-14T05:22:30Z,Karup By,2019,52.9,10.8
2020-12-14T06:22:30Z,Karup By,2019,52.6,10.5
2020-12-14T07:22:30Z,Karup By,2019,52.4,10.3
2020-12-14T08:22:30Z,Karup By,2019,52.2,10.1
2020-12-14T09:22:30Z,Karup By,2019,52.2,10.1
2020-12-14T10:22:30Z,Karup By,2019,52.3,10.2
2020-12-14T11:22:30Z,Karup By,2019,52.1,10
2020-12-14T12:22:30Z,Karup By,2019,52,9.9
2020-12-14T13:22:30Z,Karup By,2019,51.8,9.7
2020-12-14T14:22:30Z,Karup By,2019,51.7,9.6
2020-12-14T15:22:30Z,Karup By,2019,51.4,9.3
2020-12-14T16:22:30Z,Karup By,2019,51.5,9.4
2020-12-14T17:22:30Z,Karup By,2019,51.3,9.2
2020-12-14T18:22:30Z,Karup By,2019,51.3,9.2
2020-12-14T19:22:30Z,Karup By,2019,51.6,9.5
2020-12-14T20:22:30Z,Karup By,2019,52.1,10
2020-12-14T21:22:30Z,Karup By,2019,52.2,10.1
2020-12-14T22:22:30Z,Karup By,2019,52.2,10.1
2020-12-14T23:22:30Z,Karup By,2019,52.3,10.2
2020-12-15T00:22:30Z,Karup By,2019,52.6,10.6
2020-12-15T01:22:30Z,Karup By,2019,52.4,10.4
2020-12-15T02:22:30Z,Karup By,2019,52.4,10.4
2020-12-15T03:22:30Z,Karup By,2019,52.5,10.5
2020-12-15T04:22:30Z,Karup By,2019,52.2,10.2
2020-12-15T05:22:30Z,Karup By,2019,52,10
2020-12-15T06:22:30Z,Karup By,2019,52.2,10.2
2020-12-13T00:22:30Z,Karup By,2020,28.3,-13.8
2020-12-13T01:22:30Z,Karup By,2020,28.2,-13.9
2020-12-13T02:22:30Z,Karup By,2020,28.2,-13.9
2020-12-13T03:22:30Z,Karup By,2020,28.4,-13.7
2020-12-13T04:22:30Z,Karup By,2020,28.1,-14
2020-12-13T05:22:30Z,Karup By,2020,28.2,-13.9
2020-12-13T06:22:30Z,Karup By,2020,28.2,-13.9
2020-12-13T07:22:30Z,Karup By,2020,28.1,-14
2020-12-13T08:22:30Z,Karup By,2020,28.3,-13.8
2020-12-13T09:22:30Z,Karup By,2020,28.1,-14
2020-12-13T10:22:30Z,Karup By,2020,28,-14.1
2020-12-13T11:22:30Z,Karup By,2020,27.9,-14.2
2020-12-13T12:22:30Z,Karup By,2020,27.8,-14.3
2020-12-13T13:22:30Z,Karup By,2020,27.8,-14.3
2020-12-13T14:22:30Z,Karup By,2020,27.8,-14.3
2020-12-13T15:22:30Z,Karup By,2020,27.8,-14.3
2020-12-13T16:22:30Z,Karup By,2020,27.9,-14.2
2020-12-13T17:22:30Z,Karup By,2020,27.9,-14.2
2020-12-13T18:22:30Z,Karup By,2020,28,-14.1
2020-12-13T19:22:30Z,Karup By,2020,27.7,-14.4
2020-12-13T20:22:30Z,Karup By,2020,27.7,-14.4
2020-12-13T21:22:30Z,Karup By,2020,27.8,-14.3
2020-12-13T22:22:30Z,Karup By,2020,27.6,-14.5
2020-12-13T23:22:30Z,Karup By,2020,27.6,-14.5
2020-12-14T00:22:30Z,Karup By,2020,27.8,-14.2
2020-12-14T01:22:30Z,Karup By,2020,27.6,-14.4
2020-12-14T02:22:30Z,Karup By,2020,27.6,-14.4
2020-12-14T03:22:30Z,Karup By,2020,27.6,-14.4
2020-12-14T04:22:30Z,Karup By,2020,27.7,-14.3
2020-12-14T05:22:30Z,Karup By,2020,27.7,-14.3
2020-12-14T06:22:30Z,Karup By,2020,27.8,-14.2
2020-12-14T07:22:30Z,Karup By,2020,27.2,-14.8
2020-12-14T08:22:30Z,Karup By,2020,26.9,-15.2
2020-12-14T09:22:30Z,Karup By,2020,26.8,-15.2
2020-12-14T10:22:30Z,Karup By,2020,27,-15
2020-12-14T11:22:30Z,Karup By,2020,27.1,-14.9
2020-12-14T12:22:30Z,Karup By,2020,27.9,-14.2
2020-12-14T13:22:30Z,Karup By,2020,28.3,-13.7
2020-12-14T14:22:30Z,Karup By,2020,28.5,-13.5
2020-12-14T15:22:30Z,Karup By,2020,28.2,-13.8
2020-12-14T16:22:30Z,Karup By,2020,28.1,-13.9
2020-12-14T17:22:30Z,Karup By,2020,28.7,-13.3
2020-12-14T18:22:30Z,Karup By,2020,28.7,-13.3
2020-12-14T19:22:30Z,Karup By,2020,28.8,-13.2
2020-12-14T20:22:30Z,Karup By,2020,28.9,-13.1
2020-12-14T21:22:30Z,Karup By,2020,29.1,-12.9
2020-12-14T22:22:30Z,Karup By,2020,29.1,-12.9
2020-12-14T23:22:30Z,Karup By,2020,28.9,-13.1
2020-12-15T00:22:30Z,Karup By,2020,28.7,-13.2
2020-12-15T01:22:30Z,Karup By,2020,28.8,-13.1
2020-12-15T02:22:30Z,Karup By,2020,28.6,-13.3
2020-12-15T03:22:30Z,Karup By,2020,28.5,-13.4
2020-12-15T04:22:30Z,Karup By,2020,28.7,-13.2
2020-12-15T05:22:30Z,Karup By,2020,28.5,-13.4
2020-12-15T06:22:30Z,Karup By,2020,28.3,-13.6
2020-12-13T00:22:30Z,Karup By,2021,44.1,1.8
2020-12-13T01:22:30Z,Karup By,2021,44,1.7
2020-12-13T02:22:30Z,Karup By,2021,44.3,2
2020-12-13T03:22:30Z,Karup By,2021,44,1.7
2020-12-13T04:22:30Z,Karup By,2021,44.4,2.1
2020-12-13T05:22:30Z,Karup By,2021,44.5,2.2
2020-12-13T06:22:30Z,Karup By,2021,44.9,2.6
2020-12-13T07:22:30Z,Karup By,2021,44.8,2.5
2020-12-13T08:22:30Z,Karup By,2021,44.8,2.5
2020-12-13T09:22:30Z,Karup By,2021,45,2.7
2020-12-13T10:22:30Z,Karup By,2021,44.8,2.5
2020-12-13T11:22:30Z,Karup By,2021,44.1,1.8
2020-12-13T12:22:30Z,Karup By,2021,43.9,1.6
2020-12-13T13:22:30Z,Karup By,2021,44.1,1.8
2020-12-13T14:22:30Z,Karup By,2021,44.9,2.6
2020-12-13T15:22:30Z,Karup By,2021,45.5,3.2
2020-12-13T16:22:30Z,Karup By,2021,45.3,3
2020-12-13T17:22:30Z,Karup By,2021,45.3,3
2020-12-13T18:22:30Z,Karup By,2021,45.2,2.9
2020-12-13T19:22:30Z,Karup By,2021,44.9,2.6
2020-12-13T20:22:30Z,Karup By,2021,45.1,2.8
2020-12-13T21:22:30Z,Karup By,2021,45,2.7
2020-12-13T22:22:30Z,Karup By,2021,44.9,2.6
2020-12-13T23:22:30Z,Karup By,2021,44.9,2.6
2020-12-14T00:22:30Z,Karup By,2021,44.6,2.5
2020-12-14T01:22:30Z,Karup By,2021,45.2,3.1
2020-12-14T02:22:30Z,Karup By,2021,45.7,3.6
2020-12-14T03:22:30Z,Karup By,2021,45.8,3.7
2020-12-14T04:22:30Z,Karup By,2021,46,3.9
2020-12-14T05:22:30Z,Karup By,2021,46,3.9
2020-12-14T06:22:30Z,Karup By,2021,46.2,4.1
2020-12-14T07:22:30Z,Karup By,2021,46.4,4.3
2020-12-14T08:22:30Z,Karup By,2021,46.2,4.1
2020-12-14T09:22:30Z,Karup By,2021,46,3.9
2020-12-14T10:22:30Z,Karup By,2021,45.9,3.8
2020-12-14T11:22:30Z,Karup By,2021,44.9,2.8
2020-12-14T12:22:30Z,Karup By,2021,44.5,2.4
2020-12-14T13:22:30Z,Karup By,2021,44.5,2.5
2020-12-14T14:22:30Z,Karup By,2021,44.8,2.6
2020-12-14T15:22:30Z,Karup By,2021,44.7,2.6
2020-12-14T16:22:30Z,Karup By,2021,44.5,2.4
2020-12-14T17:22:30Z,Karup By,2021,44.4,2.3
2020-12-14T18:22:30Z,Karup By,2021,44.6,2.5
2020-12-14T19:22:30Z,Karup By,2021,44.8,2.7
2020-12-14T20:22:30Z,Karup By,2021,44.7,2.6
2020-12-14T21:22:30Z,Karup By,2021,45.1,3
2020-12-14T22:22:30Z,Karup By,2021,45.5,3.4
2020-12-14T23:22:30Z,Karup By,2021,45.4,3.3
2020-12-15T00:22:30Z,Karup By,2021,45.6,3.6
2020-12-15T01:22:30Z,Karup By,2021,45.1,3
2020-12-15T02:22:30Z,Karup By,2021,45.2,3.2
2020-12-15T03:22:30Z,Karup By,2021,45.2,3.2
2020-12-15T04:22:30Z,Karup By,2021,45.5,3.5
2020-12-15T05:22:30Z,Karup By,2021,45.5,3.5
2020-12-15T06:22:30Z,Karup By,2021,45.6,3.6
2020-12-15T07:00:00Z,Karup By,2021,45.2,3.2
2020-12-13T00:22:30Z,Nørkærbro,2017,-66.8,61.4
2020-12-13T01:22:30Z,Nørkærbro,2017,-67,61.3
2020-12-13T02:22:30Z,Nørkærbro,2017,-67,61.2
2020-12-13T03:22:30Z,Nørkærbro,2017,-67.2,61.1
2020-12-13T04:22:30Z,Nørkærbro,2017,-67.5,60.7
2020-12-13T05:22:30Z,Nørkærbro,2017,-67.3,60.9
2020-12-13T06:22:30Z,Nørkærbro,2017,-67.4,60.8
2020-12-13T07:22:30Z,Nørkærbro,2017,-67.5,60.7
2020-12-13T08:22:30Z,Nørkærbro,2017,-67.1,61.1
2020-12-13T09:22:30Z,Nørkærbro,2017,-67.4,60.8
2020-12-13T10:22:30Z,Nørkærbro,2017,-67.3,60.9
2020-12-13T11:22:30Z,Nørkærbro,2017,-67,61.2
2020-12-13T12:22:30Z,Nørkærbro,2017,-66.5,61.7
2020-12-13T13:22:30Z,Nørkærbro,2017,-65.9,62.3
2020-12-13T14:22:30Z,Nørkærbro,2017,-65.3,62.9
2020-12-13T15:22:30Z,Nørkærbro,2017,-65,63.2
2020-12-13T16:22:30Z,Nørkærbro,2017,-64.3,63.9
2020-12-13T17:22:30Z,Nørkærbro,2017,-63.6,64.6
2020-12-13T18:22:30Z,Nørkærbro,2017,-63.1,65.1
2020-12-13T19:22:30Z,Nørkærbro,2017,-62.4,65.8
2020-12-13T20:22:30Z,Nørkærbro,2017,-61.9,66.3
2020-12-13T21:22:30Z,Nørkærbro,2017,-61.7,66.6
2020-12-13T22:22:30Z,Nørkærbro,2017,-61.3,67
2020-12-13T23:22:30Z,Nørkærbro,2017,-60.9,67.3
2020-12-14T00:22:30Z,Nørkærbro,2017,-60.9,67.2
2020-12-14T01:22:30Z,Nørkærbro,2017,-60.9,67.3
2020-12-14T02:22:30Z,Nørkærbro,2017,-60.7,67.5
2020-12-14T03:22:30Z,Nørkærbro,2017,-60.3,67.8
2020-12-14T04:22:30Z,Nørkærbro,2017,-60.1,68
2020-12-14T05:22:30Z,Nørkærbro,2017,-60.1,68.1
2020-12-14T06:22:30Z,Nørkærbro,2017,-59.7,68.5
2020-12-14T07:22:30Z,Nørkærbro,2017,-59.2,68.9
2020-12-14T08:22:30Z,Nørkærbro,2017,-58.9,69.2
2020-12-14T09:22:30Z,Nørkærbro,2017,-58.6,69.5
2020-12-14T10:22:30Z,Nørkærbro,2017,-57.8,70.3
2020-12-14T11:22:30Z,Nørkærbro,2017,-57.6,70.5
2020-12-14T12:22:30Z,Nørkærbro,2017,-56.7,71.4
2020-12-14T13:22:30Z,Nørkærbro,2017,-56,72
2020-12-14T14:22:30Z,Nørkærbro,2017,-55.4,72.8
2020-12-14T15:22:30Z,Nørkærbro,2017,-54.5,73.6
2020-12-14T16:22:30Z,Nørkærbro,2017,-53.7,74.4
2020-12-14T17:22:30Z,Nørkærbro,2017,-53.2,75
2020-12-14T18:22:30Z,Nørkærbro,2017,-52.9,75.2
2020-12-14T19:22:30Z,Nørkærbro,2017,-52.4,75.6
2020-12-14T20:22:30Z,Nørkærbro,2017,-52,76.1
2020-12-14T21:22:30Z,Nørkærbro,2017,-52,76.1
2020-12-14T22:22:30Z,Nørkærbro,2017,-51.7,76.4
2020-12-14T23:22:30Z,Nørkærbro,2017,-51.7,76.4
2020-12-15T00:22:30Z,Nørkærbro,2017,-51.6,76.4
2020-12-15T01:22:30Z,Nørkærbro,2017,-51.6,76.4
2020-12-15T02:22:30Z,Nørkærbro,2017,-51.5,76.5
2020-12-15T03:22:30Z,Nørkærbro,2017,-51.6,76.4
2020-12-15T04:22:30Z,Nørkærbro,2017,-51.6,76.4
2020-12-13T00:22:30Z,Nørkærbro,2018,-150.6,-22.4
2020-12-13T01:22:30Z,Nørkærbro,2018,-150.8,-22.6
2020-12-13T02:22:30Z,Nørkærbro,2018,-151,-22.8
2020-12-13T03:22:30Z,Nørkærbro,2018,-151.3,-23.2
2020-12-13T04:22:30Z,Nørkærbro,2018,-151.2,-23
2020-12-13T05:22:30Z,Nørkærbro,2018,-151.6,-23.4
2020-12-13T06:22:30Z,Nørkærbro,2018,-151.7,-23.5
2020-12-13T07:22:30Z,Nørkærbro,2018,-151.8,-23.6
2020-12-13T08:22:30Z,Nørkærbro,2018,-151.9,-23.7
2020-12-13T09:22:30Z,Nørkærbro,2018,-152,-23.8
2020-12-13T10:22:30Z,Nørkærbro,2018,-152.2,-24
2020-12-13T11:22:30Z,Nørkærbro,2018,-152.1,-23.9
2020-12-13T12:22:30Z,Nørkærbro,2018,-152.2,-24
2020-12-13T13:22:30Z,Nørkærbro,2018,-152.3,-24.1
2020-12-13T14:22:30Z,Nørkærbro,2018,-152.4,-24.2
2020-12-13T15:22:30Z,Nørkærbro,2018,-152.6,-24.4
2020-12-13T16:22:30Z,Nørkærbro,2018,-152.5,-24.3
2020-12-13T17:22:30Z,Nørkærbro,2018,-152.8,-24.6
2020-12-13T18:22:30Z,Nørkærbro,2018,-152.9,-24.7
2020-12-13T19:22:30Z,Nørkærbro,2018,-153.1,-24.9
2020-12-13T20:22:30Z,Nørkærbro,2018,-153,-24.8
2020-12-13T21:22:30Z,Nørkærbro,2018,-153.1,-25
2020-12-13T22:22:30Z,Nørkærbro,2018,-153.2,-25
2020-12-13T23:22:30Z,Nørkærbro,2018,-153.3,-25.1
2020-12-14T00:22:30Z,Nørkærbro,2018,-153.4,-25.2
2020-12-14T01:22:30Z,Nørkærbro,2018,-153.5,-25.4
2020-12-14T02:22:30Z,Nørkærbro,2018,-153.4,-25.3
2020-12-14T03:22:30Z,Nørkærbro,2018,-153.5,-25.4
2020-12-14T04:22:30Z,Nørkærbro,2018,-153.6,-25.5
2020-12-14T05:22:30Z,Nørkærbro,2018,-153.7,-25.6
2020-12-14T06:22:30Z,Nørkærbro,2018,-153.8,-25.7
2020-12-14T07:22:30Z,Nørkærbro,2018,-153.9,-25.8
2020-12-14T08:22:30Z,Nørkærbro,2018,-154,-25.9
2020-12-14T09:22:30Z,Nørkærbro,2018,-154.2,-26.1
2020-12-14T10:22:30Z,Nørkærbro,2018,-154.1,-26
2020-12-14T11:22:30Z,Nørkærbro,2018,-154.4,-26.3
2020-12-14T12:22:30Z,Nørkærbro,2018,-154.3,-26.2
2020-12-14T13:22:30Z,Nørkærbro,2018,-154.3,-26.2
2020-12-14T14:22:30Z,Nørkærbro,2018,-154.4,-26.3
2020-12-14T15:22:30Z,Nørkærbro,2018,-154.4,-26.3
2020-12-14T16:22:30Z,Nørkærbro,2018,-154.6,-26.5
2020-12-14T17:22:30Z,Nørkærbro,2018,-154.6,-26.5
2020-12-14T18:22:30Z,Nørkærbro,2018,-154.7,-26.6
2020-12-14T19:22:30Z,Nørkærbro,2018,-154.7,-26.6
2020-12-14T20:22:30Z,Nørkærbro,2018,-154.7,-26.6
2020-12-14T21:22:30Z,Nørkærbro,2018,-154.9,-26.8
2020-12-14T22:22:30Z,Nørkærbro,2018,-154.8,-26.7
2020-12-14T23:22:30Z,Nørkærbro,2018,-155,-26.9
2020-12-15T00:22:30Z,Nørkærbro,2018,-155,-27
2020-12-15T01:22:30Z,Nørkærbro,2018,-155,-27
2020-12-15T02:22:30Z,Nørkærbro,2018,-155.1,-27.1
2020-12-15T03:22:30Z,Nørkærbro,2018,-155,-27
2020-12-15T04:22:30Z,Nørkærbro,2018,-154.9,-26.9
2020-12-13T00:22:30Z,Nørkærbro,2019,-118.7,9.6
2020-12-13T01:22:30Z,Nørkærbro,2019,-118.6,9.6
2020-12-13T02:22:30Z,Nørkærbro,2019,-119,9.2
2020-12-13T03:22:30Z,Nørkærbro,2019,-119.2,8.9
2020-12-13T04:22:30Z,Nørkærbro,2019,-119.5,8.7
2020-12-13T05:22:30Z,Nørkærbro,2019,-119.8,8.4
2020-12-13T06:22:30Z,Nørkærbro,2019,-120,8.2
2020-12-13T07:22:30Z,Nørkærbro,2019,-120.2,8
2020-12-13T08:22:30Z,Nørkærbro,2019,-120.6,7.6
2020-12-13T09:22:30Z,Nørkærbro,2019,-120.8,7.4
2020-12-13T10:22:30Z,Nørkærbro,2019,-121.2,7
2020-12-13T11:22:30Z,Nørkærbro,2019,-121.5,6.8
2020-12-13T12:22:30Z,Nørkærbro,2019,-121.8,6.4
2020-12-13T13:22:30Z,Nørkærbro,2019,-122,6.2
2020-12-13T14:22:30Z,Nørkærbro,2019,-122.2,6
2020-12-13T15:22:30Z,Nørkærbro,2019,-122.9,5.3
2020-12-13T16:22:30Z,Nørkærbro,2019,-123,5.2
2020-12-13T17:22:30Z,Nørkærbro,2019,-123.2,5
2020-12-13T18:22:30Z,Nørkærbro,2019,-123.7,4.5
2020-12-13T19:22:30Z,Nørkærbro,2019,-123.9,4.3
2020-12-13T20:22:30Z,Nørkærbro,2019,-124.3,3.9
2020-12-13T21:22:30Z,Nørkærbro,2019,-124.4,3.8
2020-12-13T22:22:30Z,Nørkærbro,2019,-125,3.2
2020-12-13T23:22:30Z,Nørkærbro,2019,-125.2,3
2020-12-14T00:22:30Z,Nørkærbro,2019,-125.3,2.8
2020-12-14T01:22:30Z,Nørkærbro,2019,-125.7,2.4
2020-12-14T02:22:30Z,Nørkærbro,2019,-125.6,2.5
2020-12-14T03:22:30Z,Nørkærbro,2019,-125.8,2.2
2020-12-14T04:22:30Z,Nørkærbro,2019,-125.9,2.2
2020-12-14T05:22:30Z,Nørkærbro,2019,-126.1,2
2020-12-14T06:22:30Z,Nørkærbro,2019,-126.7,1.4
2020-12-14T07:22:30Z,Nørkærbro,2019,-126.8,1.3
2020-12-14T08:22:30Z,Nørkærbro,2019,-127,1.1
2020-12-14T09:22:30Z,Nørkærbro,2019,-127.1,1
2020-12-14T10:22:30Z,Nørkærbro,2019,-127.5,0.6
2020-12-14T11:22:30Z,Nørkærbro,2019,-127.3,0.8
2020-12-14T12:22:30Z,Nørkærbro,2019,-127.7,0.4
2020-12-14T13:22:30Z,Nørkærbro,2019,-127.7,0.4
2020-12-14T14:22:30Z,Nørkærbro,2019,-128,0.1
2020-12-14T15:22:30Z,Nørkærbro,2019,-127.8,0.3
2020-12-14T16:22:30Z,Nørkærbro,2019,-127.9,0.2
2020-12-14T17:22:30Z,Nørkærbro,2019,-128,0.1
2020-12-14T18:22:30Z,Nørkærbro,2019,-128.2,-0.1
2020-12-14T19:22:30Z,Nørkærbro,2019,-128.5,-0.4
2020-12-14T20:22:30Z,Nørkærbro,2019,-128.7,-0.6
2020-12-14T21:22:30Z,Nørkærbro,2019,-128.7,-0.5
2020-12-14T22:22:30Z,Nørkærbro,2019,-128.3,-0.2
2020-12-14T23:22:30Z,Nørkærbro,2019,-128.3,-0.2
2020-12-15T00:22:30Z,Nørkærbro,2019,-128.2,-0.2
2020-12-15T01:22:30Z,Nørkærbro,2019,-128,-0
2020-12-15T02:22:30Z,Nørkærbro,2019,-128.1,-0.1
2020-12-15T03:22:30Z,Nørkærbro,2019,-128.1,-0
2020-12-15T04:22:30Z,Nørkærbro,2019,-127.8,0.1
2020-12-13T00:22:30Z,Nørkærbro,2020,-151.9,-23.8
2020-12-13T01:22:30Z,Nørkærbro,2020,-152.1,-24
2020-12-13T02:22:30Z,Nørkærbro,2020,-152.3,-24.2
2020-12-13T03:22:30Z,Nørkærbro,2020,-152.2,-24.1
2020-12-13T04:22:30Z,Nørkærbro,2020,-152.3,-24.2
2020-12-13T05:22:30Z,Nørkærbro,2020,-152.5,-24.4
2020-12-13T06:22:30Z,Nørkærbro,2020,-152.3,-24.2
2020-12-13T07:22:30Z,Nørkærbro,2020,-152.3,-24.2
2020-12-13T08:22:30Z,Nørkærbro,2020,-152.4,-24.3
2020-12-13T09:22:30Z,Nørkærbro,2020,-152.3,-24.2
2020-12-13T10:22:30Z,Nørkærbro,2020,-152.4,-24.3
2020-12-13T11:22:30Z,Nørkærbro,2020,-152.4,-24.3
2020-12-13T12:22:30Z,Nørkærbro,2020,-152.4,-24.3
2020-12-13T13:22:30Z,Nørkærbro,2020,-152.4,-24.3
2020-12-13T14:22:30Z,Nørkærbro,2020,-152.6,-24.5
2020-12-13T15:22:30Z,Nørkærbro,2020,-152.6,-24.4
2020-12-13T16:22:30Z,Nørkærbro,2020,-152.6,-24.4
2020-12-13T17:22:30Z,Nørkærbro,2020,-152.6,-24.5
2020-12-13T18:22:30Z,Nørkærbro,2020,-152.7,-24.6
2020-12-13T19:22:30Z,Nørkærbro,2020,-152.8,-24.7
2020-12-13T20:22:30Z,Nørkærbro,2020,-152.8,-24.7
2020-12-13T21:22:30Z,Nørkærbro,2020,-152.8,-24.7
2020-12-13T22:22:30Z,Nørkærbro,2020,-152.7,-24.6
