Date,Place,Value
2002-12-23T09:00:00Z,Nørkærbro,3.12856100808376
2002-12-22T21:00:00Z,Nørkærbro,3.12735674576956
2002-12-09T19:30:00Z,Nørkærbro,3.17278460236755
2002-12-09T10:00:00Z,Nørkærbro,3.17539977817608
2002-11-26T07:30:00Z,Nørkærbro,3.31671678960551
2002-11-25T22:00:00Z,Nørkærbro,3.19736056263981
2002-11-12T19:30:00Z,Nørkærbro,3.20998212880001
2002-11-12T08:30:00Z,Nørkærbro,3.19189465674104
2002-10-30T19:30:00Z,Nørkærbro,3.29487677349007
2002-10-30T06:00:00Z,Nørkærbro,3.32816873221295
2002-10-16T22:00:00Z,Nørkærbro,3.11321015991921
2002-10-16T15:30:00Z,Nørkærbro,3.1081026476556
2002-10-03T13:30:00Z,Nørkærbro,3.08321928545317
2002-09-19T22:00:00Z,Nørkærbro,3.08198922897687
2002-09-19T10:00:00Z,Nørkærbro,3.09605783180374
2002-09-10T07:00:00Z,Hagebro,10.1126190451258
2002-09-10T00:00:00Z,Hagebro,10.1162990451258
2002-09-07T18:30:00Z,Hagebro,10.246
2002-09-06T08:30:00Z,Nørkærbro,3.14614248446232
2002-09-05T22:30:00Z,Nørkærbro,3.1167535091047
2002-08-30T14:30:00Z,Hagebro,10.1173095225629
2002-08-30T07:30:00Z,Hagebro,10.1211495225629
2002-08-26T00:00:00Z,Hagebro,10.233
2002-08-23T20:00:00Z,Nørkærbro,3.11056899211031
2002-08-23T14:00:00Z,Nørkærbro,3.11441099070117
2002-08-19T22:00:00Z,Hagebro,10.122
2002-08-19T15:00:00Z,Hagebro,10.126
2002-08-13T05:30:00Z,Hagebro,10.22
2002-08-10T08:30:00Z,Nørkærbro,3.16194266019458
2002-08-09T22:00:00Z,Nørkærbro,3.15171376000456
2002-08-09T05:30:00Z,Hagebro,10.120545454545454
2002-08-08T22:30:00Z,Hagebro,10.124090909090908
2002-07-31T11:00:00Z,Hagebro,10.114
2002-07-29T13:00:00Z,Hagebro,10.11909090909091
2002-07-29T06:00:00Z,Hagebro,10.12218181818182
2002-07-27T20:00:00Z,Nørkærbro,3.17549849704125
2002-07-27T10:00:00Z,Nørkærbro,3.17682168102895
2002-07-18T20:30:00Z,Hagebro,10.117636363636363
2002-07-18T16:30:00Z,Hagebro,10.149000000000001
2002-07-18T13:30:00Z,Hagebro,10.120272727272727
2002-07-14T08:30:00Z,Nørkærbro,3.27290045403853
2002-07-14T07:00:00Z,Nørkærbro,3.27546831026212
2002-07-08T04:00:00Z,Hagebro,10.116181818181818
2002-07-07T21:00:00Z,Hagebro,10.118363636363636
2002-07-05T22:00:00Z,Hagebro,10.306000000000001
2002-06-30T20:30:00Z,Nørkærbro,3.20252785239169
2002-06-30T10:30:00Z,Nørkærbro,3.20000875390797
2002-06-27T11:30:00Z,Hagebro,10.114727272727272
