Date,Place,Value
1993-12-31T22:30:00Z,Hagebro,10.2570000488078
1993-12-30T22:30:00Z,Nørkærbro,3.27655417526157
1993-12-30T17:00:00Z,Nørkærbro,3.25226275913976
1993-12-24T07:00:00Z,Hagebro,10.306830051664281
1993-12-17T07:30:00Z,Nørkærbro,3.15927169141904
1993-12-17T01:30:00Z,Nørkærbro,3.15923020386082
1993-12-11T07:30:00Z,Hagebro,10.376910052394004
1993-12-03T22:00:00Z,Nørkærbro,3.21876061529403
1993-12-03T14:00:00Z,Nørkærbro,3.17431864028736
1993-11-28T13:00:00Z,Hagebro,10.038190053111084
1993-11-20T11:30:00Z,Nørkærbro,3.03083928704052
1993-11-20T02:30:00Z,Nørkærbro,3.02833703049034
1993-11-15T12:00:00Z,Hagebro,10.112009119540947
1993-11-07T00:30:00Z,Nørkærbro,3.01037786633988
1993-11-06T15:30:00Z,Nørkærbro,3.01777560558756
1993-11-02T17:00:00Z,Hagebro,10.067101201313612
1993-10-25T00:30:00Z,Nørkærbro,3.04791752483162
1993-10-21T04:30:00Z,Hagebro,10.139763665484505
1993-10-11T00:30:00Z,Nørkærbro,3.19896371664874
1993-10-10T15:00:00Z,Nørkærbro,3.21233907591161
1993-10-08T07:00:00Z,Hagebro,10.248685591573414
1993-09-28T11:00:00Z,Nørkærbro,3.13448955104813
1993-09-25T18:30:00Z,Hagebro,10.064018031418723
1993-09-13T22:00:00Z,Nørkærbro,3.09350324194269
1993-09-12T18:30:00Z,Hagebro,10.290419821284344
1993-08-31T10:30:00Z,Nørkærbro,2.97483188605022
1993-08-31T06:30:00Z,Nørkærbro,2.97765423011982
1993-08-30T21:00:00Z,Hagebro,10.124341753211397
1993-08-18T07:30:00Z,Hagebro,10.123004152189715
1993-08-17T23:30:00Z,Nørkærbro,3.01125050097847
1993-08-17T17:30:00Z,Nørkærbro,3.00963392468179
1993-08-05T18:00:00Z,Hagebro,10.056816543383846
1993-08-04T07:30:00Z,Nørkærbro,2.94565190739209
1993-07-23T20:00:00Z,Hagebro,10.0035184422281
1993-07-21T21:00:00Z,Nørkærbro,3.04997027915959
1993-07-10T20:30:00Z,Hagebro,10.01395025933838
1993-07-08T08:30:00Z,Nørkærbro,2.87954960411722
1993-07-08T04:30:00Z,Nørkærbro,2.88193197736611
1993-06-28T01:00:00Z,Hagebro,9.879672313866388
1993-06-26T03:00:00Z,Nørkærbro,2.865810944906
1993-06-15T14:00:00Z,Hagebro,9.898054873393583
1993-06-11T17:00:00Z,Nørkærbro,2.8556628266846
1993-06-11T04:30:00Z,Nørkærbro,2.86247009232772
1993-06-02T22:30:00Z,Hagebro,9.938497134202567
1993-05-28T22:00:00Z,Nørkærbro,2.89581594494988
1993-05-28T15:30:00Z,Nørkærbro,2.89008974798397
1993-05-21T19:30:00Z,Hagebro,9.899660142293586
1993-05-15T15:30:00Z,Nørkærbro,2.94998185593062
1993-05-15T07:30:00Z,Nørkærbro,2.95847647598482
1993-05-08T01:00:00Z,Hagebro,9.95172086377943
1993-05-02T10:30:00Z,Nørkærbro,2.95993676508908
1993-04-25T04:30:00Z,Hagebro,9.989082833654397
1993-04-18T10:00:00Z,Nørkærbro,2.99442322924624
1993-04-18T05:00:00Z,Nørkærbro,3.00123603045805
1993-04-12T12:00:00Z,Hagebro,9.999855064299654
1993-04-04T20:30:00Z,Nørkærbro,3.0194132156011
1993-03-30T18:30:00Z,Hagebro,10.020257224887224
1993-03-22T08:30:00Z,Nørkærbro,3.05891225849226
1993-03-17T21:00:00Z,Hagebro,10.097669175301721
1993-03-08T21:30:00Z,Nørkærbro,3.07210079560907
1993-03-08T18:30:00Z,Nørkærbro,3.06726255609288
1993-03-05T08:30:00Z,Hagebro,10.04957162779633
1993-02-23T12:30:00Z,Nørkærbro,3.10070790294069
1993-02-20T08:30:00Z,Hagebro,10.153363400147532
1993-02-10T06:00:00Z,Nørkærbro,3.15752383337429
1993-02-07T12:30:00Z,Hagebro,10.196905428403905
1993-01-27T14:30:00Z,Nørkærbro,3.193220514559555
1993-01-25T18:30:00Z,Hagebro,10.254182591910544
1993-01-13T22:00:00Z,Nørkærbro,3.23039664620153
1993-01-13T20:00:00Z,Nørkærbro,3.22743774528811
1993-01-13T01:30:00Z,Hagebro,10.311459755417182
