Date,Vorgod Å - Vandmøllen (055416),Skjern Å - Sandfeldvej (055414),Skjern Å - Alergaard (001862),Skjern Å - Gjaldbæk bro (017898),Rind Å - Arnborg kirke (054757),Omme Å - Sønderskov bro (001855),Fjederholt Å - A18 (052386)
2017-01-01T07:30:00Z,NA,NA,NA,NA,NA,NA,0.7029999999999998
2017-01-01T07:45:00Z,NA,NA,NA,NA,NA,NA,0.705
2017-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,0.705
2017-01-01T08:15:00Z,NA,NA,NA,NA,NA,NA,0.7059999999999998
2017-01-01T08:30:00Z,NA,NA,NA,NA,NA,NA,0.7059999999999998
2017-01-01T08:45:00Z,NA,NA,NA,NA,NA,NA,0.709
2017-01-01T09:00:00Z,NA,NA,NA,NA,NA,NA,0.709
2017-01-01T09:15:00Z,NA,NA,NA,NA,NA,NA,0.71
2017-01-01T09:30:00Z,NA,NA,NA,NA,NA,NA,0.712
2017-01-01T09:45:00Z,NA,NA,NA,NA,NA,NA,0.7109999999999999
2017-01-01T10:00:00Z,NA,NA,NA,NA,NA,NA,0.7129999999999999
2017-01-01T10:15:00Z,NA,NA,NA,NA,NA,NA,0.7129999999999999
2017-01-01T10:30:00Z,NA,NA,NA,NA,NA,NA,0.715
2017-01-01T10:45:00Z,NA,NA,NA,NA,NA,NA,0.715
2017-01-01T11:00:00Z,NA,NA,NA,NA,NA,NA,0.717
2017-01-01T11:15:00Z,NA,NA,NA,NA,NA,NA,0.7179999999999999
2017-01-01T11:30:00Z,NA,NA,NA,NA,NA,NA,0.719
2017-01-01T11:45:00Z,NA,NA,NA,NA,NA,NA,0.7209999999999999
2017-01-01T12:00:00Z,NA,NA,NA,NA,NA,NA,0.724
2017-01-01T12:15:00Z,NA,NA,NA,NA,NA,NA,0.7229999999999999
2017-01-01T12:30:00Z,NA,NA,NA,NA,NA,NA,0.7259999999999999
2017-01-01T12:45:00Z,NA,NA,NA,NA,NA,NA,0.727
2017-01-01T13:00:00Z,NA,NA,NA,NA,NA,NA,0.729
2017-01-01T13:15:00Z,NA,NA,NA,NA,NA,NA,0.7279999999999999
2017-01-01T13:30:00Z,NA,NA,NA,NA,NA,NA,0.73
2017-01-01T13:45:00Z,NA,NA,NA,NA,NA,NA,0.732
2017-01-01T14:00:00Z,NA,NA,NA,NA,NA,NA,0.734
2017-01-01T14:15:00Z,NA,NA,NA,NA,NA,NA,0.735
2017-01-01T14:30:00Z,NA,NA,NA,NA,NA,NA,0.735
2017-01-01T14:45:00Z,NA,NA,NA,NA,NA,NA,0.7379999999999999
2017-01-01T15:00:00Z,NA,NA,NA,NA,NA,NA,0.737
2017-01-01T15:15:00Z,NA,NA,NA,NA,NA,NA,0.739
2017-01-01T15:30:00Z,NA,NA,NA,NA,NA,NA,0.7409999999999999
2017-01-01T15:45:00Z,NA,NA,NA,NA,NA,NA,0.74
2017-01-01T16:00:00Z,NA,NA,NA,NA,NA,NA,0.739
2017-01-01T16:15:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T16:30:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T16:45:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-01T17:00:00Z,NA,NA,NA,NA,NA,NA,0.7409999999999999
2017-01-01T17:15:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-01T17:30:00Z,NA,NA,NA,NA,NA,NA,0.744
2017-01-01T17:45:00Z,NA,NA,NA,NA,NA,NA,0.744
2017-01-01T18:00:00Z,NA,NA,NA,NA,NA,NA,0.744
2017-01-01T18:15:00Z,NA,NA,NA,NA,NA,NA,0.744
2017-01-01T18:30:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-01T18:45:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-01T19:00:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-01T19:15:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-01T19:30:00Z,NA,NA,NA,NA,NA,NA,0.744
2017-01-01T19:45:00Z,NA,NA,NA,NA,NA,NA,0.744
2017-01-01T20:00:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T20:15:00Z,NA,NA,NA,NA,NA,NA,0.744
2017-01-01T20:30:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T20:45:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T21:00:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-01T21:15:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T21:30:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T21:45:00Z,NA,NA,NA,NA,NA,NA,0.74
2017-01-01T22:00:00Z,NA,NA,NA,NA,NA,NA,0.7409999999999999
2017-01-01T22:15:00Z,NA,NA,NA,NA,NA,NA,0.7409999999999999
2017-01-01T22:30:00Z,NA,NA,NA,NA,NA,NA,0.74
2017-01-01T22:45:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-01T23:00:00Z,NA,NA,NA,NA,NA,NA,0.739
2017-01-01T23:15:00Z,NA,NA,NA,NA,NA,NA,0.739
2017-01-01T23:30:00Z,NA,NA,NA,NA,NA,NA,0.74
2017-01-01T23:45:00Z,NA,NA,NA,NA,NA,NA,0.739
2017-01-02T00:00:00Z,NA,NA,NA,NA,NA,NA,0.7379999999999999
2017-01-02T00:15:00Z,NA,NA,NA,NA,NA,NA,0.737
2017-01-02T00:30:00Z,NA,NA,NA,NA,NA,NA,0.7379999999999999
2017-01-02T00:45:00Z,NA,NA,NA,NA,NA,NA,0.737
2017-01-02T01:00:00Z,NA,NA,NA,NA,NA,NA,0.735
2017-01-02T01:15:00Z,NA,NA,NA,NA,NA,NA,0.7359999999999999
2017-01-02T01:30:00Z,NA,NA,NA,NA,NA,NA,0.7359999999999999
2017-01-02T01:45:00Z,NA,NA,NA,NA,NA,NA,0.734
2017-01-02T02:00:00Z,NA,NA,NA,NA,NA,NA,0.734
2017-01-02T02:15:00Z,NA,NA,NA,NA,NA,NA,0.732
2017-01-02T02:30:00Z,NA,NA,NA,NA,NA,NA,0.734
2017-01-02T02:45:00Z,NA,NA,NA,NA,NA,NA,0.732
2017-01-02T03:00:00Z,NA,NA,NA,NA,NA,NA,0.732
2017-01-02T03:15:00Z,NA,NA,NA,NA,NA,NA,0.73
2017-01-02T03:30:00Z,NA,NA,NA,NA,NA,NA,0.73
2017-01-02T03:45:00Z,NA,NA,NA,NA,NA,NA,0.7309999999999999
2017-01-02T04:00:00Z,NA,NA,NA,NA,NA,NA,0.729
2017-01-02T04:15:00Z,NA,NA,NA,NA,NA,NA,0.729
2017-01-02T04:30:00Z,NA,NA,NA,NA,NA,NA,0.729
2017-01-02T04:45:00Z,NA,NA,NA,NA,NA,NA,0.727
2017-01-02T05:00:00Z,NA,NA,NA,NA,NA,NA,0.7259999999999999
2017-01-02T05:15:00Z,NA,NA,NA,NA,NA,NA,0.725
2017-01-02T05:30:00Z,NA,NA,NA,NA,NA,NA,0.724
2017-01-02T05:45:00Z,NA,NA,NA,NA,NA,NA,0.724
2017-01-02T06:00:00Z,NA,NA,NA,NA,NA,NA,0.724
2017-01-02T06:15:00Z,NA,NA,NA,NA,NA,NA,0.7229999999999999
2017-01-02T06:30:00Z,NA,NA,NA,NA,NA,NA,0.722
2017-01-02T06:45:00Z,NA,NA,NA,NA,NA,NA,0.7179999999999999
2017-01-02T07:00:00Z,NA,NA,NA,NA,NA,NA,0.7209999999999999
2017-01-02T07:15:00Z,NA,NA,NA,NA,NA,NA,0.719
2017-01-02T07:30:00Z,NA,NA,NA,NA,NA,NA,0.719
2017-01-02T07:45:00Z,NA,NA,NA,NA,NA,NA,0.719
2017-01-02T08:00:00Z,NA,NA,NA,NA,NA,NA,0.719
2017-01-02T08:15:00Z,NA,NA,NA,NA,NA,NA,0.7179999999999999
2017-01-02T08:30:00Z,NA,NA,NA,NA,NA,NA,0.7159999999999999
2017-01-02T08:45:00Z,NA,NA,NA,NA,NA,NA,0.714
2017-01-02T09:00:00Z,NA,NA,NA,NA,NA,NA,0.715
2017-01-02T09:15:00Z,NA,NA,NA,NA,NA,NA,0.7129999999999999
2017-01-02T09:30:00Z,NA,NA,NA,NA,NA,NA,0.7109999999999999
2017-01-02T09:45:00Z,NA,NA,NA,NA,NA,NA,0.7129999999999999
2017-01-02T10:00:00Z,NA,NA,NA,NA,NA,NA,0.712
2017-01-02T10:15:00Z,NA,NA,NA,NA,NA,NA,0.7109999999999999
2017-01-02T10:30:00Z,NA,NA,NA,NA,NA,NA,0.71
2017-01-02T10:45:00Z,NA,NA,NA,NA,NA,NA,0.71
2017-01-02T11:00:00Z,NA,NA,NA,NA,NA,NA,0.71
2017-01-02T11:15:00Z,NA,NA,NA,NA,NA,NA,0.7079999999999999
2017-01-02T11:30:00Z,NA,NA,NA,NA,NA,NA,0.7079999999999999
2017-01-02T11:45:00Z,NA,NA,NA,NA,NA,NA,0.707
2017-01-02T12:00:00Z,NA,NA,NA,NA,NA,NA,0.707
2017-01-02T12:15:00Z,NA,NA,NA,NA,NA,NA,0.707
2017-01-02T12:30:00Z,NA,NA,NA,NA,NA,NA,0.704
2017-01-02T12:45:00Z,NA,NA,NA,NA,NA,NA,0.7059999999999998
2017-01-02T13:00:00Z,NA,NA,NA,NA,NA,NA,0.704
2017-01-02T13:15:00Z,NA,NA,NA,NA,NA,NA,0.704
2017-01-02T13:30:00Z,NA,NA,NA,NA,NA,NA,0.7029999999999998
2017-01-02T13:45:00Z,NA,NA,NA,NA,NA,NA,0.704
2017-01-02T14:00:00Z,NA,NA,NA,NA,NA,NA,0.7020000000000001
2017-01-02T14:15:00Z,NA,NA,NA,NA,NA,NA,0.7029999999999998
2017-01-02T14:30:00Z,NA,NA,NA,NA,NA,NA,0.7020000000000001
2017-01-02T14:45:00Z,NA,NA,NA,NA,NA,NA,0.7009999999999998
2017-01-02T15:00:00Z,NA,NA,NA,NA,NA,NA,0.7000000000000001
2017-01-02T15:15:00Z,NA,NA,NA,NA,NA,NA,0.7029999999999998
2017-01-02T15:30:00Z,NA,NA,NA,NA,NA,NA,0.7009999999999998
2017-01-02T15:45:00Z,NA,NA,NA,NA,NA,NA,0.7009999999999998
2017-01-02T16:00:00Z,NA,NA,NA,NA,NA,NA,0.7009999999999998
2017-01-02T16:15:00Z,NA,NA,NA,NA,NA,NA,0.7020000000000001
2017-01-02T16:30:00Z,NA,NA,NA,NA,NA,NA,0.7020000000000001
2017-01-02T16:45:00Z,NA,NA,NA,NA,NA,NA,0.6990000000000001
2017-01-02T17:00:00Z,NA,NA,NA,NA,NA,NA,0.7000000000000001
2017-01-02T17:15:00Z,NA,NA,NA,NA,NA,NA,0.7000000000000001
2017-01-02T17:30:00Z,NA,NA,NA,NA,NA,NA,0.6990000000000001
2017-01-02T17:45:00Z,NA,NA,NA,NA,NA,NA,0.7000000000000001
2017-01-02T18:00:00Z,NA,NA,NA,NA,NA,NA,0.698
2017-01-02T18:15:00Z,NA,NA,NA,NA,NA,NA,0.698
2017-01-02T18:30:00Z,NA,NA,NA,NA,NA,NA,0.6990000000000001
2017-01-02T18:45:00Z,NA,NA,NA,NA,NA,NA,0.6970000000000001
2017-01-02T19:00:00Z,NA,NA,NA,NA,NA,NA,0.6970000000000001
2017-01-02T19:15:00Z,NA,NA,NA,NA,NA,NA,0.698
2017-01-02T19:30:00Z,NA,NA,NA,NA,NA,NA,0.698
2017-01-02T19:45:00Z,NA,NA,NA,NA,NA,NA,0.696
2017-01-02T20:00:00Z,NA,NA,NA,NA,NA,NA,0.6970000000000001
2017-01-02T20:15:00Z,NA,NA,NA,NA,NA,NA,0.6950000000000001
2017-01-02T20:30:00Z,NA,NA,NA,NA,NA,NA,0.6950000000000001
2017-01-02T20:45:00Z,NA,NA,NA,NA,NA,NA,0.6950000000000001
2017-01-02T21:00:00Z,NA,NA,NA,NA,NA,NA,0.6940000000000001
2017-01-02T21:15:00Z,NA,NA,NA,NA,NA,NA,0.6950000000000001
2017-01-02T21:30:00Z,NA,NA,NA,NA,NA,NA,0.6950000000000001
2017-01-02T21:45:00Z,NA,NA,NA,NA,NA,NA,0.6940000000000001
2017-01-02T22:00:00Z,NA,NA,NA,NA,NA,NA,0.6950000000000001
2017-01-02T22:15:00Z,NA,NA,NA,NA,NA,NA,0.6950000000000001
2017-01-02T22:30:00Z,NA,NA,NA,NA,NA,NA,0.693
2017-01-02T22:45:00Z,NA,NA,NA,NA,NA,NA,0.6920000000000001
2017-01-02T23:00:00Z,NA,NA,NA,NA,NA,NA,0.691
2017-01-02T23:15:00Z,NA,NA,NA,NA,NA,NA,0.693
2017-01-02T23:30:00Z,NA,NA,NA,NA,NA,NA,0.6920000000000001
2017-01-02T23:45:00Z,NA,NA,NA,NA,NA,NA,0.6920000000000001
2017-01-03T00:00:00Z,NA,NA,NA,NA,NA,NA,0.691
2017-01-03T00:15:00Z,NA,NA,NA,NA,NA,NA,0.691
2017-01-03T00:30:00Z,NA,NA,NA,NA,NA,NA,0.6900000000000001
2017-01-03T00:45:00Z,NA,NA,NA,NA,NA,NA,0.6900000000000001
2017-01-03T01:00:00Z,NA,NA,NA,NA,NA,NA,0.6900000000000001
2017-01-03T01:15:00Z,NA,NA,NA,NA,NA,NA,0.6890000000000001
2017-01-03T01:30:00Z,NA,NA,NA,NA,NA,NA,0.6890000000000001
2017-01-03T01:45:00Z,NA,NA,NA,NA,NA,NA,0.6900000000000001
2017-01-03T02:00:00Z,NA,NA,NA,NA,NA,NA,0.6900000000000001
2017-01-03T02:15:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T02:30:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T02:45:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T03:00:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T03:15:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T03:30:00Z,NA,NA,NA,NA,NA,NA,0.6859999999999999
2017-01-03T03:45:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T04:00:00Z,NA,NA,NA,NA,NA,NA,0.6859999999999999
2017-01-03T04:15:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T04:30:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T04:45:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T05:00:00Z,NA,NA,NA,NA,NA,NA,0.6859999999999999
2017-01-03T05:15:00Z,NA,NA,NA,NA,NA,NA,0.6859999999999999
2017-01-03T05:30:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T05:45:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T06:00:00Z,NA,NA,NA,NA,NA,NA,0.6859999999999999
2017-01-03T06:15:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T06:30:00Z,NA,NA,NA,NA,NA,NA,0.6859999999999999
2017-01-03T06:45:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T07:00:00Z,NA,NA,NA,NA,NA,NA,0.685
2017-01-03T07:15:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T07:30:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T07:45:00Z,NA,NA,NA,NA,NA,NA,0.688
2017-01-03T08:00:00Z,NA,NA,NA,NA,NA,NA,0.687
2017-01-03T08:15:00Z,NA,NA,NA,NA,NA,NA,0.6920000000000001
2017-01-03T08:30:00Z,NA,NA,NA,NA,NA,NA,0.691
2017-01-03T08:45:00Z,NA,NA,NA,NA,NA,NA,0.6920000000000001
2017-01-03T09:00:00Z,NA,NA,NA,NA,NA,NA,0.693
2017-01-03T09:15:00Z,NA,NA,NA,NA,NA,NA,0.6940000000000001
2017-01-03T09:30:00Z,NA,NA,NA,NA,NA,NA,0.696
2017-01-03T09:45:00Z,NA,NA,NA,NA,NA,NA,0.698
2017-01-03T10:00:00Z,NA,NA,NA,NA,NA,NA,0.7009999999999998
2017-01-03T10:15:00Z,NA,NA,NA,NA,NA,NA,0.7059999999999998
2017-01-03T10:30:00Z,NA,NA,NA,NA,NA,NA,0.7079999999999999
2017-01-03T10:45:00Z,NA,NA,NA,NA,NA,NA,0.709
2017-01-03T11:00:00Z,NA,NA,NA,NA,NA,NA,0.7129999999999999
2017-01-03T11:15:00Z,NA,NA,NA,NA,NA,NA,0.7129999999999999
2017-01-03T11:30:00Z,NA,NA,NA,NA,NA,NA,0.714
2017-01-03T11:45:00Z,NA,NA,NA,NA,NA,NA,0.7179999999999999
2017-01-03T12:00:00Z,NA,NA,NA,NA,NA,NA,0.722
2017-01-03T12:15:00Z,NA,NA,NA,NA,NA,NA,0.72
2017-01-03T12:30:00Z,NA,NA,NA,NA,NA,NA,0.7209999999999999
2017-01-03T12:45:00Z,NA,NA,NA,NA,NA,NA,0.725
2017-01-03T13:00:00Z,NA,NA,NA,NA,NA,NA,0.7229999999999999
2017-01-03T13:15:00Z,NA,NA,NA,NA,NA,NA,0.725
2017-01-03T13:30:00Z,NA,NA,NA,NA,NA,NA,0.73
2017-01-03T13:45:00Z,NA,NA,NA,NA,NA,NA,0.729
2017-01-03T14:00:00Z,NA,NA,NA,NA,NA,NA,0.7309999999999999
2017-01-03T14:15:00Z,NA,NA,NA,NA,NA,NA,0.7329999999999999
2017-01-03T14:30:00Z,NA,NA,NA,NA,NA,NA,0.734
2017-01-03T14:45:00Z,NA,NA,NA,NA,NA,NA,0.7359999999999999
2017-01-03T15:00:00Z,NA,NA,NA,NA,NA,NA,0.737
2017-01-03T15:15:00Z,NA,NA,NA,NA,NA,NA,0.739
2017-01-03T15:30:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-03T15:45:00Z,NA,NA,NA,NA,NA,NA,0.742
2017-01-03T16:00:00Z,NA,NA,NA,NA,NA,NA,0.7429999999999999
2017-01-03T16:15:00Z,NA,NA,NA,NA,NA,NA,0.7459999999999999
2017-01-03T16:30:00Z,NA,NA,NA,NA,NA,NA,0.7459999999999999
2017-01-03T16:45:00Z,NA,NA,NA,NA,NA,NA,0.749
2017-01-03T17:00:00Z,NA,NA,NA,NA,NA,NA,0.749
2017-01-03T17:15:00Z,NA,NA,NA,NA,NA,NA,0.752
2017-01-03T17:30:00Z,NA,NA,NA,NA,NA,NA,0.7509999999999999
2017-01-03T17:45:00Z,NA,NA,NA,NA,NA,NA,0.7559999999999999
2017-01-03T18:00:00Z,NA,NA,NA,NA,NA,NA,0.757
2017-01-03T18:15:00Z,NA,NA,NA,NA,NA,NA,0.759
2017-01-03T18:30:00Z,NA,NA,NA,NA,NA,NA,0.76
2017-01-03T18:45:00Z,NA,NA,NA,NA,NA,NA,0.7609999999999999
2017-01-03T19:00:00Z,NA,NA,NA,NA,NA,NA,0.7629999999999999
2017-01-03T19:15:00Z,NA,NA,NA,NA,NA,NA,0.7659999999999999
2017-01-03T19:30:00Z,NA,NA,NA,NA,NA,NA,0.7659999999999999
2017-01-03T19:45:00Z,NA,NA,NA,NA,NA,NA,0.7659999999999999
2017-01-03T20:00:00Z,NA,NA,NA,NA,NA,NA,0.7679999999999999
2017-01-03T20:15:00Z,NA,NA,NA,NA,NA,NA,0.7709999999999999
2017-01-03T20:30:00Z,NA,NA,NA,NA,NA,NA,0.772
2017-01-03T20:45:00Z,NA,NA,NA,NA,NA,NA,0.774
2017-01-03T21:00:00Z,NA,NA,NA,NA,NA,NA,0.7779999999999999
2017-01-03T21:15:00Z,NA,NA,NA,NA,NA,NA,0.779
2017-01-03T21:30:00Z,NA,NA,NA,NA,NA,NA,0.78
2017-01-03T21:45:00Z,NA,NA,NA,NA,NA,NA,0.779
2017-01-03T22:00:00Z,NA,NA,NA,NA,NA,NA,0.784
2017-01-03T22:15:00Z,NA,NA,NA,NA,NA,NA,0.7859999999999999
2017-01-03T22:30:00Z,NA,NA,NA,NA,NA,NA,0.7879999999999999
2017-01-03T22:45:00Z,NA,NA,NA,NA,NA,NA,0.7879999999999999
2017-01-03T23:00:00Z,NA,NA,NA,NA,NA,NA,0.7909999999999999
2017-01-03T23:15:00Z,NA,NA,NA,NA,NA,NA,0.7929999999999999
2017-01-03T23:30:00Z,NA,NA,NA,NA,NA,NA,0.7909999999999999
2017-01-03T23:45:00Z,NA,NA,NA,NA,NA,NA,0.794
2017-01-04T00:00:00Z,NA,NA,NA,NA,NA,NA,0.795
2017-01-04T00:15:00Z,NA,NA,NA,NA,NA,NA,0.799
2017-01-04T00:30:00Z,NA,NA,NA,NA,NA,NA,0.7979999999999999
2017-01-04T00:45:00Z,NA,NA,NA,NA,NA,NA,0.807
2017-01-04T01:00:00Z,NA,NA,NA,NA,NA,NA,0.804
2017-01-04T01:15:00Z,NA,NA,NA,NA,NA,NA,0.8059999999999999
2017-01-04T01:30:00Z,NA,NA,NA,NA,NA,NA,0.8029999999999999
2017-01-04T01:45:00Z,NA,NA,NA,NA,NA,NA,0.8029999999999999
2017-01-04T02:00:00Z,NA,NA,NA,NA,NA,NA,0.81
2017-01-04T02:15:00Z,NA,NA,NA,NA,NA,NA,0.807
2017-01-04T02:30:00Z,NA,NA,NA,NA,NA,NA,0.81
2017-01-04T02:45:00Z,NA,NA,NA,NA,NA,NA,0.8109999999999999
2017-01-04T03:00:00Z,NA,NA,NA,NA,NA,NA,0.8059999999999999
2017-01-04T03:15:00Z,NA,NA,NA,NA,NA,NA,0.8109999999999999
2017-01-04T03:30:00Z,NA,NA,NA,NA,NA,NA,0.813
2017-01-04T03:45:00Z,NA,NA,NA,NA,NA,NA,0.8170000000000001
2017-01-04T04:00:00Z,NA,NA,NA,NA,NA,NA,0.8140000000000001
2017-01-04T04:15:00Z,NA,NA,NA,NA,NA,NA,0.8150000000000001
2017-01-04T04:30:00Z,NA,NA,NA,NA,NA,NA,0.812
2017-01-04T04:45:00Z,NA,NA,NA,NA,NA,NA,0.813
2017-01-04T05:00:00Z,NA,NA,NA,NA,NA,NA,0.8150000000000001
2017-01-04T05:15:00Z,NA,NA,NA,NA,NA,NA,0.8170000000000001
2017-01-04T05:30:00Z,NA,NA,NA,NA,NA,NA,0.816
2017-01-04T05:45:00Z,NA,NA,NA,NA,NA,NA,0.818
2017-01-04T06:00:00Z,NA,NA,NA,NA,NA,NA,0.818
2017-01-04T06:15:00Z,NA,NA,NA,NA,NA,NA,0.8170000000000001
2017-01-04T06:30:00Z,NA,NA,NA,NA,NA,NA,0.818
2017-01-04T06:45:00Z,NA,NA,NA,NA,NA,NA,0.8220000000000001
2017-01-04T07:00:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T07:15:00Z,NA,NA,NA,NA,NA,NA,0.8190000000000001
2017-01-04T07:30:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T07:45:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T08:00:00Z,NA,NA,NA,NA,NA,NA,0.821
2017-01-04T08:15:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T08:30:00Z,NA,NA,NA,NA,NA,NA,0.821
2017-01-04T08:45:00Z,NA,NA,NA,NA,NA,NA,0.8200000000000001
2017-01-04T09:00:00Z,NA,NA,NA,NA,NA,NA,0.8220000000000001
2017-01-04T09:15:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T09:30:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T09:45:00Z,NA,NA,NA,NA,NA,NA,0.826
2017-01-04T10:00:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T10:15:00Z,NA,NA,NA,NA,NA,NA,0.8220000000000001
2017-01-04T10:30:00Z,NA,NA,NA,NA,NA,NA,0.826
2017-01-04T10:45:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T11:00:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T11:15:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T11:30:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T11:45:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T12:00:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T12:15:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T12:30:00Z,NA,NA,NA,NA,NA,NA,0.8240000000000001
2017-01-04T12:45:00Z,NA,NA,NA,NA,NA,NA,0.8240000000000001
2017-01-04T13:00:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T13:15:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T13:30:00Z,NA,NA,NA,NA,NA,NA,0.8240000000000001
2017-01-04T13:45:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T14:00:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T14:15:00Z,NA,NA,NA,NA,NA,NA,0.823
2017-01-04T14:30:00Z,NA,NA,NA,NA,NA,NA,0.8250000000000001
2017-01-04T14:45:00Z,NA,NA,NA,NA,NA,NA,0.823
