Group,Desc,Text,long,lat,LineGroupId,Club
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93283,55.98682,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93261,55.987,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93267,55.987141,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93288,55.98727,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.9337,55.987572,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93423,55.987881,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93486,55.988071,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93564,55.9879,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93591,55.987701,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93641,55.98769,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93685,55.987881,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93756,55.988682,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93747,55.98904,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93772,55.989311,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93864,55.989861,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93856,55.99007,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93791,55.990181,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93759,55.990372,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93763,55.99057,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93786,55.99073,101,HI-LF
Skjern Å - Fiskevand,Skjern Å - Fiskevand,"Fiskesæson, fredningstider og mindstemål https://www.hi-lf.dk/fiskevande/regler/",8.93834,55.99086,101,HI-LF
