Date,Place,Level
2013-01-01T00:00:00Z,Karup By,NA
2013-01-01T00:00:00Z,Nørkærbro,NA
2013-01-01T00:00:00Z,Hagebro,0.25676214828435273
2013-01-01T00:14:00Z,Karup By,NA
2013-01-01T00:14:00Z,Nørkærbro,NA
2013-01-01T00:14:00Z,Hagebro,0.2577621482843522
2013-01-01T00:29:00Z,Karup By,NA
2013-01-01T00:29:00Z,Nørkærbro,NA
2013-01-01T00:29:00Z,Hagebro,0.2607621482843523
2013-01-01T00:44:00Z,Karup By,NA
2013-01-01T00:44:00Z,Nørkærbro,NA
2013-01-01T00:44:00Z,Hagebro,0.2637621482843524
2013-01-01T00:59:00Z,Karup By,NA
2013-01-01T00:59:00Z,Nørkærbro,NA
2013-01-01T00:59:00Z,Hagebro,0.2667621482843525
2013-01-01T01:14:00Z,Karup By,NA
2013-01-01T01:14:00Z,Nørkærbro,NA
2013-01-01T01:14:00Z,Hagebro,0.2687621482843532
2013-01-01T01:29:00Z,Karup By,NA
2013-01-01T01:29:00Z,Nørkærbro,NA
2013-01-01T01:29:00Z,Hagebro,0.2707621482843521
2013-01-01T01:44:00Z,Karup By,NA
2013-01-01T01:44:00Z,Nørkærbro,NA
2013-01-01T01:44:00Z,Hagebro,0.27276214828435275
2013-01-01T01:59:00Z,Karup By,NA
2013-01-01T01:59:00Z,Nørkærbro,NA
2013-01-01T01:59:00Z,Hagebro,0.27576214828435286
2013-01-01T02:14:00Z,Karup By,NA
2013-01-01T02:14:00Z,Nørkærbro,NA
2013-01-01T02:14:00Z,Hagebro,0.2767621482843523
2013-01-01T02:29:00Z,Karup By,NA
2013-01-01T02:29:00Z,Nørkærbro,NA
2013-01-01T02:29:00Z,Hagebro,0.28076214828435186
2013-01-01T02:44:00Z,Karup By,NA
2013-01-01T02:44:00Z,Nørkærbro,NA
2013-01-01T02:44:00Z,Hagebro,0.28276214828435253
2013-01-01T02:59:00Z,Karup By,NA
2013-01-01T02:59:00Z,Nørkærbro,NA
2013-01-01T02:59:00Z,Hagebro,0.283762148284352
2013-01-01T03:14:00Z,Karup By,NA
2013-01-01T03:14:00Z,Nørkærbro,NA
2013-01-01T03:14:00Z,Hagebro,0.2847621482843532
2013-01-01T03:29:00Z,Karup By,NA
2013-01-01T03:29:00Z,Nørkærbro,NA
2013-01-01T03:29:00Z,Hagebro,0.28576214828435265
2013-01-01T03:44:00Z,Karup By,NA
2013-01-01T03:44:00Z,Nørkærbro,NA
2013-01-01T03:44:00Z,Hagebro,0.28876214828435276
2013-01-01T03:59:00Z,Karup By,NA
2013-01-01T03:59:00Z,Nørkærbro,NA
2013-01-01T03:59:00Z,Hagebro,0.29076214828435343
2013-01-01T04:14:00Z,Karup By,NA
2013-01-01T04:14:00Z,Nørkærbro,NA
2013-01-01T04:14:00Z,Hagebro,0.29076214828435343
2013-01-01T04:29:00Z,Karup By,NA
2013-01-01T04:29:00Z,Nørkærbro,NA
2013-01-01T04:29:00Z,Hagebro,0.2927621482843523
2013-01-01T04:44:00Z,Karup By,NA
2013-01-01T04:44:00Z,Nørkærbro,NA
2013-01-01T04:44:00Z,Hagebro,0.2927621482843523
2013-01-01T04:59:00Z,Karup By,NA
2013-01-01T04:59:00Z,Nørkærbro,NA
2013-01-01T04:59:00Z,Hagebro,0.29576214828435243
2013-01-01T05:14:00Z,Karup By,NA
2013-01-01T05:14:00Z,Nørkærbro,NA
2013-01-01T05:14:00Z,Hagebro,0.29576214828435243
2013-01-01T05:29:00Z,Karup By,NA
2013-01-01T05:29:00Z,Nørkærbro,NA
