Date,Place,Level,LevelRelative
2021-01-17T16:45:00Z,Vorgod Å - Vandmøllen (055416),0.622,-0.393
2021-01-17T16:45:00Z,Skjern Å - Sandfeldvej (055414),0.916,-0.195
2021-01-17T16:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.103,-0.023
2021-01-17T16:45:00Z,Skjern Å - Alergaard (001862),-4.282,-0.101
2021-01-17T16:45:00Z,Rind Å - Arnborg kirke (054757),0.805,-0.16
2021-01-17T16:45:00Z,Omme Å - Sønderskov bro (001855),-1.424,0.123
2021-01-17T16:45:00Z,Fjederholt Å - A18 (052386),0.473,-0.261
2021-01-17T16:30:00Z,Vorgod Å - Vandmøllen (055416),0.622,-0.393
2021-01-17T16:30:00Z,Skjern Å - Sandfeldvej (055414),0.917,-0.194
2021-01-17T16:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.101,-0.025
2021-01-17T16:30:00Z,Skjern Å - Alergaard (001862),-4.28,-0.099
2021-01-17T16:30:00Z,Rind Å - Arnborg kirke (054757),0.804,-0.161
2021-01-17T16:30:00Z,Omme Å - Sønderskov bro (001855),-1.424,0.123
2021-01-17T16:30:00Z,Fjederholt Å - A18 (052386),0.472,-0.262
2021-01-17T16:15:00Z,Vorgod Å - Vandmøllen (055416),0.623,-0.392
2021-01-17T16:15:00Z,Skjern Å - Sandfeldvej (055414),0.918,-0.193
2021-01-17T16:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.101,-0.025
2021-01-17T16:15:00Z,Skjern Å - Alergaard (001862),-4.278,-0.097
2021-01-17T16:15:00Z,Rind Å - Arnborg kirke (054757),0.805,-0.16
2021-01-17T16:15:00Z,Omme Å - Sønderskov bro (001855),-1.424,0.123
2021-01-17T16:15:00Z,Fjederholt Å - A18 (052386),0.475,-0.259
2021-01-17T16:00:00Z,Vorgod Å - Vandmøllen (055416),0.624,-0.391
2021-01-17T16:00:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.19
2021-01-17T16:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.101,-0.025
2021-01-17T16:00:00Z,Skjern Å - Alergaard (001862),-4.272,-0.091
2021-01-17T16:00:00Z,Rind Å - Arnborg kirke (054757),0.805,-0.16
2021-01-17T16:00:00Z,Omme Å - Sønderskov bro (001855),-1.423,0.124
2021-01-17T16:00:00Z,Fjederholt Å - A18 (052386),0.473,-0.261
2021-01-17T15:45:00Z,Vorgod Å - Vandmøllen (055416),0.623,-0.392
2021-01-17T15:45:00Z,Skjern Å - Sandfeldvej (055414),0.922,-0.189
2021-01-17T15:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.103,-0.023
2021-01-17T15:45:00Z,Skjern Å - Alergaard (001862),-4.276,-0.095
2021-01-17T15:45:00Z,Rind Å - Arnborg kirke (054757),0.807,-0.158
2021-01-17T15:45:00Z,Omme Å - Sønderskov bro (001855),-1.422,0.125
2021-01-17T15:45:00Z,Fjederholt Å - A18 (052386),0.473,-0.261
2021-01-17T15:30:00Z,Vorgod Å - Vandmøllen (055416),0.623,-0.392
2021-01-17T15:30:00Z,Skjern Å - Sandfeldvej (055414),0.923,-0.188
2021-01-17T15:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.101,-0.025
2021-01-17T15:30:00Z,Skjern Å - Alergaard (001862),-4.276,-0.095
2021-01-17T15:30:00Z,Rind Å - Arnborg kirke (054757),0.806,-0.159
2021-01-17T15:30:00Z,Omme Å - Sønderskov bro (001855),-1.422,0.125
2021-01-17T15:30:00Z,Fjederholt Å - A18 (052386),0.475,-0.259
2021-01-17T15:15:00Z,Vorgod Å - Vandmøllen (055416),0.624,-0.391
2021-01-17T15:15:00Z,Skjern Å - Sandfeldvej (055414),0.926,-0.185
2021-01-17T15:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.103,-0.023
2021-01-17T15:15:00Z,Skjern Å - Alergaard (001862),-4.275,-0.094
2021-01-17T15:15:00Z,Rind Å - Arnborg kirke (054757),0.808,-0.157
2021-01-17T15:15:00Z,Omme Å - Sønderskov bro (001855),-1.421,0.126
2021-01-17T15:15:00Z,Fjederholt Å - A18 (052386),0.475,-0.259
2021-01-17T15:00:00Z,Vorgod Å - Vandmøllen (055416),0.623,-0.392
2021-01-17T15:00:00Z,Skjern Å - Sandfeldvej (055414),0.928,-0.183
2021-01-17T15:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.104,-0.022
2021-01-17T15:00:00Z,Skjern Å - Alergaard (001862),-4.272,-0.091
2021-01-17T15:00:00Z,Rind Å - Arnborg kirke (054757),0.81,-0.155
2021-01-17T15:00:00Z,Omme Å - Sønderskov bro (001855),-1.42,0.127
2021-01-17T15:00:00Z,Fjederholt Å - A18 (052386),0.475,-0.259
2021-01-17T14:45:00Z,Vorgod Å - Vandmøllen (055416),0.624,-0.391
2021-01-17T14:45:00Z,Skjern Å - Sandfeldvej (055414),0.93,-0.181
2021-01-17T14:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.104,-0.022
2021-01-17T14:45:00Z,Skjern Å - Alergaard (001862),-4.273,-0.092
2021-01-17T14:45:00Z,Rind Å - Arnborg kirke (054757),0.808,-0.157
2021-01-17T14:45:00Z,Omme Å - Sønderskov bro (001855),-1.419,0.128
2021-01-17T14:45:00Z,Fjederholt Å - A18 (052386),0.476,-0.258
2021-01-17T14:30:00Z,Vorgod Å - Vandmøllen (055416),0.623,-0.392
2021-01-17T14:30:00Z,Skjern Å - Sandfeldvej (055414),0.933,-0.178
2021-01-17T14:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.103,-0.023
2021-01-17T14:30:00Z,Skjern Å - Alergaard (001862),-4.275,-0.094
2021-01-17T14:30:00Z,Rind Å - Arnborg kirke (054757),0.812,-0.153
2021-01-17T14:30:00Z,Omme Å - Sønderskov bro (001855),-1.419,0.128
2021-01-17T14:30:00Z,Fjederholt Å - A18 (052386),0.475,-0.259
2021-01-17T14:15:00Z,Vorgod Å - Vandmøllen (055416),0.624,-0.391
2021-01-17T14:15:00Z,Skjern Å - Sandfeldvej (055414),0.935,-0.176
2021-01-17T14:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.107,-0.019
2021-01-17T14:15:00Z,Skjern Å - Alergaard (001862),-4.27,-0.089
2021-01-17T14:15:00Z,Rind Å - Arnborg kirke (054757),0.806,-0.159
2021-01-17T14:15:00Z,Omme Å - Sønderskov bro (001855),-1.418,0.129
2021-01-17T14:15:00Z,Fjederholt Å - A18 (052386),0.476,-0.258
2021-01-17T14:00:00Z,Vorgod Å - Vandmøllen (055416),0.626,-0.389
2021-01-17T14:00:00Z,Skjern Å - Sandfeldvej (055414),0.936,-0.175
2021-01-17T14:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.106,-0.02
2021-01-17T14:00:00Z,Skjern Å - Alergaard (001862),-4.277,-0.096
2021-01-17T14:00:00Z,Rind Å - Arnborg kirke (054757),0.808,-0.157
2021-01-17T14:00:00Z,Omme Å - Sønderskov bro (001855),-1.418,0.129
2021-01-17T14:00:00Z,Fjederholt Å - A18 (052386),0.476,-0.258
2021-01-17T13:45:00Z,Vorgod Å - Vandmøllen (055416),0.625,-0.39
2021-01-17T13:45:00Z,Skjern Å - Sandfeldvej (055414),0.939,-0.172
2021-01-17T13:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.106,-0.02
2021-01-17T13:45:00Z,Skjern Å - Alergaard (001862),-4.277,-0.096
2021-01-17T13:45:00Z,Rind Å - Arnborg kirke (054757),0.809,-0.156
2021-01-17T13:45:00Z,Omme Å - Sønderskov bro (001855),-1.418,0.129
2021-01-17T13:45:00Z,Fjederholt Å - A18 (052386),0.476,-0.258
2021-01-17T13:30:00Z,Vorgod Å - Vandmøllen (055416),0.626,-0.389
2021-01-17T13:30:00Z,Skjern Å - Sandfeldvej (055414),0.941,-0.17
2021-01-17T13:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.106,-0.02
2021-01-17T13:30:00Z,Skjern Å - Alergaard (001862),-4.278,-0.097
2021-01-17T13:30:00Z,Rind Å - Arnborg kirke (054757),0.81,-0.155
2021-01-17T13:30:00Z,Omme Å - Sønderskov bro (001855),-1.417,0.13
2021-01-17T13:30:00Z,Fjederholt Å - A18 (052386),0.477,-0.257
2021-01-17T13:15:00Z,Vorgod Å - Vandmøllen (055416),0.626,-0.389
2021-01-17T13:15:00Z,Skjern Å - Sandfeldvej (055414),0.942,-0.169
2021-01-17T13:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.108,-0.018
2021-01-17T13:15:00Z,Skjern Å - Alergaard (001862),-4.267,-0.086
2021-01-17T13:15:00Z,Rind Å - Arnborg kirke (054757),0.809,-0.156
2021-01-17T13:15:00Z,Omme Å - Sønderskov bro (001855),-1.416,0.131
2021-01-17T13:15:00Z,Fjederholt Å - A18 (052386),0.476,-0.258
2021-01-17T13:00:00Z,Vorgod Å - Vandmøllen (055416),0.627,-0.388
2021-01-17T13:00:00Z,Skjern Å - Sandfeldvej (055414),0.945,-0.166
2021-01-17T13:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.105,-0.021
2021-01-17T13:00:00Z,Skjern Å - Alergaard (001862),-4.273,-0.092
2021-01-17T13:00:00Z,Rind Å - Arnborg kirke (054757),0.808,-0.157
2021-01-17T13:00:00Z,Omme Å - Sønderskov bro (001855),-1.416,0.131
2021-01-17T13:00:00Z,Fjederholt Å - A18 (052386),0.478,-0.256
2021-01-17T12:45:00Z,Vorgod Å - Vandmøllen (055416),0.626,-0.389
2021-01-17T12:45:00Z,Skjern Å - Sandfeldvej (055414),0.946,-0.165
2021-01-17T12:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.108,-0.018
2021-01-17T12:45:00Z,Skjern Å - Alergaard (001862),-4.269,-0.088
2021-01-17T12:45:00Z,Rind Å - Arnborg kirke (054757),0.813,-0.152
2021-01-17T12:45:00Z,Omme Å - Sønderskov bro (001855),-1.416,0.131
2021-01-17T12:45:00Z,Fjederholt Å - A18 (052386),0.476,-0.258
2021-01-17T12:30:00Z,Vorgod Å - Vandmøllen (055416),0.626,-0.389
2021-01-17T12:30:00Z,Skjern Å - Sandfeldvej (055414),0.945,-0.166
2021-01-17T12:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.107,-0.019
2021-01-17T12:30:00Z,Skjern Å - Alergaard (001862),-4.268,-0.087
2021-01-17T12:30:00Z,Rind Å - Arnborg kirke (054757),0.815,-0.15
2021-01-17T12:30:00Z,Omme Å - Sønderskov bro (001855),-1.415,0.132
2021-01-17T12:30:00Z,Fjederholt Å - A18 (052386),0.478,-0.256
2021-01-17T12:15:00Z,Vorgod Å - Vandmøllen (055416),0.627,-0.388
2021-01-17T12:15:00Z,Skjern Å - Sandfeldvej (055414),0.947,-0.164
2021-01-17T12:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.105,-0.021
2021-01-17T12:15:00Z,Skjern Å - Alergaard (001862),-4.272,-0.091
2021-01-17T12:15:00Z,Rind Å - Arnborg kirke (054757),0.816,-0.149
2021-01-17T12:15:00Z,Omme Å - Sønderskov bro (001855),-1.414,0.133
2021-01-17T12:15:00Z,Fjederholt Å - A18 (052386),0.478,-0.256
2021-01-17T12:00:00Z,Vorgod Å - Vandmøllen (055416),0.627,-0.388
2021-01-17T12:00:00Z,Skjern Å - Sandfeldvej (055414),0.948,-0.163
2021-01-17T12:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.109,-0.017
2021-01-17T12:00:00Z,Skjern Å - Alergaard (001862),-4.267,-0.086
2021-01-17T12:00:00Z,Rind Å - Arnborg kirke (054757),0.812,-0.153
2021-01-17T12:00:00Z,Omme Å - Sønderskov bro (001855),-1.414,0.133
2021-01-17T12:00:00Z,Fjederholt Å - A18 (052386),0.478,-0.256
2021-01-17T11:45:00Z,Vorgod Å - Vandmøllen (055416),0.629,-0.386
2021-01-17T11:45:00Z,Skjern Å - Sandfeldvej (055414),0.948,-0.163
2021-01-17T11:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.109,-0.017
2021-01-17T11:45:00Z,Skjern Å - Alergaard (001862),-4.27,-0.089
2021-01-17T11:45:00Z,Rind Å - Arnborg kirke (054757),0.812,-0.153
2021-01-17T11:45:00Z,Omme Å - Sønderskov bro (001855),-1.413,0.134
2021-01-17T11:45:00Z,Fjederholt Å - A18 (052386),0.478,-0.256
2021-01-17T11:30:00Z,Vorgod Å - Vandmøllen (055416),0.629,-0.386
2021-01-17T11:30:00Z,Skjern Å - Sandfeldvej (055414),0.95,-0.161
2021-01-17T11:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.11,-0.016
2021-01-17T11:30:00Z,Skjern Å - Alergaard (001862),-4.269,-0.088
2021-01-17T11:30:00Z,Rind Å - Arnborg kirke (054757),0.817,-0.148
2021-01-17T11:30:00Z,Omme Å - Sønderskov bro (001855),-1.413,0.134
2021-01-17T11:30:00Z,Fjederholt Å - A18 (052386),0.479,-0.255
2021-01-17T11:15:00Z,Vorgod Å - Vandmøllen (055416),0.629,-0.386
2021-01-17T11:15:00Z,Skjern Å - Sandfeldvej (055414),0.95,-0.161
2021-01-17T11:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.109,-0.017
2021-01-17T11:15:00Z,Skjern Å - Alergaard (001862),-4.268,-0.087
2021-01-17T11:15:00Z,Rind Å - Arnborg kirke (054757),0.815,-0.15
2021-01-17T11:15:00Z,Omme Å - Sønderskov bro (001855),-1.412,0.135
2021-01-17T11:15:00Z,Fjederholt Å - A18 (052386),0.477,-0.257
2021-01-17T11:00:00Z,Vorgod Å - Vandmøllen (055416),0.629,-0.386
2021-01-17T11:00:00Z,Skjern Å - Sandfeldvej (055414),0.95,-0.161
2021-01-17T11:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.111,-0.015
2021-01-17T11:00:00Z,Skjern Å - Alergaard (001862),-4.265,-0.084
2021-01-17T11:00:00Z,Rind Å - Arnborg kirke (054757),0.814,-0.151
2021-01-17T11:00:00Z,Omme Å - Sønderskov bro (001855),-1.411,0.136
2021-01-17T11:00:00Z,Fjederholt Å - A18 (052386),0.479,-0.255
2021-01-17T10:45:00Z,Vorgod Å - Vandmøllen (055416),0.63,-0.385
2021-01-17T10:45:00Z,Skjern Å - Sandfeldvej (055414),0.95,-0.161
2021-01-17T10:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.112,-0.014
2021-01-17T10:45:00Z,Skjern Å - Alergaard (001862),-4.267,-0.086
2021-01-17T10:45:00Z,Rind Å - Arnborg kirke (054757),0.812,-0.153
2021-01-17T10:45:00Z,Omme Å - Sønderskov bro (001855),-1.411,0.136
2021-01-17T10:45:00Z,Fjederholt Å - A18 (052386),0.479,-0.255
2021-01-17T10:30:00Z,Vorgod Å - Vandmøllen (055416),0.629,-0.386
2021-01-17T10:30:00Z,Skjern Å - Sandfeldvej (055414),0.949,-0.162
2021-01-17T10:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.111,-0.015
2021-01-17T10:30:00Z,Skjern Å - Alergaard (001862),-4.273,-0.092
2021-01-17T10:30:00Z,Rind Å - Arnborg kirke (054757),0.814,-0.151
2021-01-17T10:30:00Z,Omme Å - Sønderskov bro (001855),-1.41,0.137
2021-01-17T10:30:00Z,Fjederholt Å - A18 (052386),0.48,-0.254
2021-01-17T10:15:00Z,Vorgod Å - Vandmøllen (055416),0.63,-0.385
2021-01-17T10:15:00Z,Skjern Å - Sandfeldvej (055414),0.951,-0.16
2021-01-17T10:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.111,-0.015
2021-01-17T10:15:00Z,Skjern Å - Alergaard (001862),-4.266,-0.085
2021-01-17T10:15:00Z,Rind Å - Arnborg kirke (054757),0.815,-0.15
2021-01-17T10:15:00Z,Omme Å - Sønderskov bro (001855),-1.41,0.137
2021-01-17T10:15:00Z,Fjederholt Å - A18 (052386),0.477,-0.257
2021-01-17T10:00:00Z,Vorgod Å - Vandmøllen (055416),0.632,-0.383
2021-01-17T10:00:00Z,Skjern Å - Sandfeldvej (055414),0.951,-0.16
2021-01-17T10:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.112,-0.014
2021-01-17T10:00:00Z,Skjern Å - Alergaard (001862),-4.268,-0.087
2021-01-17T10:00:00Z,Rind Å - Arnborg kirke (054757),0.817,-0.148
2021-01-17T10:00:00Z,Omme Å - Sønderskov bro (001855),-1.409,0.138
2021-01-17T10:00:00Z,Fjederholt Å - A18 (052386),0.478,-0.256
2021-01-17T09:45:00Z,Vorgod Å - Vandmøllen (055416),0.631,-0.384
2021-01-17T09:45:00Z,Skjern Å - Sandfeldvej (055414),0.951,-0.16
2021-01-17T09:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.114,-0.012
2021-01-17T09:45:00Z,Skjern Å - Alergaard (001862),-4.269,-0.088
2021-01-17T09:45:00Z,Rind Å - Arnborg kirke (054757),0.82,-0.145
2021-01-17T09:45:00Z,Omme Å - Sønderskov bro (001855),-1.409,0.138
2021-01-17T09:45:00Z,Fjederholt Å - A18 (052386),0.479,-0.255
2021-01-17T09:30:00Z,Vorgod Å - Vandmøllen (055416),0.632,-0.383
2021-01-17T09:30:00Z,Skjern Å - Sandfeldvej (055414),0.951,-0.16
2021-01-17T09:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.112,-0.014
2021-01-17T09:30:00Z,Skjern Å - Alergaard (001862),-4.259,-0.078
2021-01-17T09:30:00Z,Rind Å - Arnborg kirke (054757),0.815,-0.15
2021-01-17T09:30:00Z,Omme Å - Sønderskov bro (001855),-1.408,0.139
2021-01-17T09:30:00Z,Fjederholt Å - A18 (052386),0.479,-0.255
2021-01-17T09:15:00Z,Vorgod Å - Vandmøllen (055416),0.633,-0.382
2021-01-17T09:15:00Z,Skjern Å - Sandfeldvej (055414),0.953,-0.158
2021-01-17T09:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.116,-0.01
2021-01-17T09:15:00Z,Skjern Å - Alergaard (001862),-4.266,-0.085
2021-01-17T09:15:00Z,Rind Å - Arnborg kirke (054757),0.818,-0.147
2021-01-17T09:15:00Z,Omme Å - Sønderskov bro (001855),-1.407,0.14
2021-01-17T09:15:00Z,Fjederholt Å - A18 (052386),0.481,-0.253
2021-01-17T09:00:00Z,Vorgod Å - Vandmøllen (055416),0.632,-0.383
2021-01-17T09:00:00Z,Skjern Å - Sandfeldvej (055414),0.954,-0.157
2021-01-17T09:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.113,-0.013
2021-01-17T09:00:00Z,Skjern Å - Alergaard (001862),-4.264,-0.083
2021-01-17T09:00:00Z,Rind Å - Arnborg kirke (054757),0.815,-0.15
2021-01-17T09:00:00Z,Omme Å - Sønderskov bro (001855),-1.407,0.14
2021-01-17T09:00:00Z,Fjederholt Å - A18 (052386),0.48,-0.254
2021-01-17T08:45:00Z,Vorgod Å - Vandmøllen (055416),0.633,-0.382
2021-01-17T08:45:00Z,Skjern Å - Sandfeldvej (055414),0.952,-0.159
2021-01-17T08:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.116,-0.01
2021-01-17T08:45:00Z,Skjern Å - Alergaard (001862),-4.263,-0.082
2021-01-17T08:45:00Z,Rind Å - Arnborg kirke (054757),0.815,-0.15
2021-01-17T08:45:00Z,Omme Å - Sønderskov bro (001855),-1.406,0.141
2021-01-17T08:45:00Z,Fjederholt Å - A18 (052386),0.479,-0.255
2021-01-17T08:30:00Z,Vorgod Å - Vandmøllen (055416),0.634,-0.381
2021-01-17T08:30:00Z,Skjern Å - Sandfeldvej (055414),0.954,-0.157
2021-01-17T08:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.114,-0.012
2021-01-17T08:30:00Z,Skjern Å - Alergaard (001862),-4.259,-0.078
2021-01-17T08:30:00Z,Rind Å - Arnborg kirke (054757),0.816,-0.149
2021-01-17T08:30:00Z,Omme Å - Sønderskov bro (001855),-1.406,0.141
2021-01-17T08:30:00Z,Fjederholt Å - A18 (052386),0.482,-0.252
2021-01-17T08:15:00Z,Vorgod Å - Vandmøllen (055416),0.634,-0.381
2021-01-17T08:15:00Z,Skjern Å - Sandfeldvej (055414),0.954,-0.157
2021-01-17T08:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.115,-0.011
2021-01-17T08:15:00Z,Skjern Å - Alergaard (001862),-4.266,-0.085
2021-01-17T08:15:00Z,Rind Å - Arnborg kirke (054757),0.819,-0.146
2021-01-17T08:15:00Z,Omme Å - Sønderskov bro (001855),-1.405,0.142
2021-01-17T08:15:00Z,Fjederholt Å - A18 (052386),0.481,-0.253
2021-01-17T08:00:00Z,Vorgod Å - Vandmøllen (055416),0.635,-0.38
2021-01-17T08:00:00Z,Skjern Å - Sandfeldvej (055414),0.955,-0.156
2021-01-17T08:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.116,-0.01
2021-01-17T08:00:00Z,Skjern Å - Alergaard (001862),-4.264,-0.083
2021-01-17T08:00:00Z,Rind Å - Arnborg kirke (054757),0.821,-0.144
2021-01-17T08:00:00Z,Omme Å - Sønderskov bro (001855),-1.405,0.142
2021-01-17T08:00:00Z,Fjederholt Å - A18 (052386),0.483,-0.251
2021-01-17T07:45:00Z,Vorgod Å - Vandmøllen (055416),0.634,-0.381
2021-01-17T07:45:00Z,Skjern Å - Sandfeldvej (055414),0.955,-0.156
2021-01-17T07:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.121,-0.005
2021-01-17T07:45:00Z,Skjern Å - Alergaard (001862),-4.261,-0.08
2021-01-17T07:45:00Z,Rind Å - Arnborg kirke (054757),0.818,-0.147
2021-01-17T07:45:00Z,Omme Å - Sønderskov bro (001855),-1.404,0.143
2021-01-17T07:45:00Z,Fjederholt Å - A18 (052386),0.482,-0.252
2021-01-17T07:30:00Z,Vorgod Å - Vandmøllen (055416),0.635,-0.38
2021-01-17T07:30:00Z,Skjern Å - Sandfeldvej (055414),0.954,-0.157
2021-01-17T07:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.119,-0.007
2021-01-17T07:30:00Z,Skjern Å - Alergaard (001862),-4.262,-0.081
2021-01-17T07:30:00Z,Rind Å - Arnborg kirke (054757),0.822,-0.143
2021-01-17T07:30:00Z,Omme Å - Sønderskov bro (001855),-1.403,0.144
2021-01-17T07:30:00Z,Fjederholt Å - A18 (052386),0.484,-0.25
2021-01-17T07:15:00Z,Vorgod Å - Vandmøllen (055416),0.635,-0.38
2021-01-17T07:15:00Z,Skjern Å - Sandfeldvej (055414),0.955,-0.156
2021-01-17T07:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.12,-0.006
2021-01-17T07:15:00Z,Skjern Å - Alergaard (001862),-4.258,-0.077
2021-01-17T07:15:00Z,Rind Å - Arnborg kirke (054757),0.816,-0.149
2021-01-17T07:15:00Z,Omme Å - Sønderskov bro (001855),-1.403,0.144
2021-01-17T07:15:00Z,Fjederholt Å - A18 (052386),0.484,-0.25
2021-01-17T07:00:00Z,Vorgod Å - Vandmøllen (055416),0.636,-0.379
2021-01-17T07:00:00Z,Skjern Å - Sandfeldvej (055414),0.955,-0.156
2021-01-17T07:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.122,-0.004
2021-01-17T07:00:00Z,Skjern Å - Alergaard (001862),-4.261,-0.08
2021-01-17T07:00:00Z,Rind Å - Arnborg kirke (054757),0.82,-0.145
2021-01-17T07:00:00Z,Omme Å - Sønderskov bro (001855),-1.403,0.144
2021-01-17T07:00:00Z,Fjederholt Å - A18 (052386),0.484,-0.25
2021-01-17T06:45:00Z,Vorgod Å - Vandmøllen (055416),0.636,-0.379
2021-01-17T06:45:00Z,Skjern Å - Sandfeldvej (055414),0.957,-0.154
2021-01-17T06:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.121,-0.005
2021-01-17T06:45:00Z,Skjern Å - Alergaard (001862),-4.26,-0.079
2021-01-17T06:45:00Z,Rind Å - Arnborg kirke (054757),0.821,-0.144
2021-01-17T06:45:00Z,Omme Å - Sønderskov bro (001855),-1.402,0.145
2021-01-17T06:45:00Z,Fjederholt Å - A18 (052386),0.482,-0.252
2021-01-17T06:30:00Z,Vorgod Å - Vandmøllen (055416),0.636,-0.379
2021-01-17T06:30:00Z,Skjern Å - Sandfeldvej (055414),0.957,-0.154
2021-01-17T06:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.122,-0.004
2021-01-17T06:30:00Z,Skjern Å - Alergaard (001862),-4.261,-0.08
2021-01-17T06:30:00Z,Rind Å - Arnborg kirke (054757),0.82,-0.145
2021-01-17T06:30:00Z,Omme Å - Sønderskov bro (001855),-1.402,0.145
2021-01-17T06:30:00Z,Fjederholt Å - A18 (052386),0.484,-0.25
2021-01-17T06:15:00Z,Vorgod Å - Vandmøllen (055416),0.636,-0.379
2021-01-17T06:15:00Z,Skjern Å - Sandfeldvej (055414),0.957,-0.154
2021-01-17T06:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.124,-0.002
2021-01-17T06:15:00Z,Skjern Å - Alergaard (001862),-4.26,-0.079
2021-01-17T06:15:00Z,Rind Å - Arnborg kirke (054757),0.822,-0.143
2021-01-17T06:15:00Z,Omme Å - Sønderskov bro (001855),-1.401,0.146
2021-01-17T06:15:00Z,Fjederholt Å - A18 (052386),0.483,-0.251
2021-01-17T06:00:00Z,Vorgod Å - Vandmøllen (055416),0.638,-0.377
2021-01-17T06:00:00Z,Skjern Å - Sandfeldvej (055414),0.957,-0.154
2021-01-17T06:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.122,-0.004
2021-01-17T06:00:00Z,Skjern Å - Alergaard (001862),-4.263,-0.082
2021-01-17T06:00:00Z,Rind Å - Arnborg kirke (054757),0.82,-0.145
2021-01-17T06:00:00Z,Omme Å - Sønderskov bro (001855),-1.401,0.146
2021-01-17T06:00:00Z,Fjederholt Å - A18 (052386),0.483,-0.251
2021-01-17T05:45:00Z,Vorgod Å - Vandmøllen (055416),0.637,-0.378
2021-01-17T05:45:00Z,Skjern Å - Sandfeldvej (055414),0.958,-0.153
2021-01-17T05:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.121,-0.005
2021-01-17T05:45:00Z,Skjern Å - Alergaard (001862),-4.253,-0.072
2021-01-17T05:45:00Z,Rind Å - Arnborg kirke (054757),0.822,-0.143
2021-01-17T05:45:00Z,Omme Å - Sønderskov bro (001855),-1.4,0.147
2021-01-17T05:45:00Z,Fjederholt Å - A18 (052386),0.484,-0.25
2021-01-17T05:30:00Z,Vorgod Å - Vandmøllen (055416),0.638,-0.377
2021-01-17T05:30:00Z,Skjern Å - Sandfeldvej (055414),0.958,-0.153
2021-01-17T05:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.121,-0.005
2021-01-17T05:30:00Z,Skjern Å - Alergaard (001862),-4.256,-0.075
2021-01-17T05:30:00Z,Rind Å - Arnborg kirke (054757),0.822,-0.143
2021-01-17T05:30:00Z,Omme Å - Sønderskov bro (001855),-1.399,0.148
2021-01-17T05:30:00Z,Fjederholt Å - A18 (052386),0.485,-0.249
2021-01-17T05:15:00Z,Vorgod Å - Vandmøllen (055416),0.638,-0.377
2021-01-17T05:15:00Z,Skjern Å - Sandfeldvej (055414),0.958,-0.153
2021-01-17T05:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.123,-0.003
2021-01-17T05:15:00Z,Skjern Å - Alergaard (001862),-4.255,-0.074
2021-01-17T05:15:00Z,Rind Å - Arnborg kirke (054757),0.825,-0.14
2021-01-17T05:15:00Z,Omme Å - Sønderskov bro (001855),-1.399,0.148
2021-01-17T05:15:00Z,Fjederholt Å - A18 (052386),0.485,-0.249
2021-01-17T05:00:00Z,Vorgod Å - Vandmøllen (055416),0.639,-0.376
