Date,Place,Value
2024-02-20T06:20:00Z,Hagebro,10.2840316223145
2024-02-20T06:10:00Z,Hagebro,10.2825837921143
2024-02-20T06:00:00Z,Hagebro,10.2828008483887
2024-02-20T05:50:00Z,Hagebro,10.2822466491699
2024-02-20T05:40:00Z,Hagebro,10.2836994384766
2024-02-20T05:30:00Z,Hagebro,10.2850558685303
2024-02-20T05:20:00Z,Hagebro,10.28371980896
2024-02-20T05:10:00Z,Hagebro,10.2832993530273
2024-02-20T05:00:00Z,Hagebro,10.2838217376709
2024-02-20T04:50:00Z,Hagebro,10.2824759124756
2024-02-20T04:40:00Z,Hagebro,10.2838421081543
2024-02-20T04:30:00Z,Hagebro,10.2860777496338
2024-02-20T04:20:00Z,Hagebro,10.2858876251221
2024-02-20T04:10:00Z,Hagebro,10.286871206665
2024-02-20T04:00:00Z,Hagebro,10.2837436889648
2024-02-20T03:50:00Z,Hagebro,10.2846592926025
2024-02-20T03:40:00Z,Hagebro,10.2844257568359
2024-02-20T03:30:00Z,Hagebro,10.2853228210449
2024-02-20T03:20:00Z,Hagebro,10.2842964385986
2024-02-20T03:10:00Z,Hagebro,10.2828158782959
2024-02-20T03:00:00Z,Hagebro,10.2843108581543
2024-02-20T02:50:00Z,Hagebro,10.2829155181885
2024-02-20T02:40:00Z,Hagebro,10.283772833252
2024-02-20T02:30:00Z,Hagebro,10.2842041992187
2024-02-20T02:20:00Z,Hagebro,10.2833818267822
2024-02-20T02:10:00Z,Hagebro,10.2847136901855
2024-02-20T02:00:00Z,Hagebro,10.2841453765869
2024-02-20T01:50:00Z,Hagebro,10.2849973510742
2024-02-20T01:40:00Z,Hagebro,10.2858220123291
2024-02-20T01:30:00Z,Hagebro,10.2839879821777
2024-02-20T01:20:00Z,Hagebro,10.2844006561279
2024-02-20T01:10:00Z,Hagebro,10.2876338409424
2024-02-20T01:00:00Z,Hagebro,10.2852604125977
2024-02-20T00:50:00Z,Hagebro,10.2864007781982
2024-02-20T00:40:00Z,Hagebro,10.2887111877441
2024-02-20T00:30:00Z,Hagebro,10.2862631439209
2024-02-20T00:20:00Z,Hagebro,10.2871151184082
2024-02-20T00:10:00Z,Hagebro,10.287616217041
2024-02-20T00:00:00Z,Hagebro,10.28913828125
2024-02-19T23:50:00Z,Hagebro,10.286416418457
2024-02-19T23:40:00Z,Hagebro,10.2873752044678
2024-02-19T23:30:00Z,Hagebro,10.2883564971924
2024-02-19T23:20:00Z,Hagebro,10.286034262085
2024-02-19T23:10:00Z,Hagebro,10.2860978149414
2024-02-19T23:00:00Z,Hagebro,10.2884657501221
2024-02-19T22:50:00Z,Hagebro,10.2869874786377
2024-02-19T22:40:00Z,Hagebro,10.2866068481445
2024-02-19T22:30:00Z,Hagebro,10.287076361084
2024-02-19T22:20:00Z,Hagebro,10.2870472930908
2024-02-19T22:10:00Z,Hagebro,10.2886580108643
2024-02-19T22:00:00Z,Hagebro,10.2892027496338
2024-02-19T21:50:00Z,Hagebro,10.288892767334
2024-02-19T21:40:00Z,Hagebro,10.2906535552979
2024-02-19T21:30:00Z,Hagebro,10.2895775817871
2024-02-19T21:20:00Z,Hagebro,10.289707510376
2024-02-19T21:10:00Z,Hagebro,10.2881249450684
2024-02-19T21:00:00Z,Hagebro,10.2919356750488
2024-02-19T20:50:00Z,Hagebro,10.2904465698242
2024-02-19T20:40:00Z,Hagebro,10.29053621521
2024-02-19T20:30:00Z,Hagebro,10.2922336029053
2024-02-19T20:20:00Z,Hagebro,10.2932441162109
